"var","x","y"
28.18359375,-149.5,10.5
28.1391754150391,-148.5,10.5
28.1117515563965,-147.5,10.5
28.1042652130127,-146.5,10.5
28.0135231018066,-145.5,10.5
27.9667682647705,-144.5,10.5
27.9035606384277,-143.5,10.5
27.8860549926758,-142.5,10.5
27.8363056182861,-141.5,10.5
27.8372001647949,-140.5,10.5
27.7890701293945,-139.5,10.5
27.8011169433594,-138.5,10.5
27.7695369720459,-137.5,10.5
27.7501316070557,-136.5,10.5
27.7310543060303,-135.5,10.5
27.7501449584961,-134.5,10.5
27.8007850646973,-133.5,10.5
27.8545188903809,-132.5,10.5
27.8503875732422,-131.5,10.5
27.8960037231445,-130.5,10.5
27.9052772521973,-129.5,10.5
27.9368591308594,-128.5,10.5
28.0096092224121,-127.5,10.5
28.0642471313477,-126.5,10.5
28.1461429595947,-125.5,10.5
28.1662521362305,-124.5,10.5
28.2267112731934,-123.5,10.5
28.2865409851074,-122.5,10.5
28.373384475708,-121.5,10.5
28.4569129943848,-120.5,10.5
28.528003692627,-119.5,10.5
28.5827751159668,-118.5,10.5
28.6290740966797,-117.5,10.5
28.7271270751953,-116.5,10.5
28.7820320129395,-115.5,10.5
28.8616580963135,-114.5,10.5
28.9325180053711,-113.5,10.5
29.0221290588379,-112.5,10.5
29.0695991516113,-111.5,10.5
29.140661239624,-110.5,10.5
29.1985321044922,-109.5,10.5
29.2882385253906,-108.5,10.5
29.4173965454102,-107.5,10.5
29.5255107879639,-106.5,10.5
29.7022895812988,-105.5,10.5
29.8025321960449,-104.5,10.5
29.962085723877,-103.5,10.5
30.0475273132324,-102.5,10.5
30.2036972045898,-101.5,10.5
30.2852096557617,-100.5,10.5
30.4037628173828,-99.5,10.5
30.4278373718262,-98.5,10.5
30.4270763397217,-97.5,10.5
30.474178314209,-96.5,10.5
30.5113868713379,-95.5,10.5
30.5543174743652,-94.5,10.5
30.5377712249756,-93.5,10.5
30.4704723358154,-92.5,10.5
30.3424797058105,-91.5,10.5
30.1398391723633,-90.5,10.5
29.9329109191895,-89.5,10.5
29.9110431671143,-88.5,10.5
30.2238693237305,-87.5,10.5
30.6841163635254,-86.5,10.5
31.1685371398926,-85.5,10.5
27.681713104248,-84.5,10.5
28.1668472290039,-83.5,10.5
29.0282039642334,-82.5,10.5
28.9389762878418,-81.5,10.5
29.0488777160645,-80.5,10.5
29.0288238525391,-79.5,10.5
29.0435352325439,-78.5,10.5
29.1317806243896,-77.5,10.5
29.1373252868652,-76.5,10.5
30.108211517334,-75.5,10.5
30.6191844940186,-74.5,10.5
24.2063655853271,-73.5,10.5
27.6051540374756,-72.5,10.5
31.3916702270508,-71.5,10.5
29.6510810852051,-70.5,10.5
28.3507995605469,-69.5,10.5
27.8721714019775,-68.5,10.5
27.0461196899414,-67.5,10.5
27.4178504943848,-66.5,10.5
27.944221496582,-65.5,10.5
27.6250610351562,-64.5,10.5
27.6110801696777,-63.5,10.5
28.3665084838867,-62.5,10.5
28.5005416870117,-61.5,10.5
28.3917198181152,-60.5,10.5
28.4342803955078,-59.5,10.5
28.462890625,-58.5,10.5
28.4736614227295,-57.5,10.5
28.4299030303955,-56.5,10.5
28.3090019226074,-55.5,10.5
28.1911945343018,-54.5,10.5
28.0632553100586,-53.5,10.5
27.968864440918,-52.5,10.5
27.8305683135986,-51.5,10.5
27.7616310119629,-50.5,10.5
27.8748474121094,-149.5,11.5
27.838306427002,-148.5,11.5
27.8077697753906,-147.5,11.5
27.7525177001953,-146.5,11.5
27.624195098877,-145.5,11.5
27.5623779296875,-144.5,11.5
27.5363082885742,-143.5,11.5
27.487585067749,-142.5,11.5
27.4670944213867,-141.5,11.5
27.4196853637695,-140.5,11.5
27.3777542114258,-139.5,11.5
27.3703193664551,-138.5,11.5
27.3279571533203,-137.5,11.5
27.3434181213379,-136.5,11.5
27.3533897399902,-135.5,11.5
27.3998413085938,-134.5,11.5
27.399959564209,-133.5,11.5
27.4149951934814,-132.5,11.5
27.4555034637451,-131.5,11.5
27.4974117279053,-130.5,11.5
27.5445919036865,-129.5,11.5
27.578914642334,-128.5,11.5
27.6677932739258,-127.5,11.5
27.7087020874023,-126.5,11.5
27.8085498809814,-125.5,11.5
27.8760299682617,-124.5,11.5
27.9476280212402,-123.5,11.5
28.0014610290527,-122.5,11.5
28.0626220703125,-121.5,11.5
28.1551284790039,-120.5,11.5
28.2290554046631,-119.5,11.5
28.26881980896,-118.5,11.5
28.318244934082,-117.5,11.5
28.4080543518066,-116.5,11.5
28.4756736755371,-115.5,11.5
28.6037406921387,-114.5,11.5
28.6954326629639,-113.5,11.5
28.8287792205811,-112.5,11.5
28.9078960418701,-111.5,11.5
28.9956169128418,-110.5,11.5
29.0588111877441,-109.5,11.5
29.1742210388184,-108.5,11.5
29.2998332977295,-107.5,11.5
29.4220314025879,-106.5,11.5
29.6265392303467,-105.5,11.5
29.7593688964844,-104.5,11.5
29.9221954345703,-103.5,11.5
30.0442276000977,-102.5,11.5
30.2490825653076,-101.5,11.5
30.3490600585938,-100.5,11.5
30.4906005859375,-99.5,11.5
30.553539276123,-98.5,11.5
30.5801582336426,-97.5,11.5
30.5500526428223,-96.5,11.5
30.5852737426758,-95.5,11.5
30.6501121520996,-94.5,11.5
30.7029571533203,-93.5,11.5
30.7019100189209,-92.5,11.5
30.6488914489746,-91.5,11.5
30.482328414917,-90.5,11.5
30.3203163146973,-89.5,11.5
30.2787284851074,-88.5,11.5
30.5706939697266,-87.5,11.5
31.1081962585449,-86.5,11.5
30.6820869445801,-85.5,11.5
29.7948951721191,-84.5,11.5
29.1508598327637,-83.5,11.5
29.2297782897949,-82.5,11.5
29.002140045166,-81.5,11.5
29.0222053527832,-80.5,11.5
28.9721164703369,-79.5,11.5
28.9590702056885,-78.5,11.5
28.9968967437744,-77.5,11.5
28.908899307251,-76.5,11.5
28.9762306213379,-75.5,11.5
28.6430778503418,-74.5,11.5
28.4962272644043,-73.5,11.5
30.4318733215332,-72.5,11.5
29.8935012817383,-71.5,11.5
30.2936267852783,-70.5,11.5
29.3985176086426,-69.5,11.5
28.6582775115967,-68.5,11.5
28.2511367797852,-67.5,11.5
28.1578788757324,-66.5,11.5
27.9566764831543,-65.5,11.5
27.7478637695312,-64.5,11.5
27.9057121276855,-63.5,11.5
28.1926460266113,-62.5,11.5
28.2015991210938,-61.5,11.5
28.2384185791016,-60.5,11.5
28.3009414672852,-59.5,11.5
28.3341178894043,-58.5,11.5
28.3028678894043,-57.5,11.5
28.2559471130371,-56.5,11.5
28.1334075927734,-55.5,11.5
28.0161914825439,-54.5,11.5
27.8813095092773,-53.5,11.5
27.7796249389648,-52.5,11.5
27.6893157958984,-51.5,11.5
27.5749855041504,-50.5,11.5
27.5148258209229,-149.5,12.5
27.5176639556885,-148.5,12.5
27.4627628326416,-147.5,12.5
27.4111557006836,-146.5,12.5
27.3687057495117,-145.5,12.5
27.3146934509277,-144.5,12.5
27.2488708496094,-143.5,12.5
27.1944732666016,-142.5,12.5
27.1411685943604,-141.5,12.5
27.0735816955566,-140.5,12.5
27.0439338684082,-139.5,12.5
27.0218811035156,-138.5,12.5
26.9804458618164,-137.5,12.5
26.997974395752,-136.5,12.5
26.9856853485107,-135.5,12.5
27.0079612731934,-134.5,12.5
26.9884548187256,-133.5,12.5
27.011905670166,-132.5,12.5
27.0438766479492,-131.5,12.5
27.1182518005371,-130.5,12.5
27.1480197906494,-129.5,12.5
27.1913814544678,-128.5,12.5
27.238208770752,-127.5,12.5
27.2977867126465,-126.5,12.5
27.3807640075684,-125.5,12.5
27.468807220459,-124.5,12.5
