"var","x","y"
29.0499496459961,-149.5,10.5
29.0496082305908,-148.5,10.5
29.0470123291016,-147.5,10.5
29.0341510772705,-146.5,10.5
28.9957237243652,-145.5,10.5
28.9682102203369,-144.5,10.5
28.9570369720459,-143.5,10.5
28.9373664855957,-142.5,10.5
28.9299774169922,-141.5,10.5
28.9255447387695,-140.5,10.5
28.9373779296875,-139.5,10.5
28.9415664672852,-138.5,10.5
28.9393615722656,-137.5,10.5
28.9487609863281,-136.5,10.5
28.919075012207,-135.5,10.5
28.885669708252,-134.5,10.5
28.8549823760986,-133.5,10.5
28.9060001373291,-132.5,10.5
28.8733825683594,-131.5,10.5
28.9050445556641,-130.5,10.5
28.8867702484131,-129.5,10.5
28.8855514526367,-128.5,10.5
28.8647880554199,-127.5,10.5
28.8682899475098,-126.5,10.5
28.8500137329102,-125.5,10.5
28.8547172546387,-124.5,10.5
28.8645477294922,-123.5,10.5
28.8872489929199,-122.5,10.5
28.8959999084473,-121.5,10.5
28.901741027832,-120.5,10.5
28.9375534057617,-119.5,10.5
28.9323348999023,-118.5,10.5
28.944206237793,-117.5,10.5
28.9919586181641,-116.5,10.5
29.0124359130859,-115.5,10.5
29.0154609680176,-114.5,10.5
29.0582046508789,-113.5,10.5
29.0503921508789,-112.5,10.5
29.116828918457,-111.5,10.5
29.1437091827393,-110.5,10.5
29.2023162841797,-109.5,10.5
29.2027397155762,-108.5,10.5
29.2610569000244,-107.5,10.5
29.2686328887939,-106.5,10.5
29.3795928955078,-105.5,10.5
29.421085357666,-104.5,10.5
29.4493465423584,-103.5,10.5
29.4755172729492,-102.5,10.5
29.5113201141357,-101.5,10.5
29.5583610534668,-100.5,10.5
29.5842151641846,-99.5,10.5
29.604528427124,-98.5,10.5
29.5953540802002,-97.5,10.5
29.5995216369629,-96.5,10.5
29.5625686645508,-95.5,10.5
29.5657806396484,-94.5,10.5
29.5487976074219,-93.5,10.5
29.5688209533691,-92.5,10.5
29.6190528869629,-91.5,10.5
29.6052093505859,-90.5,10.5
29.5587272644043,-89.5,10.5
29.6418113708496,-88.5,10.5
29.8798332214355,-87.5,10.5
30.1519470214844,-86.5,10.5
29.8149719238281,-85.5,10.5
27.4393692016602,-84.5,10.5
27.975154876709,-83.5,10.5
28.7273502349854,-82.5,10.5
28.6950817108154,-81.5,10.5
28.9250183105469,-80.5,10.5
29.0431499481201,-79.5,10.5
29.1856842041016,-78.5,10.5
29.4040145874023,-77.5,10.5
29.5936450958252,-76.5,10.5
30.3582649230957,-75.5,10.5
30.5133094787598,-74.5,10.5
24.7578048706055,-73.5,10.5
28.1233043670654,-72.5,10.5
31.3876304626465,-71.5,10.5
30.5128059387207,-70.5,10.5
29.1098747253418,-69.5,10.5
28.2301635742188,-68.5,10.5
27.6897659301758,-67.5,10.5
28.1102638244629,-66.5,10.5
29.0600471496582,-65.5,10.5
28.4613647460938,-64.5,10.5
27.9314918518066,-63.5,10.5
28.9274654388428,-62.5,10.5
29.0624046325684,-61.5,10.5
29.1963882446289,-60.5,10.5
29.2447338104248,-59.5,10.5
29.2463836669922,-58.5,10.5
29.2606239318848,-57.5,10.5
29.2737255096436,-56.5,10.5
29.2505416870117,-55.5,10.5
29.1958808898926,-54.5,10.5
29.1706447601318,-53.5,10.5
29.1604614257812,-52.5,10.5
29.116397857666,-51.5,10.5
29.0651741027832,-50.5,10.5
29.0340843200684,-149.5,11.5
29.0314655303955,-148.5,11.5
29.0219192504883,-147.5,11.5
29.0060443878174,-146.5,11.5
28.9679946899414,-145.5,11.5
28.9440727233887,-144.5,11.5
28.9647331237793,-143.5,11.5
28.9247817993164,-142.5,11.5
28.9247703552246,-141.5,11.5
28.9390029907227,-140.5,11.5
28.9236640930176,-139.5,11.5
28.9463787078857,-138.5,11.5
28.9347476959229,-137.5,11.5
28.9359169006348,-136.5,11.5
28.9254722595215,-135.5,11.5
28.9207000732422,-134.5,11.5
28.9253349304199,-133.5,11.5
28.9385261535645,-132.5,11.5
28.9215869903564,-131.5,11.5
28.9143447875977,-130.5,11.5
28.9055938720703,-129.5,11.5
28.9128875732422,-128.5,11.5
28.8967266082764,-127.5,11.5
28.901309967041,-126.5,11.5
28.8955459594727,-125.5,11.5
28.9088592529297,-124.5,11.5
28.9195098876953,-123.5,11.5
28.9144096374512,-122.5,11.5
28.9254837036133,-121.5,11.5
28.9240837097168,-120.5,11.5
29.0183792114258,-119.5,11.5
29.0119934082031,-118.5,11.5
29.0458641052246,-117.5,11.5
29.0758285522461,-116.5,11.5
29.1517658233643,-115.5,11.5
29.1721000671387,-114.5,11.5
29.2118339538574,-113.5,11.5
29.225528717041,-112.5,11.5
29.2791233062744,-111.5,11.5
29.294849395752,-110.5,11.5
29.3426628112793,-109.5,11.5
29.3624000549316,-108.5,11.5
29.4397754669189,-107.5,11.5
29.4604816436768,-106.5,11.5
29.5372276306152,-105.5,11.5
29.5743389129639,-104.5,11.5
29.6659870147705,-103.5,11.5
29.6814384460449,-102.5,11.5
29.7420387268066,-101.5,11.5
29.7980766296387,-100.5,11.5
29.8363151550293,-99.5,11.5
29.8691864013672,-98.5,11.5
29.9120674133301,-97.5,11.5
29.9161109924316,-96.5,11.5
29.9299507141113,-95.5,11.5
29.9618015289307,-94.5,11.5
29.9234676361084,-93.5,11.5
29.9341449737549,-92.5,11.5
29.9942588806152,-91.5,11.5
30.0147247314453,-90.5,11.5
29.9851341247559,-89.5,11.5
30.1609687805176,-88.5,11.5
30.5326843261719,-87.5,11.5
30.5468864440918,-86.5,11.5
30.2844123840332,-85.5,11.5
29.3458518981934,-84.5,11.5
28.8273811340332,-83.5,11.5
29.007568359375,-82.5,11.5
28.9992408752441,-81.5,11.5
29.1749801635742,-80.5,11.5
29.2255401611328,-79.5,11.5
29.2896270751953,-78.5,11.5
29.4616298675537,-77.5,11.5
29.5659942626953,-76.5,11.5
30.0116291046143,-75.5,11.5
29.8293304443359,-74.5,11.5
29.6317749023438,-73.5,11.5
31.4977645874023,-72.5,11.5
31.1542778015137,-71.5,11.5
31.5771217346191,-70.5,11.5
30.7447280883789,-69.5,11.5
29.8886260986328,-68.5,11.5
29.6604061126709,-67.5,11.5
29.4467353820801,-66.5,11.5
29.2755699157715,-65.5,11.5
29.1342010498047,-64.5,11.5
29.1299743652344,-63.5,11.5
29.2404861450195,-62.5,11.5
29.2726898193359,-61.5,11.5
29.2477264404297,-60.5,11.5
