GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
15,2,31.9844,646.732,191.741,445358,-2.35147,56,0.5,2.25004,0,4294967295,0,3,3,0
15,2,662.691,35095.5,1646.1,675364,-2.18799,56,0.5,2.25056,0,4294967295,0,3,3,0
15,2,18.0533,282.176,140.185,58273.6,-2.43753,56,0.5,2.18329,0,4294967295,0,3,3,0
15,2,2014.31,57077.3,3814.93,236.999,-2.91946,56,0.5,2.17302,0,4294967295,0,3,3,0
15,2,124.096,6145.24,619.813,1.71538e+006,-2.39563,56,0.5,2.62,0,4294967295,0,3,3,0
15,2,183.007,2455.08,733.49,2403.27,-2.26478,56,0.5,2.49248,0,4294967295,0,3,3,0
15,2,54.2572,3321.8,256.921,58455.6,-2.42434,56,0.5,2.28547,0,4294967295,0,3,3,0
15,2,44.0559,954.214,248.565,35635.5,-2.10968,56,0.5,2.41112,0,4294967295,0,3,3,0
15,2,1042.8,34110.4,34110.4,35.5725,-2.32502,20,0.5,2.92928,35503.2,35,1,39,15,24
15,3,0.890654,6.22985,3.01794,2.20422e+006,-2.07427,32,0,2,0,42,1,27,10,17
15,3,0.428299,5.40342,2.61382,1.64624e+008,-2.35147,43,0,2,0,53,1,16,10,6
15,3,2.23237,16.582,8.10009,890484,-2.09167,44,0,2,0,54,1,15,10,5
15,3,1.6134,11.2112,5.45995,1.00231e+008,-2.20265,44,0,2,0,54,1,15,10,5
15,3,8.42652,357.968,251.711,1.6452e+006,-2.24328,44,0,2,0,4294967295,0,15,15,0
15,3,4.29307,53.6536,52.9594,329985,-2.48758,44,0,2,14.6464,55,1,15,11,4
15,3,0.243399,2.71982,1.30527,1.72343e+008,-2.78442,44,0,2,0,54,1,15,10,5
15,3,21.0021,490.812,396.365,1.2572e+006,-2.22617,44,0,2,0,4294967295,0,15,15,0
15,3,0.147165,3.04087,1.46141,20860.3,-3.69659,53,0,2,0,55,1,6,2,4
15,3,1.01395,24.4672,17.1007,569736,-2.34487,54,0,2,0,4294967295,0,5,5,0
15,3,0.343967,2.08421,2.01077,1549.19,-2.17287,55,0,2,0.202941,56,1,4,1,3
15,3,0.642454,15.6617,3.55007,1.63841e+008,-2.20756,55,0,2,0,4294967295,0,4,4,0
15,3,0.647192,4.59373,3.57292,3.28551e+007,-2.19737,55,0,2,0,4294967295,0,4,4,0
15,3,5.15689,61.9958,17.8498,3.97426e+007,-2.48758,55,0,2,0,4294967295,0,4,4,0
15,3,0.428299,5.40342,0.403777,4.59331e+009,-2.35147,56,0,2,0,4294967295,0,3,3,0
15,3,7.78546,97.5127,7.60266,3.94189e+007,-2.29829,56,0,2,0,4294967295,0,3,3,0
15,3,0.244109,2.67294,0.227513,2.95231e+009,-2.78442,56,0,2,0,4294967295,0,3,3,0
15,3,1.01454,23.8532,0.969941,737980,-2.34487,56,0,2,0,4294967295,0,3,3,0
15,3,2.25211,16.5805,2.17463,4.15476e+006,-2.09167,56,0,2,0,4294967295,0,3,3,0
15,3,1.32167,43.7948,1.26811,5.43341e+007,-2.12484,56,0,2,0,4294967295,0,3,3,0
15,3,0.363037,2.01679,0.341173,1.80087e+009,-2.17287,56,0,2,0,4294967295,0,3,3,0
15,3,0.147165,3.04087,0.135491,2433.71,-3.69659,56,0,2,0,4294967295,0,3,3,0
15,3,12.0897,271.494,11.8418,3.44641e+007,-2.53087,56,0,2,0,4294967295,0,3,3,0
15,3,0.767719,6.41987,0.730958,9.74185e+006,-2.07427,56,0,2,0,4294967295,0,3,3,0
15,3,1.62748,11.0258,1.56561,1.22566e+009,-2.20265,56,0,2,0,4294967295,0,3,3,0
15,3,0.728278,16.3295,0.692838,3.54195e+008,-2.20756,56,0,2,0,4294967295,0,3,3,0
15,3,3.49409,103.219,3.38908,1.3045e+008,-2.58603,56,0,2,0,4294967295,0,3,3,0
15,3,1.94642,43.797,1.87638,4.50245e+006,-2.32502,56,0,2,0,4294967295,0,3,3,0
15,4,1.72266,68.8209,40.5823,245641,-2.56896,43,0,3.19454,0,4294967295,0,16,16,0
15,4,8.82082,271.505,269.377,1.09023e+006,-2.58894,44,0,3.17589,58.8094,56,1,15,12,3
15,4,1.87954,15.9865,4.45085,4.48686e+007,-2.30426,44,0,3.31264,0,4294967295,0,15,15,0
15,4,24.8258,1157.09,475.215,1.98949e+006,-2.12484,53,0,3.28,0,4294967295,0,6,6,0
15,4,14.0155,176.172,146.761,6.58532e+006,-2.98906,53,0,3.16824,0,4294967295,0,6,6,0
15,4,4.52831,125.848,29.898,2.67223e+007,-2.2328,53,0,3.36245,0,4294967295,0,6,6,0
15,4,3.55939,41.0097,16.2828,3.62457e+007,-2.26478,53,0,3.30232,0,4294967295,0,6,6,0
15,4,37.03,268.323,266.213,356516,-2.17287,54,0,3.11368,120.603,56,1,5,2,3
15,4,3.62441,32.8568,8.62542,19.2178,-2.26478,55,0,3.22978,0,4294967295,0,4,4,0
15,4,37.2346,253.964,36.6953,1.34201e+006,-2.17287,56,0,3,0,4294967295,0,3,3,0
15,4,23.728,448.582,23.333,8.08949e+007,-2.22617,56,0,3,0,4294967295,0,3,3,0
15,5,0.186023,5.66893,2.74361,3.62578e+006,-2.56896,43,0,2.00762,0,54,1,16,11,5
15,5,1.66964,19.4674,19.1229,1.50197e+007,-2.98906,44,0,2.00163,4.84203,55,1,15,11,4
15,5,1.14184,15.1944,14.9042,666341,-2.35147,44,0,2.18582,5.54415,55,1,15,11,4
15,5,0.302637,2.3126,1.10747,1.06206e+008,-2.13563,44,0,2.00188,0,54,1,15,10,5
15,5,0.748344,5.06903,2.45043,1.02845e+008,-2.07427,44,0,2.00863,0,54,1,15,10,5
15,5,1.31353,7.53355,7.35486,1299.93,-2.29829,53,0,2.01177,3.75154,55,1,6,2,4
15,5,14.2741,247.765,127.696,341192,-2.78442,53,0,2.24272,0,4294967295,0,6,6,0
15,5,2.41587,73.1271,42.7846,5.63103e+006,-2.58603,53,0,2.03165,0,4294967295,0,6,6,0
15,5,4.8609,78.5919,64.1492,693818,-2.41866,53,0,2.08828,0,4294967295,0,6,6,0
15,5,0.61222,20.354,8.07117,2.23666e+007,-2.06045,54,0,2.00143,0,4294967295,0,5,5,0
15,5,0.820483,10.1082,9.70512,7.29471e+006,-2.20756,54,0,2.00874,0,4294967295,0,5,5,0
15,5,11.7465,154.542,57.4499,1.12045e+006,-2.48758,54,0,2.05532,0,4294967295,0,5,5,0
15,5,0.500803,3.58733,1.72748,1.85081e+007,-2.46243,54,0,2.00097,0,56,1,5,2,3
15,5,48.5231,522.257,168.185,1.55081e+006,-2.30426,54,0,2.06697,0,4294967295,0,5,5,0
15,5,69.7914,826.302,791.07,2.06653e+006,-2.17287,44,0,2.0359,0,4294967295,0,15,15,0
15,5,8.04728,153.881,20.4678,2.45054e+007,-2.10968,55,0,2.00915,0,4294967295,0,4,4,0
15,5,1.04433,28.0218,3.96977,232.539,-2.74227,55,0,2.00162,0,4294967295,0,4,4,0
15,5,5.34054,74.0947,14.6655,3.30252e+006,-2.07592,55,0,2.01195,0,4294967295,0,4,4,0
15,5,0.190688,4.9881,1.05653,4.99168e+007,-2.56896,55,0,2,0,4294967295,0,4,4,0
15,5,0.147772,3.92212,0.869875,4.19435e+007,-2.58894,55,0,2,0,4294967295,0,4,4,0
15,5,1.50412,19.246,5.29874,1.56551e+008,-2.98906,55,0,2.00167,0,4294967295,0,4,4,0
