GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
114,2,6.63072,701.203,701.203,13475.7,-2.20756,114,0.5,2,189.438,119,1,5,5,0
114,2,17.1514,1964.69,1389.04,12052.3,-2.34468,114,0.5,2,0,4294967295,0,5,5,0
114,2,200.178,35613.3,2900.81,4.69605e+006,-2.34468,114,0.5,2,0,4294967295,0,5,5,0
114,2,60.1498,2284.35,2284.35,309.514,-2.20265,101,0.5,2,5058.2,105,1,18,4,14
114,2,7000.12,128618,25292.3,778.174,-2.46243,114,0.5,2,0,4294967295,0,5,5,0
114,2,123.744,4353.8,1379.5,141187,-2.18799,115,0.5,2,0,4294967295,0,4,4,0
114,2,154.462,5875.73,1577.75,138.246,-2.50065,115,0.5,2,0,4294967295,0,4,4,0
114,2,56.4951,4488.1,806.591,39.0932,-2.20756,115,0.5,2,0,4294967295,0,4,4,0
114,2,33.2694,3042.49,960.946,6.10014e+007,-2.34468,115,0.5,2,0,4294967295,0,4,4,0
114,2,44.5891,4291.52,1097.59,3.31893e+006,-2.20756,115,0.5,2,0,4294967295,0,4,4,0
114,2,649.323,5933.99,2279.9,10405.3,-2.20265,115,0.5,2,0,4294967295,0,4,4,0
114,2,152.627,4332.31,1497.7,2.10769e+006,-2.50065,115,0.5,2,0,4294967295,0,4,4,0
114,2,6.5141,715.844,665.496,6036.85,-2.20756,115,0.5,2,0,4294967295,0,4,4,0
114,2,1334.17,8587.06,6834.03,34086,-2.20265,115,0.5,2,0,4294967295,0,4,4,0
114,2,771.069,9110.55,3085.55,4.66329e+006,-2.20265,115,0.5,2,0,4294967295,0,4,4,0
114,2,6.55592,927.06,927.06,3.93468,-2.20756,90,0.5,2,1745.53,102,1,29,12,17
114,2,2022.76,33685.4,13728.6,424062,-2.30426,114,0.5,2,0,4294967295,0,5,5,0
114,2,1357.77,149686,149686,592.077,-2.71651,41,0.5,2,51944.6,70,1,78,29,49
114,2,285.421,28181.3,1668.6,148057,-2.34468,114,0.5,2,0,4294967295,0,5,5,0
114,2,600.598,5617.14,5617.14,10765.5,-2.20265,100,0.5,2,11075.4,111,1,19,11,8
114,2,109.438,3855.25,3855.25,36279.4,-2.50065,101,0.5,2,4457.62,111,1,18,10,8
114,2,7646.78,147680,70770.5,3084.83,-2.46243,101,0.5,2,0,4294967295,0,18,18,0
114,2,7128.48,136028,136028,415.925,-2.46243,53,0.5,2,55131.9,86,1,66,33,33
114,2,3732.59,114676,114676,1124.3,-2.46243,76,0.5,2,58010.9,97,1,43,21,22
114,2,1040.25,150001,150001,1377.99,-2.71651,76,0.5,2,94994.3,111,1,43,35,8
114,2,357.692,35156.4,3180.55,297355,-2.34468,114,0.5,2,0,4294967295,0,5,5,0
114,3,0.170466,3.58782,3.50375,3.11454e+011,-2.18799,90,0,2,0.496227,115,1,29,25,4
114,3,4.11717,213.519,179.562,1.81402e+007,-2.24328,102,0,2,0,4294967295,0,17,17,0
114,4,4.5859,65.3953,32.3105,4.28735e+007,-2.20265,103,0,3,0,114,1,16,11,5
114,4,6.31001,76.4431,47.8698,2.51816e+007,-2.20265,114,0,3,0,4294967295,0,5,5,0
114,4,4.5859,65.3953,4.48628,7.26989e+009,-2.20265,115,0,3,0,4294967295,0,4,4,0
114,5,0.21926,5.49591,5.38301,1.8421e+010,-2.34468,103,0,2,1.3369,115,1,16,12,4
114,5,30.3283,318.791,130.691,400367,-2.20265,114,0,2,0,4294967295,0,5,5,0
114,6,68.2003,3483.43,3473.71,2869.64,-2.71651,66,0,2,1380.74,102,1,53,36,17
114,6,8.87012,342.287,340.327,13257.1,-2.71651,67,0,2,3.55271e-015,90,1,52,23,29
114,6,18.9138,1410.13,1404.93,42.2988,-2.34468,67,0,2,0,102,1,52,35,17
114,6,6.63536,239.234,237.703,17049.1,-2.24328,67,0,2,0,90,1,52,23,29
114,6,25.807,1150.52,1145.99,90.694,-2.34468,77,0,2,0,102,1,42,25,17
114,6,6.49124,191.643,190.33,411413,-2.24328,77,0,2,44.8925,90,1,42,13,29
114,6,11.5456,591.736,588.876,53317.2,-2.20756,78,0,2,0,102,1,41,24,17
114,6,11.4849,429.936,427.642,28061.6,-2.71651,78,0,2,0,102,1,41,24,17
114,6,1.38026,57.0157,56.4472,1.31323e+006,-2.34468,78,0,2,0,91,1,41,13,28
114,6,81.8611,2768.99,2760.69,719.502,-2.71651,79,0,2,0,114,1,40,35,5
114,6,609.144,7128.86,7112.92,5.58814,-2.20265,79,0,2,2705.3,114,1,40,35,5
114,6,1.90842,61.9255,61.3236,2.12655e+006,-2.34468,90,0,2,0.0766715,103,1,29,13,16
114,6,16.6305,107.126,106.248,1.00322e+006,-2.20265,90,0,2,0,102,1,29,12,17
114,6,145.582,6628.36,3200.2,619.878,-2.24328,90,0,2,0,4294967295,0,29,29,0
114,6,9.39671,490.125,487.614,11957.6,-2.71651,90,0,2,0,114,1,29,24,5
114,6,13.5074,97.3673,96.5446,1.13499e+006,-2.20265,91,0,2,0,103,1,28,12,16
114,6,1.54027,77.8749,77.1698,6.15406e+006,-2.34468,91,0,2,15.2599,113,1,28,22,6
114,6,236.671,7546.56,2862.96,5.30312,-2.50065,91,0,2,0,4294967295,0,28,28,0
114,6,9.39671,490.125,265.086,4.6872e+006,-2.71651,102,0,2,0,4294967295,0,17,17,0
114,6,8.25506,331.088,249.266,293878,-2.71651,102,0,2,0,4294967295,0,17,17,0
114,6,18.1382,1040.93,367.605,10382.7,-2.34468,102,0,2,0,4294967295,0,17,17,0
114,6,6.30433,247.707,104.859,2.62064e+006,-2.24328,103,0,2,0,4294967295,0,16,16,0
114,6,8.84273,367.457,126.961,137394,-2.71651,103,0,2,0,4294967295,0,16,16,0
114,6,18.9138,1410.13,196.927,2134.7,-2.34468,103,0,2,0,4294967295,0,16,16,0
114,6,10.5708,564.996,140.336,8.02619e+006,-2.20756,103,0,2,0,4294967295,0,16,16,0
114,6,1.37555,78.5662,46.6358,1.76267e+007,-2.34468,103,0,2,0,4294967295,0,16,16,0
114,6,8.24321,207.787,121.839,568062,-2.24328,103,0,2,0,4294967295,0,16,16,0
114,6,26.0433,1186.55,238.548,14256.5,-2.34468,103,0,2,0,4294967295,0,16,16,0
114,6,69.7097,3522.37,441.578,239312,-2.71651,103,0,2,0,4294967295,0,16,16,0
114,6,17.7706,1049.71,189.929,28644.1,-2.34468,103,0,2,0,4294967295,0,16,16,0
114,6,52.9914,782.977,779.507,2.29064,-2.20265,42,0,2,0,66,1,77,24,53
114,6,7.57656,548.553,545.839,141.439,-2.71651,79,0,2,0,114,1,40,35,5
114,6,10.8198,632.746,91.9656,3.4691e+006,-2.20756,113,0,2,0,4294967295,0,6,6,0
114,6,1.43568,80.6662,26.1124,70.057,-2.34468,113,0,2,0,4294967295,0,6,6,0
114,6,18.4765,1027.9,130.788,1066.81,-2.34468,113,0,2,0,4294967295,0,6,6,0
114,6,1.90842,61.9255,31.0074,523763,-2.34468,113,0,2,0,4294967295,0,6,6,0
114,6,1.35151,55.3324,25.1994,17999.9,-2.34468,113,0,2,0,4294967295,0,6,6,0
114,6,8.73452,481.017,80.2004,36.5323,-2.71651,113,0,2,0,4294967295,0,6,6,0
114,6,38.1589,252.664,95.1618,7.75444,-2.20265,114,0,2,0,4294967295,0,5,5,0
114,6,1.29629,60.4496,6.52868,5.03899e+008,-2.34468,114,0,2,0,4294967295,0,5,5,0
114,6,1.94093,65.7786,8.90248,4.50998e+008,-2.34468,114,0,2,0,4294967295,0,5,5,0
114,6,11.496,597.531,36.0365,4.62168e+006,-2.20756,114,0,2,0,4294967295,0,5,5,0
114,6,8.49267,203.603,28.2858,5.65245e+006,-2.24328,114,0,2,0,4294967295,0,5,5,0
114,6,25.807,1150.52,69.119,7526.51,-2.34468,114,0,2,0,4294967295,0,5,5,0
114,6,50.5817,772.28,120.033,1779.82,-2.20265,114,0,2,0,4294967295,0,5,5,0
114,6,17.3596,110.291,50.1418,955435,-2.20265,114,0,2,0,4294967295,0,5,5,0
114,6,11.3687,427.659,35.714,2.80299e+006,-2.71651,114,0,2,0,4294967295,0,5,5,0
114,6,13.7339,92.4075,41.4902,1.38602e+006,-2.20265,114,0,2,0,4294967295,0,5,5,0
114,6,1.54027,77.8749,7.45133,5.7023e+008,-2.34468,114,0,2,0,4294967295,0,5,5,0
114,6,8.84051,353.707,29.1665,27427.6,-2.71651,114,0,2,0,4294967295,0,5,5,0
114,6,19.0756,1466.15,54.0559,756.801,-2.34468,114,0,2,0,4294967295,0,5,5,0
114,6,6.49111,253.248,22.8728,4.58201e+006,-2.24328,114,0,2,0,4294967295,0,5,5,0
114,6,18.4765,1027.9,52.7282,309743,-2.34468,114,0,2,0,4294967295,0,5,5,0
114,6,7.44364,451.364,25.4845,40023.5,-2.71651,114,0,2,0,4294967295,0,5,5,0
114,6,67.3548,3503.56,152.261,170137,-2.71651,114,0,2,0,4294967295,0,5,5,0
114,6,15.8538,117.007,15.619,2.9482e+007,-2.20265,115,0,2,0,4294967295,0,4,4,0
114,6,8.61531,344.148,8.46126,1.69478e+006,-2.71651,115,0,2,0,4294967295,0,4,4,0
114,6,19.1288,1084.78,18.8614,242776,-2.34468,115,0,2,0,4294967295,0,4,4,0
114,6,13.3751,95.8797,13.1664,2.62034e+007,-2.20265,115,0,2,0,4294967295,0,4,4,0
114,6,1.47135,80.5259,1.42598,5.3002e+008,-2.34468,115,0,2,0,4294967295,0,4,4,0
114,6,8.78432,200.453,8.62819,5.25173e+006,-2.24328,115,0,2,0,4294967295,0,4,4,0
114,6,6.4262,231.929,6.30041,2.41067e+006,-2.24328,115,0,2,0,4294967295,0,4,4,0
114,6,78.8997,2783.71,78.1882,14698.9,-2.71651,115,0,2,0,4294967295,0,4,4,0
114,6,53.8547,827.248,53.3082,409.78,-2.20265,115,0,2,0,4294967295,0,4,4,0
114,6,11.4849,429.936,11.297,1.79034e+006,-2.71651,115,0,2,0,4294967295,0,4,4,0
114,6,9.39671,490.125,9.23313,5.36083e+006,-2.71651,115,0,2,0,4294967295,0,4,4,0
114,6,1.38604,57.2521,1.3425,2.48272e+008,-2.34468,115,0,2,0,4294967295,0,4,4,0
114,6,40.0498,254.357,39.6044,18.1938,-2.20265,115,0,2,0,4294967295,0,4,4,0
114,6,7.45663,538.063,7.31722,18023.9,-2.71651,115,0,2,0,4294967295,0,4,4,0
114,6,25.4257,1141.59,25.1003,5017.98,-2.34468,115,0,2,0,4294967295,0,4,4,0
114,6,1.90842,61.9255,1.8541,4.1654e+008,-2.34468,115,0,2,0,4294967295,0,4,4,0
114,6,68.0491,4465.74,1924.88,10.1218,-2.71651,90,0,2,0,4294967295,0,29,29,0
114,6,67.0735,792.345,789.731,8.1164,-2.30426,90,0,2,57.4523,114,1,29,24,5
114,6,74.3614,3613.11,1589.67,1274.79,-2.71651,90,0,2,0,4294967295,0,29,29,0
114,7,6.14943,290.446,288.696,311450,-2.34468,6,0,3,-2.84217e-014,42,1,113,36,77
114,7,300.165,14898,14871.5,8145.4,-2.24328,29,0,3,2009.99,65,1,90,36,54
114,7,12.2429,1054.58,1050.32,324036,-2.34468,31,0,3,170.69,66,1,88,35,53
114,7,30.7251,321.939,320.06,1066.11,-2.30426,42,0,3,-1.59872e-014,65,1,77,23,54
114,7,4642.6,62815.5,62744,254.012,-2.30426,66,0,3,0,91,1,53,25,28
114,7,14.7079,871.034,867.3,20358.7,-2.34468,67,0,3,-5.68434e-014,89,1,52,22,30
114,7,590.274,7910.78,7893.66,39829.7,-2.30151,67,0,3,492.841,90,1,52,23,29
114,7,11.1821,819.719,816.137,24984.5,-2.34468,67,0,3,3.55271e-014,90,1,52,23,29
114,7,9.46546,393.831,391.672,6066.11,-2.71651,1182,0,3.02391,23.1593,30,1,137,48,89
114,7,53.7311,3198.96,3189.79,124084,-2.34468,78,0,3,122.094,102,1,41,24,17
114,7,27.0656,260.47,258.847,371.755,-2.30426,78,0,3,-1.42109e-014,89,1,41,11,30
114,7,92.817,7907.12,7890,374225,-2.24328,78,0,3,9.09495e-013,114,1,41,36,5
114,7,214.391,10166.4,10146.1,94084.5,-2.20756,78,0,3,0,114,1,41,36,5
114,7,71.3946,1553.17,1547.6,150700,-2.18799,79,0,3,0,101,1,40,22,18
114,7,21.5085,2117.22,2110.33,269035,-2.24328,79,0,3,52.4782,114,1,40,35,5
114,7,169.622,13677.4,13652.4,269.264,-2.24328,54,0,3,0,89,1,65,35,30
114,7,58.1185,1832.5,1826.26,1236.59,-2.18799,89,0,3,3.14479,103,1,30,14,16
114,7,2451.81,79560.4,24156.2,121.241,-2.35147,90,0,3,0,4294967295,0,29,29,0
114,7,54.1042,293.476,291.714,198669,-2.46243,90,0,3,-6.4948e-015,102,1,29,12,17
114,7,20.7737,902.69,898.862,87252.6,-2.18799,90,0,3,0,114,1,29,24,5
114,7,837.033,46654.8,13901.3,8140.45,-2.35147,90,0,3,0,4294967295,0,29,29,0
114,7,291.938,14407.5,7608.17,2743.8,-2.24328,90,0,3,0,4294967295,0,29,29,0
114,7,125.386,861.184,857.478,219.832,-2.46243,90,0,3,86.55,103,1,29,13,16
114,7,23.4376,1320.6,1315.63,305.207,-2.24328,90,0,3,0,114,1,29,24,5
114,7,1152.96,11949.6,11926.9,1077.45,-2.30426,90,0,3,4501.26,115,1,29,25,4
114,7,168.486,14660.4,7773.67,134323,-2.24328,90,0,3,0,4294967295,0,29,29,0
114,7,5.14895,253.24,251.648,3724.99,-2.34468,90,0,3,0,113,1,29,23,6
114,7,46.1429,347.22,345.241,19764.9,-2.46243,91,0,3,106.641,113,1,28,22,6
114,7,467.171,36056.1,8420.07,1726.69,-2.24328,91,0,3,0,4294967295,0,28,28,0
114,7,268.926,11733.4,5427.35,6732.65,-2.20756,91,0,3,0,4294967295,0,28,28,0
114,7,98.9848,8095.76,3775.73,3614.38,-2.24328,91,0,3,0,4294967295,0,28,28,0
114,7,1088.09,46204.5,9742.77,4142.97,-2.35147,91,0,3,0,4294967295,0,28,28,0
114,7,67.0671,5359.01,2880.19,474.037,-2.20756,101,0,3,0,4294967295,0,18,18,0
114,7,433.69,7592.65,7576,31940.2,-2.46243,90,0,3,660.944,115,1,29,25,4
114,7,859.597,39437.4,7568.26,1269.43,-2.35147,102,0,3,0,4294967295,0,17,17,0
114,7,23.4276,1319.75,756.7,268.919,-2.24328,103,0,3,0,4294967295,0,16,16,0
114,7,23.3679,1895.64,755.883,257651,-2.24328,103,0,3,0,4294967295,0,16,16,0
114,7,14.1964,891.547,515.627,1.6659e+007,-2.34468,103,0,3,0,4294967295,0,16,16,0
114,7,6.11808,359.434,357.407,189918,-2.34468,103,0,3,87.2505,115,1,16,12,4
114,7,10.5432,770.769,574.326,761929,-2.34468,103,0,3,0,4294967295,0,16,16,0
114,7,817.254,9432.26,9412.93,78.7977,-2.30426,91,0,3,0,114,1,28,23,5
114,7,167.2,10430.5,10409.8,66.5146,-2.24328,78,0,3,0,113,1,41,35,6
114,7,285.309,14637.4,3049.65,289.218,-2.24328,112,0,3,0,4294967295,0,7,7,0
114,7,1535.05,77299.4,77216.9,1.5981,-2.35147,78,0,3,1923.51,115,1,41,37,4
114,7,51.4959,3342.29,626.161,210988,-2.34468,113,0,3,0,4294967295,0,6,6,0
114,7,6.14943,290.446,213.154,279934,-2.34468,113,0,3,0,4294967295,0,6,6,0
114,7,169.622,13677.4,1305.1,65937.1,-2.24328,113,0,3,0,4294967295,0,6,6,0
114,7,9.46546,393.831,272.405,4.55462e+006,-2.71651,113,0,3,0,4294967295,0,6,6,0
114,7,13.1221,1191.98,329.053,330477,-2.34468,113,0,3,0,4294967295,0,6,6,0
114,7,14.7079,871.034,351.597,15415.3,-2.34468,113,0,3,0,4294967295,0,6,6,0
114,7,10.7441,831.089,265.687,4.76448e+006,-2.34468,113,0,3,0,4294967295,0,6,6,0
114,7,22.3501,1192.96,123.809,8189.36,-2.24328,114,0,3,0,4294967295,0,5,5,0
114,7,160.895,10109.7,566.128,1.87254e+006,-2.24328,114,0,3,0,4294967295,0,5,5,0
114,7,29.2709,323.871,137.002,329173,-2.30426,114,0,3,0,4294967295,0,5,5,0
114,7,45.463,366.083,192.147,71900.7,-2.46243,114,0,3,0,4294967295,0,5,5,0
114,7,63.4831,1942.22,248.832,58013.1,-2.18799,114,0,3,0,4294967295,0,5,5,0
114,7,125.539,7791.8,465.949,1.3293e+006,-2.71651,114,0,3,0,4294967295,0,5,5,0
114,7,21.301,2198.19,119.291,1.53264e+007,-2.24328,114,0,3,0,4294967295,0,5,5,0
114,7,49.4239,3098.1,226.442,7.89819e+006,-2.34468,114,0,3,0,4294967295,0,5,5,0
114,7,69.8916,1448.93,295.767,239297,-2.18799,114,0,3,0,4294967295,0,5,5,0
114,7,1347.61,11983.4,2954.75,3163.62,-2.30426,114,0,3,0,4294967295,0,5,5,0
114,7,54.1042,293.476,219.781,2.27728e+006,-2.46243,114,0,3,0,4294967295,0,5,5,0
114,7,9.46546,393.831,64.6951,3.6513e+006,-2.71651,114,0,3,0,4294967295,0,5,5,0
114,7,26.8658,233.845,142.324,35267.6,-2.30426,114,0,3,0,4294967295,0,5,5,0
114,7,15.4084,835.974,93.461,3.6846e+006,-2.34468,114,0,3,0,4294967295,0,5,5,0
114,7,635.584,26242.9,1576.24,63273.1,-2.24328,114,0,3,0,4294967295,0,5,5,0
114,7,10.2701,788.324,61.9374,8.06137e+006,-2.34468,114,0,3,0,4294967295,0,5,5,0
114,7,237.994,7473.64,818.332,131839,-2.30426,114,0,3,0,4294967295,0,5,5,0
114,7,293.625,12473.5,822.666,5778.03,-2.20756,114,0,3,0,4294967295,0,5,5,0
114,7,5.55362,238.482,43.4613,2.95914e+007,-2.34468,114,0,3,0,4294967295,0,5,5,0
114,7,13.1682,1004.94,83.0545,1.08221e+006,-2.34468,114,0,3,0,4294967295,0,5,5,0
114,7,480.816,9791.27,9771.43,32.4993,-2.46243,67,0,3,0,103,1,52,36,16
114,7,50.4206,1911.6,49.8984,78282.7,-2.18799,115,0,3,0,4294967295,0,4,4,0
114,7,27.1825,265.717,26.8417,1.77569e+006,-2.30426,115,0,3,0,4294967295,0,4,4,0
114,7,217.365,9256.56,215.932,3.42145e+006,-2.20756,115,0,3,0,4294967295,0,4,4,0
114,7,5.14895,253.24,5.04103,775129,-2.34468,115,0,3,0,4294967295,0,4,4,0
114,7,14.7079,871.034,14.485,5.05408e+007,-2.34468,115,0,3,0,4294967295,0,4,4,0
114,7,71.3946,1553.17,70.7305,110635,-2.18799,115,0,3,0,4294967295,0,4,4,0
114,7,9.90397,386.71,9.73434,5.32481e+006,-2.71651,115,0,3,0,4294967295,0,4,4,0
114,7,53.7776,3390.64,53.2316,5.39239e+006,-2.34468,115,0,3,0,4294967295,0,4,4,0
114,7,11.1821,819.719,10.9976,1.05706e+007,-2.34468,115,0,3,0,4294967295,0,4,4,0
114,7,169.622,13677.4,168.415,31829.6,-2.24328,115,0,3,0,4294967295,0,4,4,0
114,7,6.29578,274.281,6.17176,3.13701e+008,-2.34468,115,0,3,0,4294967295,0,4,4,0
114,7,817.254,9432.26,813.679,1554.79,-2.30426,115,0,3,0,4294967295,0,4,4,0
114,7,606.728,8725.07,603.819,175251,-2.30151,115,0,3,0,4294967295,0,4,4,0
114,7,317.551,12105,315.69,4295.12,-2.20756,115,0,3,0,4294967295,0,4,4,0
114,7,123.789,887.029,122.818,2841.79,-2.46243,115,0,3,0,4294967295,0,4,4,0
114,7,22.05,1300.37,21.7551,33358.9,-2.24328,115,0,3,0,4294967295,0,4,4,0
114,7,740.153,7085.04,736.816,574.967,-2.46243,115,0,3,0,4294967295,0,4,4,0
114,7,485.333,9586.14,482.838,866.579,-2.46243,115,0,3,0,4294967295,0,4,4,0
114,7,237.997,7480.41,236.472,65570.1,-2.30426,115,0,3,0,4294967295,0,4,4,0
114,7,57.5295,299.612,56.9575,4.84106e+006,-2.46243,115,0,3,0,4294967295,0,4,4,0
114,7,20.8849,2122.4,20.6008,4.0573e+007,-2.24328,115,0,3,0,4294967295,0,4,4,0
114,7,33.8144,326.277,33.4181,62794.5,-2.30426,115,0,3,0,4294967295,0,4,4,0
114,7,4828.03,62257.5,4815.85,9737.49,-2.30426,115,0,3,0,4294967295,0,4,4,0
114,7,171.091,9384.34,169.877,4040.23,-2.24328,115,0,3,0,4294967295,0,4,4,0
114,7,20.4204,838.332,20.1407,1.03046e+007,-2.18799,115,0,3,0,4294967295,0,4,4,0
114,7,121.993,7598,121.031,643291,-2.71651,115,0,3,0,4294967295,0,4,4,0
114,7,97.0161,8336.94,96.1955,1.6521e+007,-2.24328,115,0,3,0,4294967295,0,4,4,0
114,7,48.0702,308.344,47.5649,32223.1,-2.46243,115,0,3,0,4294967295,0,4,4,0
114,7,1903.88,77295.5,1897.47,25446,-2.35147,115,0,3,0,4294967295,0,4,4,0
114,7,68.6775,5790.07,5776.26,210.443,-2.20756,66,0,3,242.914,103,1,53,37,16
114,7,1712.25,78890.2,78823.9,28.606,-2.35147,43,0,3,27824.8,102,1,76,59,17
114,7,406.192,22811.8,9588.41,36039.5,-2.34468,91,0,3,0,4294967295,0,28,28,0
114,7,251.856,10099.9,2991.41,229121,-2.20756,103,0,3,0,4294967295,0,16,16,0
114,7,41.9983,2839.62,283.075,128537,-2.20756,103,0,3,0,4294967295,0,16,16,0
114,7,269.824,10800.1,4662.9,101692,-2.20756,79,0,3,0,4294967295,0,40,40,0
114,7,445.79,46026.8,45960.9,11.2941,-2.24328,55,0,3,15919.8,115,1,64,60,4
114,7,2311.46,83463.6,83356.7,126.642,-2.35147,54,0,3,23349.9,101,1,65,47,18
114,7,242.244,7527.91,7508.82,1560.94,-2.30426,78,0,3,0,102,1,41,24,17
114,8,9.4725,233.384,231.88,14651.2,-2.71651,30,0,2,63.325,54,1,89,24,65
114,8,96.0246,797.538,794.024,1.55904,-2.20265,42,0,2,-2.66454e-015,65,1,77,23,54
114,8,150.546,5839.99,5826.1,504.584,-2.20756,54,0,2,1584.59,91,1,65,37,28
114,8,11.2775,77.12,76.4196,3163.86,-2.30151,78,0,2,0,89,1,41,11,30
114,8,3.61568,174.115,172.886,524927,-2.34468,79,0,2,23.472,91,1,40,12,28
114,8,2.37555,149.251,148.146,1.6473e+007,-2.34468,79,0,2,50.5812,102,1,40,23,17
114,8,22.1284,1606.49,1600.8,24276.1,-2.34468,79,0,2,-1.13687e-013,114,1,40,35,5
114,8,31.7786,1116.45,1112.02,2553.9,-2.34468,89,0,2,505.199,113,1,30,24,6
114,8,9.19621,342.67,340.708,861.647,-2.71651,89,0,2,3.42842,103,1,30,14,16
114,8,3.80219,137.694,136.649,10731.1,-2.34468,89,0,2,2.84217e-014,102,1,30,13,17
114,8,41.7806,928.99,925.086,20.5257,-2.20265,89,0,2,-1.42109e-014,103,1,30,14,16
114,8,21.6354,1687.14,910.502,44.6182,-2.34468,90,0,2,0,4294967295,0,29,29,0
114,8,270.35,2624.24,2616.24,45.7984,-2.46243,90,0,2,990.124,114,1,29,24,5
114,8,87.4332,5130.55,2102.51,1830.21,-2.71651,90,0,2,0,4294967295,0,29,29,0
114,8,11.9886,51.6103,51.0796,3.10072e+006,-2.30151,91,0,2,11.817,102,1,28,11,17
114,8,54.5173,497.016,494.481,6068.72,-2.20265,91,0,2,21.4493,114,1,28,23,5
114,8,23.882,1529.33,728.451,26752.1,-2.34468,91,0,2,0,4294967295,0,28,28,0
114,8,220.181,3200.47,2001.91,9.01179,-2.46243,91,0,2,0,4294967295,0,28,28,0
114,8,222.748,21514.6,21480.4,234.53,-2.34468,30,0,2,2780.62,115,1,89,85,4
114,8,62.6334,850.981,847.306,3.04304,-2.20265,78,0,2,0,103,1,41,25,16
114,8,85.5246,5130.11,1069.17,251.899,-2.71651,101,0,2,0,4294967295,0,18,18,0
114,8,54.3835,666.892,663.786,1.94042,-2.20265,102,0,2,27.0582,115,1,17,13,4
114,8,29.6486,1292.39,601.097,20679,-2.34468,102,0,2,0,4294967295,0,17,17,0
114,8,98.1275,4966.36,804.767,91.4042,-2.71651,103,0,2,0,4294967295,0,16,16,0
114,8,211.169,2976.93,772.052,30.9344,-2.46243,103,0,2,0,4294967295,0,16,16,0
114,8,23.917,1922.92,584.829,2.03309e+006,-2.34468,103,0,2,0,4294967295,0,16,16,0
114,8,18.5398,2021.04,2014.36,3053.07,-2.34468,67,0,2,385.118,115,1,52,48,4
114,8,7.0818,463.786,461.369,9452.52,-2.34468,101,0,2,150.984,115,1,18,14,4
114,8,29.9429,1224.57,398.997,39.6215,-2.34468,113,0,2,0,4294967295,0,6,6,0
114,8,3.81538,170.502,62.8342,730197,-2.34468,113,0,2,0,4294967295,0,6,6,0
114,8,41.6317,922.844,276.524,70.7428,-2.20265,113,0,2,0,4294967295,0,6,6,0
114,8,2.04568,90.2886,7.23958,8.01907e+007,-2.34468,114,0,2,0,4294967295,0,5,5,0
114,8,3.5468,176.733,11.4575,1.40553e+006,-2.34468,114,0,2,0,4294967295,0,5,5,0
114,8,9.96334,237.358,55.4142,8.00032e+006,-2.71651,114,0,2,0,4294967295,0,5,5,0
114,8,30.8366,1076.71,120.005,21114.7,-2.34468,114,0,2,0,4294967295,0,5,5,0
114,8,96.0246,797.538,321.179,17.2467,-2.20265,114,0,2,0,4294967295,0,5,5,0
114,8,41.7806,928.99,167.454,39.869,-2.20265,114,0,2,0,4294967295,0,5,5,0
114,8,9.07957,340.537,50.7704,926.443,-2.71651,114,0,2,0,4294967295,0,5,5,0
114,8,62.6334,850.981,229.569,107.406,-2.20265,114,0,2,0,4294967295,0,5,5,0
114,8,161.767,5963.93,275.284,11205.1,-2.20756,114,0,2,0,4294967295,0,5,5,0
114,8,10.7812,84.6704,59.1955,3.99553e+006,-2.30151,114,0,2,0,4294967295,0,5,5,0
114,8,2.76079,158.894,9.14542,3.22912e+008,-2.34468,114,0,2,0,4294967295,0,5,5,0
114,8,1.9002,82.9448,1.84604,2.68523e+008,-2.34468,115,0,2.5,0,4294967295,0,4,4,0
114,8,12.2782,56.3964,12.0814,2.71009e+007,-2.30151,115,0,2.5,0,4294967295,0,4,4,0
114,8,8.64675,352.346,8.49231,94995.9,-2.71651,115,0,2.5,0,4294967295,0,4,4,0
114,8,9.4725,233.384,9.30801,5.02527e+007,-2.71651,115,0,2.5,0,4294967295,0,4,4,0
114,8,45.0447,916.606,44.5616,55.2928,-2.20265,115,0,2.5,0,4294967295,0,4,4,0
114,8,4.14308,131.823,4.05022,2.88664e+006,-2.34468,115,0,2.5,0,4294967295,0,4,4,0
114,8,52.132,455.286,51.5976,22657.4,-2.20265,115,0,2.5,0,4294967295,0,4,4,0
114,8,153.858,4095.32,152.729,11.0943,-2.35147,115,0,2.5,0,4294967295,0,4,4,0
114,8,10.9914,73.689,10.8091,6.47004e+006,-2.30151,115,0,2.5,0,4294967295,0,4,4,0
114,8,2.36949,151.408,2.3064,1.09301e+009,-2.34468,115,0,2.5,0,4294967295,0,4,4,0
114,8,96.0246,797.538,95.2098,360.554,-2.20265,115,0,2.5,0,4294967295,0,4,4,0
114,8,3.70951,186.683,3.62349,1.01587e+009,-2.34468,115,0,2.5,0,4294967295,0,4,4,0
114,8,62.6334,850.981,62.0267,38.2157,-2.20265,115,0,2.5,0,4294967295,0,4,4,0
114,8,20.8093,1641.8,20.5259,2.73462e+006,-2.34468,115,0,2.5,0,4294967295,0,4,4,0
114,8,98.0193,4835.38,3036.13,56511.7,-2.71651,90,0,2,0,4294967295,0,29,29,0
