3.02205e+13
2.21201e+13
2.01067e+13
2.08443e+13
2.41423e+13
2.92168e+13
3.33182e+13
3.51333e+13
3.42337e+13
3.36732e+13
3.17555e+13
2.73638e+13
2.2429e+13
1.96573e+13
1.92124e+13
2.04643e+13
2.37386e+13
2.87105e+13
3.29618e+13
3.49464e+13
3.37098e+13
3.19458e+13
2.87056e+13
2.34949e+13
