1062,1,27986400000000
1072,0,3720310000000
1072,1,25967700000000
1073,0,3684300000000
1073,1,26636500000000
1074,0,3836820000000
1074,1,28344200000000
1145,0,3305260000000
1145,1,29519200000000
1146,0,3043560000000
1146,1,30306500000000
1147,0,2692150000000
1147,1,27073700000000
1148,0,2282730000000
1148,1,25089400000000
1149,0,2418810000000
1149,1,25433200000000
1150,0,3772670000000
1150,1,35562600000000
1151,0,3828180000000
1151,1,29737200000000
1152,0,3748180000000
1152,1,29089200000000
1160,0,3591620000000
1160,1,26155100000000
1161,0,3455020000000
1161,1,24937800000000
1162,0,3606920000000
1162,1,26315200000000
1172,0,3770320000000
1172,1,27002600000000
1173,0,3745260000000
1173,1,26934100000000
1244,0,3616320000000
1244,1,28286600000000
1245,0,2992270000000
1245,1,29709700000000
1246,0,2376050000000
1246,1,26227100000000
1247,0,2110890000000
1247,1,23324200000000
1248,0,1980820000000
1248,1,21444800000000
1249,0,2349760000000
1249,1,22687600000000
1250,0,3647630000000
1250,1,32014900000000
1251,0,3259330000000
1251,1,24410700000000
1269,0,3806450000000
1269,1,28024800000000
1270,0,3707010000000
1270,1,27719300000000
1271,0,3706410000000
1271,1,27255800000000
1344,0,3080850000000
1344,1,33004900000000
1345,0,2470770000000
1345,1,28984400000000
1346,0,2159010000000
1346,1,25314200000000
1347,0,1854310000000
1347,1,19580000000000
1348,0,2030200000000
1348,1,21930200000000
1349,0,2524530000000
1349,1,25735000000000
1350,0,2770660000000
1350,1,28097300000000
1351,0,3044350000000
1351,1,24038200000000
1368,0,3724780000000
1368,1,27669400000000
1369,0,3741990000000
1369,1,27794800000000
1443,0,3442890000000
1443,1,31538500000000
1444,0,10070800000000
1444,1,16703900000000
1445,0,2281740000000
1445,1,25279500000000
1446,0,1831950000000
1446,1,18921600000000
1447,0,1796530000000
1447,1,17386700000000
1448,0,2147000000000
1448,1,22450200000000
1449,0,2121980000000
1449,1,23252800000000
1450,0,3175360000000
1450,1,28271400000000
1451,0,2938540000000
1451,1,22817300000000
1538,0,1477880000000
1538,1,11813200000000
1542,0,3393370000000
1542,1,29239100000000
1543,0,11544400000000
1543,1,18086000000000
1544,0,7628880000000
1544,1,13134800000000
1545,0,1777120000000
1545,1,17985200000000
1546,0,1157790000000
1546,1,10130900000000
1547,0,1660980000000
1547,1,14594800000000
1548,0,1485200000000
1548,1,14830000000000
1549,0,2832380000000
1549,1,29546100000000
1550,0,2693390000000
1550,1,20847500000000
1551,0,2583080000000
1551,1,19451900000000
1637,0,1615360000000
1637,1,13435400000000
1641,0,3181890000000
1641,1,25591400000000
1642,0,11448300000000
1642,1,16647800000000
1643,0,9115500000000
1643,1,17475500000000
1644,0,6744810000000
1644,1,14818600000000
1645,0,1617790000000
1645,1,14991200000000
1646,0,1335720000000
1646,1,11514500000000
1647,0,1320630000000
1647,1,11933900000000
1648,0,1751870000000
1648,1,16047700000000
1649,0,2054850000000
1649,1,17287800000000
1650,0,2433760000000
1650,1,18502400000000
1651,0,2740890000000
1651,1,20739400000000
1652,0,3063330000000
1652,1,24380300000000
1668,0,3635000000000
1668,1,28882800000000
1669,0,3715230000000
1669,1,29049600000000
1736,0,882083000000
1736,1,7503720000000
1737,0,1382360000000
1737,1,11108300000000
1739,0,2168580000000
1739,1,16643900000000
1740,0,2955120000000
1740,1,23133000000000
1741,0,3045470000000
1741,1,30934400000000
1742,0,12326500000000
1742,1,9827540000000
1743,0,2017870000000
1743,1,23078500000000
1744,0,6285820000000
1744,1,9029080000000
1745,0,6095070000000
1745,1,7786040000000
1746,0,1447510000000
1746,1,13156900000000
1747,0,5868400000000
1747,1,8866540000000
1748,0,2113000000000
1748,1,18410000000000
1749,0,2258470000000
1749,1,17776900000000
1750,0,2574460000000
1750,1,19794200000000
1751,0,2931110000000
1751,1,23210100000000
1752,0,3135480000000
1752,1,25806900000000
1767,0,3535590000000
1767,1,29206900000000
1768,0,3565570000000
1768,1,29161000000000
1769,0,3580000000000
1769,1,28662300000000
1836,0,544793000000
1836,1,4646620000000
1839,0,2513250000000
1839,1,19590700000000
1840,0,2959450000000
1840,1,25598300000000
1841,0,13154200000000
1841,1,9828720000000
1842,0,9999380000000
1842,1,7919530000000
1843,0,8467720000000
1843,1,11200200000000
1844,0,4619400000000
1844,1,8939200000000
1845,0,6314480000000
1845,1,8023750000000
1846,0,1681320000000
1846,1,15542000000000
1847,0,7183140000000
1847,1,10481200000000
1848,0,2245530000000
1848,1,20261100000000
1849,0,2536240000000
1849,1,20506800000000
1850,0,2625270000000
1850,1,20883200000000
1851,0,3034010000000
1851,1,24445100000000
1852,0,3226240000000
1852,1,26962000000000
1867,0,3547880000000
1867,1,29922500000000
1868,0,3525010000000
1868,1,29469000000000
1869,0,3539890000000
1869,1,28782600000000
1935,0,459634000000
1935,1,4154600000000
1936,0,665071000000
1936,1,5358820000000
1938,0,1588260000000
1938,1,12602700000000
1939,0,2288500000000
1939,1,19621600000000
1940,0,2362350000000
1940,1,21594200000000
1941,0,11907800000000
1941,1,7933600000000
1942,0,7340660000000
1942,1,7830420000000
1943,0,6505300000000
1943,1,8868690000000
1944,0,6255920000000
1944,1,7966750000000
1945,0,5262110000000
1945,1,9131610000000
1946,0,1839020000000
1946,1,16763900000000
1947,0,1921090000000
1947,1,17751100000000
1948,0,2212910000000
1948,1,19415100000000
1949,0,2452870000000
1949,1,21519800000000
1950,0,2789640000000
1950,1,25093300000000
1951,0,3119790000000
1951,1,27652900000000
1952,0,3229000000000
1952,1,28117600000000
1953,0,3345630000000
1953,1,29179300000000
1954,0,3421120000000
1954,1,30198500000000
1967,0,3494480000000
1967,1,30662900000000
1968,0,3496280000000
1968,1,30064400000000
2034,0,5263430000000
2034,1,6434760000000
2037,0,1192310000000
2037,1,9286610000000
2038,0,1966460000000
2038,1,16499300000000
2039,0,8210140000000
2039,1,11225500000000
2040,0,6424160000000
2040,1,9482450000000
2041,0,6701310000000
2041,1,6872830000000
2042,0,4504230000000
2042,1,5500300000000
2043,0,4914370000000
2043,1,5958010000000
2044,0,5450740000000
2044,1,7525750000000
2045,0,8666720000000
2045,1,7951930000000
2046,0,6639950000000
2046,1,9785920000000
2047,0,6762120000000
2047,1,10077100000000
2048,0,7049450000000
2048,1,12214800000000
2049,0,7937250000000
2049,1,13982700000000
2050,0,8790700000000
2050,1,15544200000000
2051,0,9616700000000
2051,1,16446800000000
2052,0,3140610000000
2052,1,27779000000000
2053,0,3289340000000
2053,1,28888900000000
2054,0,3411330000000
2054,1,30179500000000
2055,0,3494170000000
2055,1,30876100000000
2056,0,3510030000000
2056,1,31130800000000
2057,0,3540280000000
2057,1,31369100000000
2058,0,3539890000000
2058,1,31344200000000
2059,0,3556950000000
2059,1,31595700000000
2064,0,3495010000000
2064,1,31478400000000
2065,0,3486980000000
2065,1,31333700000000
2066,0,3439860000000
2066,1,30747500000000
2067,0,3442330000000
2067,1,30449400000000
2068,0,3442740000000
2068,1,30297200000000
2133,0,1479410000000
2133,1,15634500000000
2134,0,1123080000000
2134,1,10264100000000
2137,0,1429150000000
2137,1,11525300000000
2138,0,7706630000000
2138,1,9466630000000
2139,0,8148190000000
2139,1,7458750000000
2140,0,8763000000000
2140,1,5709020000000
2141,0,6384570000000
2141,1,5192150000000
2142,0,5115220000000
2142,1,4467360000000
2143,0,4635680000000
2143,1,6414560000000
2144,0,6093210000000
2144,1,7824990000000
2145,0,6521020000000
2145,1,8409390000000
2146,0,6371510000000
2146,1,8392220000000
2147,0,6881510000000
2147,1,9072040000000
2148,0,7985540000000
2148,1,11003700000000
2149,0,8821860000000
2149,1,12729900000000
2150,0,9271890000000
2150,1,15445600000000
2151,0,9734310000000
2151,1,16334100000000
2152,0,3049320000000
2152,1,27668000000000
2153,0,3214550000000
2153,1,29049800000000
2154,0,3300010000000
2154,1,29984600000000
2155,0,3392040000000
2155,1,30827600000000
2156,0,3425960000000
2156,1,31140200000000
2157,0,3464280000000
2157,1,31492400000000
2158,0,3461970000000
2158,1,31422500000000
2159,0,3467610000000
2159,1,32198600000000
2160,0,3447350000000
2160,1,32205000000000
2161,0,3467040000000
2161,1,32141700000000
2162,0,3461760000000
2162,1,32302200000000
2163,0,3425200000000
2163,1,32376500000000
2164,0,3411370000000
2164,1,32123200000000
2165,0,3375640000000
2165,1,31390100000000
2166,0,3342600000000
2166,1,30884400000000
2167,0,3335910000000
2167,1,30497900000000
2168,0,3362970000000
2168,1,30795300000000
2233,0,1358530000000
2233,1,14024800000000
2234,0,296609000000
2234,1,2264770000000
2235,0,604178000000
2235,1,4481610000000
2236,0,822221000000
2236,1,6209100000000
2237,0,1225170000000
2237,1,9772410000000
2238,0,1557700000000
2238,1,12962500000000
2239,0,9432400000000
2239,1,7914420000000
2240,0,7200860000000
2240,1,5636520000000
2241,0,8904740000000
2241,1,5551050000000
2242,0,6130530000000
2242,1,4385160000000
2243,0,6214530000000
2243,1,5782340000000
2244,0,9276900000000
2244,1,6934910000000
2245,0,7016750000000
2245,1,6982110000000
2246,0,8199730000000
2246,1,8164170000000
2247,0,8365480000000
2247,1,8799600000000
2248,0,8416950000000
2248,1,10731100000000
2249,0,9212320000000
2249,1,12443500000000
2250,0,9970160000000
2250,1,14424500000000
2251,0,10311200000000
2251,1,14964100000000
2252,0,9230840000000
2252,1,17607800000000
2253,0,9961770000000
2253,1,17878300000000
2254,0,10286800000000
2254,1,18363300000000
2255,0,3316970000000
2255,1,30573200000000
2256,0,3354220000000
2256,1,30720100000000
2257,0,3384270000000
2257,1,31046800000000
2258,0,3381510000000
2258,1,31022600000000
2259,0,3395010000000
2259,1,31593400000000
2260,0,10787300000000
2260,1,19272200000000
2261,0,3363100000000
2261,1,31567200000000
2262,0,3373940000000
2262,1,31660800000000
2263,0,3376130000000
2263,1,32214800000000
2264,0,10986900000000
2264,1,18758200000000
2265,0,3296590000000
2265,1,31894400000000
2266,0,10507200000000
2266,1,18288000000000
2267,0,3252510000000
2267,1,30176300000000
2268,0,3299200000000
2268,1,30634300000000
2332,0,1983180000000
2332,1,20358900000000
2333,0,1035950000000
2333,1,10070000000000
2334,0,721030000000
2334,1,5682480000000
2335,0,875234000000
2335,1,6676870000000
2336,0,1412520000000
2336,1,11262000000000
2337,0,1564660000000
2337,1,12514200000000
2338,0,8713810000000
2338,1,11034600000000
2339,0,9200110000000
2339,1,8092450000000
2340,0,10052600000000
2340,1,5879940000000
2341,0,9080510000000
2341,1,5750100000000
2342,0,7860820000000
2342,1,5260610000000
2343,0,7358670000000
2343,1,5063700000000
2344,0,9280210000000
2344,1,6731250000000
2345,0,7596230000000
2345,1,6758940000000
2346,0,9276880000000
2346,1,7895770000000
2347,0,9474280000000
2347,1,8664970000000
2348,0,9624230000000
2348,1,9258860000000
2349,0,10493900000000
2349,1,10428300000000
2350,0,10973500000000
2350,1,11789600000000
2351,0,10453700000000
2351,1,14254300000000
2352,0,11001800000000
2352,1,15538300000000
2353,0,11313600000000
2353,1,16060900000000
2354,0,11613800000000
2354,1,16392300000000
2355,0,10754200000000
2355,1,18433700000000
2356,0,10362800000000
2356,1,19211500000000
2357,0,10596300000000
2357,1,18762100000000
2358,0,10740700000000
2358,1,18560400000000
2359,0,11933800000000
2359,1,16858000000000
2360,0,12083400000000
2360,1,16886200000000
2361,0,10689500000000
2361,1,19237600000000
2362,0,10768800000000
2362,1,19348200000000
2363,0,10938200000000
2363,1,19506300000000
2364,0,12354100000000
2364,1,16948100000000
2365,0,10396100000000
2365,1,19910800000000
2366,0,10415900000000
2366,1,19104000000000
2367,0,11690600000000
2367,1,16190200000000
2368,0,10407200000000
2368,1,18775500000000
2369,0,10789000000000
2369,1,17946500000000
2370,0,3281330000000
2370,1,31822100000000
2431,0,2147000000000
2431,1,22803300000000
2432,0,1939760000000
2432,1,20097800000000
2433,0,1414390000000
2433,1,14007600000000
2434,0,932070000000
2434,1,7909930000000
2435,0,949902000000
2435,1,7580660000000
2436,0,8165970000000
2436,1,5305710000000
2437,0,8906970000000
2437,1,8323350000000
2438,0,9393440000000
2438,1,6787800000000
2439,0,6094580000000
2439,1,4423970000000
2440,0,5781530000000
2440,1,4321790000000
2441,0,8501420000000
2441,1,5136460000000
2442,0,7583040000000
2442,1,4755810000000
2443,0,9557370000000
2443,1,5332790000000
2444,0,8436310000000
2444,1,5562250000000
2445,0,9017960000000
2445,1,6374930000000
2446,0,9631100000000
2446,1,7479090000000
2447,0,10199300000000
2447,1,7930960000000
2448,0,10341400000000
2448,1,9252670000000
2449,0,10991000000000
2449,1,10186100000000
2450,0,10937000000000
2450,1,11224300000000
2451,0,11312200000000
2451,1,12154900000000
2452,0,11930700000000
2452,1,13372700000000
2453,0,12430400000000
2453,1,13955200000000
2454,0,12939900000000
2454,1,13785400000000
2455,0,13161800000000
2455,1,14431100000000
2456,0,11665600000000
2456,1,16739600000000
2457,0,10590800000000
2457,1,18364400000000
2458,0,12115400000000
2458,1,15629400000000
2459,0,10811700000000
2459,1,18463100000000
2460,0,13196300000000
2460,1,14657600000000
2461,0,13548800000000
2461,1,14127300000000
2462,0,13423400000000
2462,1,14483000000000
2463,0,13524300000000
2463,1,14783800000000
2464,0,13445500000000
2464,1,14782300000000
2465,0,14095600000000
2465,1,14353500000000
2466,0,13887900000000
2466,1,14905600000000
2467,0,11646700000000
2467,1,16913200000000
2468,0,11314200000000
2468,1,16658300000000
2469,0,12970400000000
2469,1,13883500000000
2470,0,11845800000000
2470,1,15903600000000
2471,0,10669000000000
2471,1,18551500000000
2529,0,2044140000000
2529,1,22206500000000
2530,0,1096870000000
2530,1,10371000000000
2531,0,10200800000000
2531,1,6961660000000
2532,0,4873290000000
2532,1,6702230000000
2533,0,701067000000
2533,1,6288430000000
2534,0,4663020000000
2534,1,6238500000000
2535,0,4071870000000
2535,1,5274590000000
2536,0,5586410000000
2536,1,5716330000000
2537,0,9291390000000
2537,1,5797970000000
2538,0,6845700000000
2538,1,5145920000000
2539,0,6358150000000
2539,1,3654270000000
2540,0,6653510000000
2540,1,3983810000000
2541,0,7073640000000
2541,1,4451440000000
2542,0,9609650000000
2542,1,5898620000000
2543,0,9679610000000
2543,1,5833600000000
2544,0,10345000000000
2544,1,6620970000000
2545,0,8617980000000
2545,1,6410160000000
2546,0,8944250000000
2546,1,6793410000000
2547,0,10086600000000
2547,1,7676260000000
2548,0,10552800000000
2548,1,8247130000000
2549,0,11329000000000
2549,1,9629500000000
2550,0,11131500000000
2550,1,10912700000000
2551,0,11274800000000
2551,1,11745300000000
2552,0,12182900000000
2552,1,13180300000000
2553,0,12260900000000
2553,1,13589600000000
2554,0,12480500000000
2554,1,13706100000000
2555,0,12872100000000
2555,1,13303100000000
2556,0,12849700000000
2556,1,14142500000000
2557,0,12703100000000
2557,1,14338500000000
2558,0,12704300000000
2558,1,14369600000000
2559,0,11806400000000
2559,1,16029600000000
2560,0,12908600000000
2560,1,14530000000000
2561,0,13614100000000
2561,1,13585300000000
2562,0,13555200000000
2562,1,13879800000000
2563,0,13502000000000
2563,1,13998600000000
2564,0,13698500000000
2564,1,14338000000000
2565,0,13428700000000
2565,1,14107600000000
2566,0,14614200000000
2566,1,12163200000000
2567,0,14944300000000
2567,1,11294200000000
2568,0,12972200000000
2568,1,14202600000000
2569,0,12644900000000
2569,1,13920800000000
2570,0,13092600000000
2570,1,13389700000000
2571,0,13253900000000
2571,1,13305100000000
2572,0,12934800000000
2572,1,14068500000000
2628,0,2340710000000
2628,1,26963400000000
2629,0,1500550000000
2629,1,14787300000000
2630,0,7661510000000
2630,1,10927700000000
2631,0,11724500000000
2631,1,8048800000000
2632,0,2940330000000
2632,1,2814100000000
2633,0,4061940000000
2633,1,3313290000000
2634,0,6853460000000
2634,1,4405790000000
2635,0,3944400000000
2635,1,4446320000000
2636,0,8189400000000
2636,1,5181840000000
2637,0,9326550000000
2637,1,5466410000000
2638,0,6798320000000
2638,1,4336670000000
2639,0,7998590000000
2639,1,4381100000000
2640,0,8155110000000
2640,1,4561480000000
2641,0,6094930000000
2641,1,3955970000000
2642,0,8816890000000
2642,1,5445470000000
2643,0,9782870000000
2643,1,7967340000000
2644,0,10950400000000
2644,1,8190270000000
2645,0,9634660000000
2645,1,6205490000000
2646,0,8853690000000
2646,1,6181410000000
2647,0,9770700000000
2647,1,6672290000000
2648,0,9706440000000
2648,1,7202070000000
2649,0,10726000000000
2649,1,8399690000000
2650,0,11339600000000
2650,1,10397900000000
2651,0,12091200000000
2651,1,11581300000000
2652,0,12115500000000
2652,1,12465300000000
2653,0,12887000000000
2653,1,12000100000000
2654,0,12916800000000
2654,1,12293800000000
2655,0,13359500000000
2655,1,12493700000000
2656,0,12881600000000
2656,1,13390800000000
2657,0,12803600000000
2657,1,13296700000000
2658,0,13039400000000
2658,1,13130600000000
2659,0,13090600000000
2659,1,13114700000000
2660,0,13027600000000
2660,1,13553100000000
2661,0,13370900000000
2661,1,13112400000000
2662,0,13470800000000
2662,1,12931200000000
2663,0,13335700000000
2663,1,13329000000000
2664,0,13870400000000
2664,1,12756800000000
2665,0,13763600000000
2665,1,12879400000000
2666,0,14145500000000
2666,1,10940600000000
2667,0,13923400000000
2667,1,11323700000000
2668,0,14575400000000
2668,1,10739800000000
2669,0,13790800000000
2669,1,11900600000000
2670,0,12909300000000
2670,1,13090100000000
2671,0,13274100000000
2671,1,12450700000000
2672,0,12880800000000
2672,1,13371300000000
2673,0,10250600000000
2673,1,18257100000000
2728,0,1862250000000
2728,1,19970100000000
2729,0,10070600000000
2729,1,13674100000000
2730,0,13166400000000
2730,1,10177000000000
2731,0,10103200000000
2731,1,7425010000000
2732,0,4099510000000
2732,1,2676730000000
2733,0,6897650000000
2733,1,3969920000000
2734,0,6797690000000
2734,1,3897510000000
2735,0,7165530000000
2735,1,3983480000000
2736,0,8010370000000
2736,1,4567000000000
2737,0,7692150000000
2737,1,5053790000000
2738,0,6047960000000
2738,1,3717130000000
2739,0,6161530000000
2739,1,3690260000000
2740,0,7800400000000
2740,1,4901110000000
2741,0,11764700000000
2741,1,9502190000000
2742,0,9523950000000
2742,1,14378200000000
2743,0,6115450000000
2743,1,5501010000000
2744,0,8792670000000
2744,1,7334040000000
2745,0,7759560000000
2745,1,5550450000000
2746,0,8114350000000
2746,1,5160860000000
2747,0,9386250000000
2747,1,5828080000000
2748,0,9846260000000
2748,1,6587940000000
2749,0,10524600000000
2749,1,7934050000000
2750,0,11323400000000
2750,1,8820760000000
2751,0,12114000000000
2751,1,9849550000000
2752,0,12292500000000
2752,1,11133900000000
2753,0,13253900000000
2753,1,10959000000000
2754,0,13295400000000
2754,1,11425300000000
2755,0,13475500000000
2755,1,11530000000000
2756,0,12955200000000
2756,1,12181000000000
2757,0,12801400000000
2757,1,12648700000000
2758,0,13428600000000
2758,1,11614000000000
2759,0,13246300000000
2759,1,12208300000000
2760,0,13134400000000
2760,1,12714900000000
2761,0,12965200000000
2761,1,12843600000000
2762,0,12811800000000
2762,1,13452800000000
2763,0,13188800000000
2763,1,12963800000000
2764,0,13959000000000
2764,1,11548400000000
2765,0,13730000000000
2765,1,11763500000000
2766,0,13612800000000
2766,1,11893900000000
2767,0,13584200000000
2767,1,11834600000000
2768,0,13259500000000
2768,1,12463500000000
2769,0,13657800000000
2769,1,11099900000000
2770,0,13312000000000
2770,1,11653000000000
2771,0,12461600000000
2771,1,13365300000000
2772,0,12815700000000
2772,1,12974900000000
2773,0,12673800000000
2773,1,13686000000000
2827,0,2742580000000
2827,1,30124900000000
2828,0,2365640000000
2828,1,23465100000000
2829,0,15129800000000
2829,1,8187550000000
2830,0,10678200000000
2830,1,7811940000000
2831,0,5667680000000
2831,1,3347970000000
2832,0,8086580000000
2832,1,4855780000000
2833,0,7391030000000
2833,1,4638430000000
2834,0,7351480000000
2834,1,4198600000000
2835,0,7632340000000
2835,1,4730960000000
2836,0,7147780000000
2836,1,4127950000000
2837,0,8593960000000
2837,1,5490810000000
2838,0,5441870000000
2838,1,3808340000000
2839,0,4284050000000
2839,1,3072480000000
2840,0,7079900000000
2840,1,4401780000000
2841,0,7655810000000
2841,1,5297510000000
2842,0,10184900000000
2842,1,13493700000000
2843,0,8301040000000
2843,1,12690400000000
2844,0,8758530000000
2844,1,6945920000000
2845,0,8063580000000
2845,1,5528870000000
2846,0,8509250000000
2846,1,5052770000000
2847,0,9120480000000
2847,1,5805570000000
2848,0,10125000000000
2848,1,6676940000000
2849,0,10760800000000
2849,1,7663950000000
2850,0,11133600000000
2850,1,8244260000000
2851,0,11930100000000
2851,1,9325460000000
2852,0,12471100000000
2852,1,10366900000000
2853,0,12965400000000
2853,1,10646300000000
2854,0,12557400000000
2854,1,12139500000000
2855,0,13066400000000
2855,1,11407500000000
2856,0,13111500000000
2856,1,11204300000000
2857,0,12950100000000
2857,1,11375200000000
2858,0,13133100000000
2858,1,10755100000000
2859,0,12183700000000
2859,1,12520400000000
2860,0,12909400000000
2860,1,11448700000000
2861,0,13164400000000
2861,1,11580600000000
2862,0,12814900000000
2862,1,12772900000000
2863,0,13559800000000
2863,1,11379800000000
2864,0,13383500000000
2864,1,11838600000000
2865,0,13239400000000
2865,1,11532600000000
2866,0,13738700000000
2866,1,10546000000000
2867,0,13274100000000
2867,1,11208500000000
2868,0,14127000000000
2868,1,10176300000000
2869,0,14477300000000
2869,1,10782100000000
2870,0,13860000000000
2870,1,10911900000000
2871,0,12984100000000
2871,1,11673300000000
2872,0,12284100000000
2872,1,13107700000000
2873,0,12341000000000
2873,1,13646200000000
2874,0,12689500000000
2874,1,12976400000000
2926,0,10990400000000
2926,1,17551600000000
2927,0,2198400000000
2927,1,23707900000000
2928,0,15306200000000
2928,1,8552250000000
2929,0,11854400000000
2929,1,7578430000000
2930,0,4762980000000
2930,1,2769440000000
2931,0,4716290000000
2931,1,2579630000000
2932,0,5738170000000
2932,1,3711880000000
2933,0,7045890000000
2933,1,4698740000000
2934,0,6682610000000
2934,1,4313440000000
2935,0,7148170000000
2935,1,4733650000000
2936,0,6350960000000
2936,1,3790290000000
2937,0,10083800000000
2937,1,5809010000000
2938,0,10848400000000
2938,1,7987000000000
2939,0,8205800000000
2939,1,5139900000000
2940,0,6318950000000
2940,1,4197130000000
2941,0,8946230000000
2941,1,6044850000000
2942,0,9795200000000
2942,1,13298800000000
2943,0,8098780000000
2943,1,13338300000000
2944,0,8920410000000
2944,1,7628750000000
2945,0,8704910000000
2945,1,5494190000000
2946,0,8700470000000
2946,1,5462640000000
2947,0,9421630000000
2947,1,6330730000000
2948,0,10120200000000
2948,1,6755850000000
2949,0,11027900000000
2949,1,7444990000000
2950,0,11259600000000
2950,1,8161970000000
2951,0,11704700000000
2951,1,9309120000000
2952,0,12350800000000
2952,1,9583200000000
2953,0,12532200000000
2953,1,10308700000000
2954,0,12680200000000
2954,1,10868100000000
2955,0,12811900000000
2955,1,10806100000000
2956,0,12958000000000
2956,1,10613300000000
2957,0,12969600000000
2957,1,10735800000000
2958,0,12997600000000
2958,1,10594200000000
2959,0,12978500000000
2959,1,10491500000000
2960,0,12713100000000
2960,1,11305500000000
2961,0,12809300000000
2961,1,11570700000000
2962,0,13037400000000
2962,1,11844500000000
