GridcellIndex,FunctionalGroupIndex,TotalBiomass
1060,0,2.38719e+12
1060,1,5.55138e+12
1061,0,9.37461e+11
1061,1,2.31897e+12
1062,0,3.752e+12
1062,1,1.58033e+13
1072,0,4.07124e+12
1072,1,1.62762e+13
1073,0,4.00144e+12
1073,1,1.62786e+13
1074,0,3.40524e+12
1074,1,1.15294e+13
1145,0,4.37843e+12
1145,1,2.10297e+13
1146,0,3.18546e+12
1146,1,1.41359e+13
1147,0,3.34463e+12
1147,1,1.65183e+13
1148,0,2.08687e+12
1148,1,7.85353e+12
1149,0,1.61395e+12
1149,1,4.6183e+12
1150,0,3.01612e+12
1150,1,8.55109e+12
1151,0,2.54554e+12
1151,1,6.05243e+12
1152,0,2.30758e+12
1152,1,6.10462e+12
1160,0,2.03597e+12
1160,1,5.46239e+12
1161,0,1.58674e+12
1161,1,3.53529e+12
1162,0,2.748e+12
1162,1,8.05236e+12
1172,0,4.24059e+12
1172,1,1.71413e+13
1173,0,4.07553e+12
1173,1,1.60697e+13
1244,0,3.73468e+12
1244,1,1.0161e+13
1245,0,3.32938e+12
1245,1,1.10872e+13
1246,0,2.23962e+12
1246,1,7.00625e+12
1247,0,2.37718e+12
1247,1,7.21674e+12
1248,0,1.67546e+12
1248,1,3.88788e+12
1249,0,2.58859e+12
1249,1,6.22443e+12
1250,0,2.43938e+12
1250,1,6.98137e+12
1251,0,4.10131e+12
1251,1,1.25218e+13
1269,0,4.16585e+12
1269,1,1.75951e+13
1270,0,3.64711e+12
1270,1,1.09527e+13
1271,0,3.82428e+12
1271,1,1.43112e+13
1344,0,3.33364e+12
1344,1,1.13965e+13
1345,0,2.60281e+12
1345,1,1.02462e+13
1346,0,4.51159e+12
1346,1,1.17542e+13
1347,0,3.34316e+12
1347,1,4.67732e+12
1348,0,3.47887e+12
1348,1,6.80696e+12
1349,0,3.03754e+12
1349,1,1.54086e+13
1350,0,3.34699e+12
1350,1,1.57796e+13
1351,0,3.03681e+12
1351,1,9.84135e+12
1368,0,3.37132e+12
1368,1,9.80808e+12
1369,0,3.38081e+12
1369,1,1.01157e+13
1443,0,4.12416e+12
1443,1,1.4212e+13
1444,0,2.17148e+12
1444,1,4.90197e+12
1445,0,2.86227e+12
1445,1,8.92817e+12
1446,0,4.57396e+12
1446,1,7.79941e+12
1447,0,3.0399e+12
1447,1,3.40553e+12
1448,0,1.71369e+12
1448,1,4.58113e+12
1449,0,2.8751e+12
1449,1,1.24941e+13
1450,0,3.67524e+12
1450,1,1.2301e+13
1451,0,1.72842e+12
1451,1,4.20631e+12
1538,0,3.35086e+12
1538,1,1.22238e+12
1542,0,4.35938e+12
1542,1,1.52881e+13
1543,0,2.97419e+12
1543,1,7.77686e+12
1544,0,3.13833e+12
1544,1,1.27547e+13
1545,0,5.16976e+12
1545,1,6.45461e+12
1546,0,5.53834e+12
1546,1,1.54898e+12
1547,0,3.42246e+12
1547,1,2.2775e+12
1548,0,5.50819e+12
1548,1,4.22601e+12
1549,0,2.61975e+12
1549,1,7.96313e+12
1550,0,5.14815e+12
1550,1,1.11439e+13
1551,0,5.46435e+12
1551,1,8.55398e+12
1637,0,2.68144e+12
1637,1,1.3124e+12
1641,0,3.60793e+12
1641,1,9.88924e+12
1642,0,4.16177e+12
1642,1,1.32849e+13
1643,0,3.25305e+12
1643,1,1.02038e+13
1644,0,3.34527e+12
1644,1,1.03203e+13
1645,0,3.15602e+12
1645,1,2.32233e+12
1646,0,4.47625e+12
1646,1,1.58386e+12
1647,0,4.59379e+12
1647,1,2.07948e+12
1648,0,6.83501e+12
1648,1,5.94245e+12
1649,0,6.7852e+12
1649,1,6.82271e+12
1650,0,4.46e+12
1650,1,5.26864e+12
1651,0,3.42474e+12
1651,1,4.86085e+12
1652,0,2.51976e+12
1652,1,5.70174e+12
1668,0,3.11268e+12
1668,1,9.80867e+12
1669,0,2.28092e+12
1669,1,5.23866e+12
1736,0,1.40371e+12
1736,1,5.52006e+11
1737,0,5.32046e+12
1737,1,2.06512e+12
1739,0,3.51899e+12
1739,1,2.63629e+12
1740,0,4.99718e+12
1740,1,1.44048e+13
1741,0,4.23373e+12
1741,1,1.70406e+13
1742,0,2.89236e+12
1742,1,7.29547e+12
1743,0,3.74864e+12
1743,1,1.14368e+13
1744,0,3.41723e+12
1744,1,3.36798e+12
1745,0,7.28159e+12
1745,1,6.02148e+12
1746,0,3.49162e+12
1746,1,2.17293e+12
1747,0,4.94311e+12
1747,1,4.84016e+12
1748,0,2.30705e+12
1748,1,2.64934e+12
1749,0,6.4898e+12
1749,1,6.64197e+12
1750,0,4.78758e+12
1750,1,7.17212e+12
1751,0,3.61197e+12
1751,1,1.03797e+13
1752,0,3.48843e+12
1752,1,7.84207e+12
1767,0,2.28871e+12
1767,1,4.28253e+12
1768,0,2.38541e+12
1768,1,5.16648e+12
1769,0,2.76328e+12
1769,1,5.69475e+12
1836,0,1.47523e+12
1836,1,5.6524e+11
1839,0,6.39009e+12
1839,1,5.22938e+12
1840,0,3.82536e+12
1840,1,1.2097e+13
1841,0,3.75367e+12
1841,1,1.18642e+13
1842,0,2.4246e+12
1842,1,6.32925e+12
1843,0,3.23168e+12
1843,1,9.26126e+12
1844,0,6.87976e+12
1844,1,4.09952e+12
1845,0,6.10089e+12
1845,1,5.5393e+12
1846,0,6.9138e+12
1846,1,5.22592e+12
1847,0,1.76359e+12
1847,1,2.4381e+12
1848,0,5.94605e+12
1848,1,1.1843e+13
1849,0,2.75916e+12
1849,1,4.06472e+12
1850,0,3.47582e+12
1850,1,5.61661e+12
1851,0,3.10563e+12
1851,1,6.85427e+12
1852,0,4.55527e+12
1852,1,1.42897e+13
1867,0,3.31223e+12
1867,1,6.79674e+12
1868,0,2.46977e+12
1868,1,4.70286e+12
1869,0,3.02399e+12
1869,1,6.06996e+12
1935,0,2.20419e+12
1935,1,7.80532e+11
1936,0,1.49604e+12
1936,1,6.49111e+11
1938,0,8.13499e+12
1938,1,3.13703e+12
1939,0,4.33337e+12
1939,1,6.23675e+12
1940,0,4.39265e+12
1940,1,1.12757e+13
1941,0,3.50734e+12
1941,1,1.39833e+13
1942,0,3.3891e+12
1942,1,8.07882e+12
1943,0,5.17426e+12
1943,1,8.65697e+12
1944,0,4.54101e+12
1944,1,3.95745e+12
1945,0,5.60148e+12
1945,1,4.04065e+12
1946,0,4.00636e+12
1946,1,3.66995e+12
1947,0,4.31194e+12
1947,1,4.80456e+12
1948,0,3.62905e+12
1948,1,4.77943e+12
1949,0,4.00306e+12
1949,1,8.78913e+12
1950,0,2.4984e+12
1950,1,5.9992e+12
1951,0,4.46773e+12
1951,1,1.25923e+13
1952,0,4.8666e+12
1952,1,1.50898e+13
1953,0,4.84141e+12
1953,1,1.38523e+13
1954,0,4.90565e+12
1954,1,1.4055e+13
1967,0,2.65044e+12
1967,1,5.45582e+12
1968,0,3.40729e+12
1968,1,6.89997e+12
2034,0,2.74292e+12
2034,1,1.83667e+12
2037,0,5.52933e+12
2037,1,1.44589e+12
2038,0,3.37173e+12
2038,1,2.83137e+12
2039,0,3.74619e+12
2039,1,8.93633e+12
2040,0,4.93727e+12
2040,1,5.63207e+12
2041,0,4.8406e+12
2041,1,6.04644e+12
2042,0,4.35207e+12
2042,1,1.98396e+12
2043,0,5.02314e+12
2043,1,2.2953e+12
2044,0,3.97453e+12
2044,1,2.82337e+12
2045,0,4.43376e+12
2045,1,9.70983e+12
2046,0,3.53947e+12
2046,1,4.6321e+12
2047,0,3.49324e+12
2047,1,4.28722e+12
2048,0,3.26013e+12
2048,1,5.10708e+12
2049,0,3.64805e+12
2049,1,9.3407e+12
2050,0,3.23229e+12
2050,1,7.77066e+12
2051,0,3.54705e+12
2051,1,7.57857e+12
2052,0,4.84554e+12
2052,1,1.33154e+13
2053,0,3.1013e+12
2053,1,6.19964e+12
2054,0,3.7875e+12
2054,1,8.12356e+12
2055,0,1.95899e+12
2055,1,3.76515e+12
2056,0,1.59444e+12
2056,1,2.89795e+12
2057,0,2.67011e+12
2057,1,4.60388e+12
2058,0,4.58764e+12
2058,1,1.04942e+13
2059,0,2.14314e+12
2059,1,3.55426e+12
2064,0,1.87245e+12
2064,1,3.80573e+12
2065,0,2.86249e+12
2065,1,5.64909e+12
2066,0,2.24073e+12
2066,1,4.06157e+12
2067,0,2.77668e+12
2067,1,5.17817e+12
2068,0,3.76354e+12
2068,1,7.57534e+12
2133,0,2.71768e+12
2133,1,1.86113e+12
2134,0,5.10179e+12
2134,1,1.91916e+12
2137,0,5.69294e+12
2137,1,2.36664e+12
2138,0,3.67752e+12
2138,1,4.19335e+12
2139,0,3.63815e+12
2139,1,6.0621e+12
2140,0,5.0428e+12
2140,1,6.44764e+12
2141,0,2.36378e+12
2141,1,1.73395e+12
2142,0,6.07548e+12
2142,1,2.29224e+12
2143,0,4.53022e+12
2143,1,2.17054e+12
2144,0,2.3905e+12
2144,1,2.12308e+12
2145,0,5.00419e+12
2145,1,5.14484e+12
2146,0,3.8813e+12
2146,1,2.98928e+12
2147,0,5.4826e+12
2147,1,5.55697e+12
2148,0,3.80357e+12
2148,1,9.79298e+12
2149,0,3.19949e+12
2149,1,7.1372e+12
2150,0,4.19423e+12
2150,1,1.06735e+13
2151,0,3.69808e+12
2151,1,8.30706e+12
2152,0,3.40981e+12
2152,1,7.0659e+12
2153,0,4.7533e+12
2153,1,1.28541e+13
2154,0,5.11668e+12
2154,1,1.49801e+13
2155,0,2.8174e+12
2155,1,5.33772e+12
2156,0,1.579e+12
2156,1,3.04271e+12
2157,0,2.31069e+12
2157,1,4.59683e+12
2158,0,2.23404e+12
2158,1,4.46071e+12
2159,0,3.28405e+12
2159,1,6.55962e+12
2160,0,1.64191e+12
2160,1,2.67943e+12
2161,0,4.19429e+12
2161,1,9.10667e+12
2162,0,3.51308e+12
2162,1,7.33002e+12
2163,0,3.55085e+12
2163,1,7.21742e+12
2164,0,1.32286e+12
2164,1,2.10311e+12
2165,0,2.8797e+12
2165,1,5.11216e+12
2166,0,3.34108e+12
2166,1,6.11282e+12
2167,0,2.5602e+12
2167,1,4.45222e+12
2168,0,1.50854e+12
2168,1,2.70776e+12
2233,0,4.72491e+12
2233,1,2.70576e+12
2234,0,1.40404e+12
2234,1,4.80817e+11
2235,0,2.09101e+12
2235,1,6.76185e+11
2236,0,1.80499e+12
2236,1,6.19629e+11
2237,0,6.6834e+12
2237,1,2.03352e+12
2238,0,4.36011e+12
2238,1,2.22053e+12
2239,0,3.9111e+12
2239,1,9.30708e+12
2240,0,5.80969e+12
2240,1,5.09172e+12
2241,0,3.40407e+12
2241,1,6.35243e+12
2242,0,2.10887e+12
2242,1,1.61142e+12
2243,0,4.57769e+12
2243,1,3.54867e+12
2244,0,2.66834e+12
2244,1,7.1484e+12
2245,0,3.20141e+12
2245,1,3.23154e+12
2246,0,3.11422e+12
2246,1,4.61043e+12
2247,0,4.13847e+12
2247,1,6.8389e+12
2248,0,3.51079e+12
2248,1,1.00315e+13
2249,0,3.02458e+12
2249,1,6.28328e+12
2250,0,1.90939e+12
2250,1,3.58429e+12
2251,0,2.93474e+12
2251,1,5.60905e+12
2252,0,4.74539e+12
2252,1,1.2228e+13
2253,0,4.31128e+12
2253,1,9.74014e+12
2254,0,5.27033e+12
2254,1,1.5157e+13
2255,0,1.29873e+12
2255,1,2.62906e+12
2256,0,2.04149e+12
2256,1,3.58318e+12
2257,0,1.93441e+12
2257,1,3.50017e+12
2258,0,2.67189e+12
2258,1,4.32056e+12
2259,0,4.89189e+12
2259,1,1.21799e+13
2260,0,3.70125e+12
2260,1,7.84692e+12
2261,0,3.23489e+12
2261,1,6.92381e+12
2262,0,5.08288e+12
2262,1,1.32779e+13
2263,0,1.02995e+12
2263,1,1.54645e+12
2264,0,5.12469e+12
2264,1,1.30552e+13
2265,0,1.97052e+12
2265,1,3.25446e+12
2266,0,4.08997e+12
2266,1,8.66059e+12
2267,0,2.25318e+12
2267,1,4.02906e+12
2268,0,1.85963e+12
2268,1,3.61148e+12
2332,0,2.1616e+12
2332,1,3.08488e+12
2333,0,3.71833e+12
2333,1,1.62589e+12
2334,0,4.7178e+12
2334,1,1.2291e+12
2335,0,2.71981e+12
2335,1,1.04524e+12
2336,0,4.22373e+12
2336,1,1.79857e+12
2337,0,5.78237e+12
2337,1,2.83858e+12
2338,0,3.06794e+12
2338,1,5.06823e+12
2339,0,2.57689e+12
2339,1,5.24436e+12
2340,0,3.1244e+12
2340,1,8.91176e+12
2341,0,2.19125e+12
2341,1,4.72374e+12
2342,0,1.79719e+12
2342,1,3.45205e+12
2343,0,5.0251e+12
2343,1,5.6256e+12
2344,0,2.58323e+12
2344,1,7.50897e+12
2345,0,3.73274e+12
2345,1,4.29728e+12
2346,0,2.60727e+12
2346,1,4.4142e+12
2347,0,3.21639e+12
2347,1,8.38147e+12
2348,0,3.52542e+12
2348,1,9.74272e+12
2349,0,3.01249e+12
2349,1,6.13794e+12
2350,0,3.44923e+12
2350,1,7.008e+12
2351,0,3.33621e+12
2351,1,6.51509e+12
2352,0,3.05839e+12
2352,1,6.03594e+12
2353,0,3.15068e+12
2353,1,6.48419e+12
2354,0,2.33274e+12
2354,1,4.79442e+12
2355,0,3.24108e+12
2355,1,6.63681e+12
2356,0,4.71959e+12
2356,1,1.159e+13
2357,0,3.71147e+12
2357,1,8.16781e+12
2358,0,2.48441e+12
2358,1,4.88011e+12
2359,0,3.17634e+12
2359,1,5.94419e+12
2360,0,3.39137e+12
2360,1,6.71882e+12
2361,0,3.95087e+12
2361,1,8.76873e+12
2362,0,4.28242e+12
2362,1,1.0363e+13
2363,0,4.52938e+12
2363,1,1.01319e+13
2364,0,3.52511e+12
2364,1,6.40858e+12
2365,0,2.50948e+12
2365,1,4.40396e+12
2366,0,2.90022e+12
2366,1,5.26515e+12
2367,0,2.55167e+12
2367,1,4.45958e+12
2368,0,4.01796e+12
2368,1,8.20804e+12
2369,0,2.47574e+12
2369,1,3.92995e+12
2370,0,1.57919e+12
2370,1,2.87963e+12
2431,0,7.08324e+12
2431,1,6.32423e+12
2432,0,9.74133e+12
2432,1,8.469e+12
2433,0,6.0213e+12
2433,1,2.96967e+12
2434,0,3.27899e+12
2434,1,1.21064e+12
2435,0,2.66014e+12
2435,1,8.62838e+11
2436,0,3.62774e+12
2436,1,3.49285e+12
2437,0,2.93754e+12
2437,1,9.02665e+12
2438,0,2.08992e+12
2438,1,4.85499e+12
2439,0,2.75537e+12
2439,1,2.80437e+12
2440,0,2.66919e+12
2440,1,2.62812e+12
2441,0,2.91063e+12
2441,1,6.46869e+12
2442,0,3.78514e+12
2442,1,7.62069e+12
2443,0,3.87904e+12
2443,1,1.05124e+13
2444,0,2.83062e+12
2444,1,7.23273e+12
2445,0,3.58555e+12
2445,1,8.67126e+12
2446,0,2.05732e+12
2446,1,4.64217e+12
2447,0,3.48766e+12
2447,1,1.06311e+13
2448,0,2.76147e+12
2448,1,5.52206e+12
2449,0,2.875e+12
2449,1,5.5224e+12
2450,0,4.46506e+12
2450,1,1.18519e+13
2451,0,4.32005e+12
2451,1,9.98515e+12
2452,0,5.84729e+12
2452,1,2.18368e+13
2453,0,3.92104e+12
2453,1,7.81416e+12
2454,0,3.69656e+12
2454,1,7.49077e+12
2455,0,3.00162e+12
2455,1,6.03276e+12
2456,0,4.09075e+12
2456,1,8.64914e+12
2457,0,1.41723e+12
2457,1,2.36922e+12
2458,0,5.21392e+12
2458,1,1.27706e+13
2459,0,3.20464e+12
2459,1,5.36185e+12
2460,0,3.26236e+12
2460,1,5.94561e+12
2461,0,3.42228e+12
2461,1,6.4195e+12
2462,0,2.75342e+12
2462,1,4.5661e+12
2463,0,4.20098e+12
2463,1,8.14331e+12
2464,0,1.72201e+12
2464,1,2.86609e+12
2465,0,2.73781e+12
2465,1,4.99005e+12
2466,0,3.90367e+12
2466,1,7.71312e+12
2467,0,2.15405e+12
2467,1,4.02285e+12
2468,0,3.39385e+12
2468,1,6.1714e+12
2469,0,1.99558e+12
2469,1,3.61463e+12
2470,0,4.84824e+12
2470,1,1.10913e+13
2471,0,3.39699e+12
2471,1,6.18351e+12
2529,0,7.09191e+12
2529,1,6.9348e+12
2530,0,4.52598e+12
2530,1,1.74759e+12
2531,0,3.97174e+12
2531,1,1.18969e+13
2532,0,3.73788e+12
2532,1,1.83182e+12
2533,0,4.49089e+12
2533,1,1.30602e+12
2534,0,2.25628e+12
2534,1,1.25476e+12
2535,0,1.56129e+12
2535,1,7.22088e+11
2536,0,4.83647e+12
2536,1,3.20183e+12
2537,0,2.69363e+12
2537,1,6.25803e+12
2538,0,3.47159e+12
2538,1,4.78865e+12
2539,0,3.21991e+12
2539,1,2.80228e+12
2540,0,3.68393e+12
2540,1,4.88459e+12
2541,0,2.30761e+12
2541,1,4.41498e+12
2542,0,2.81825e+12
2542,1,6.58976e+12
2543,0,2.57458e+12
2543,1,5.67823e+12
2544,0,2.21747e+12
2544,1,5.3982e+12
2545,0,4.18377e+12
2545,1,9.4483e+12
2546,0,3.089e+12
2546,1,4.56934e+12
2547,0,2.72371e+12
2547,1,6.54628e+12
2548,0,2.10607e+12
2548,1,4.06078e+12
2549,0,2.81258e+12
2549,1,5.18555e+12
2550,0,2.16053e+12
2550,1,3.66681e+12
2551,0,1.9099e+12
2551,1,3.38478e+12
2552,0,1.49267e+12
2552,1,2.58012e+12
2553,0,4.58265e+12
2553,1,9.93568e+12
2554,0,3.12479e+12
2554,1,5.75604e+12
2555,0,3.6309e+12
2555,1,6.92086e+12
2556,0,2.57842e+12
2556,1,4.60737e+12
2557,0,4.27178e+12
2557,1,9.0053e+12
2558,0,3.88173e+12
2558,1,7.61571e+12
2559,0,3.30871e+12
2559,1,5.45057e+12
2560,0,3.27805e+12
2560,1,5.7259e+12
2561,0,4.28955e+12
2561,1,8.38746e+12
2562,0,1.56541e+12
2562,1,2.37096e+12
2563,0,4.72601e+12
2563,1,1.01451e+13
2564,0,2.52234e+12
2564,1,4.34997e+12
2565,0,3.2842e+12
2565,1,5.68407e+12
2566,0,3.38145e+12
2566,1,6.02082e+12
2567,0,3.86771e+12
2567,1,7.07303e+12
2568,0,1.50657e+12
2568,1,2.4253e+12
2569,0,3.93765e+12
2569,1,7.43423e+12
2570,0,5.09416e+12
2570,1,1.2768e+13
2571,0,2.60282e+12
2571,1,4.13263e+12
2572,0,4.25521e+12
2572,1,8.53686e+12
2628,0,2.46241e+12
2628,1,5.29658e+12
2629,0,4.56034e+12
2629,1,3.10695e+12
2630,0,1.0062e+13
2630,1,5.96221e+12
2631,0,4.77779e+12
2631,1,1.75982e+13
2632,0,3.90942e+12
2632,1,1.05359e+12
2633,0,3.96944e+12
2633,1,1.38638e+12
2634,0,4.90232e+12
2634,1,3.44086e+12
2635,0,5.369e+12
2635,1,1.78956e+12
2636,0,3.26572e+12
2636,1,4.56379e+12
2637,0,2.33439e+12
2637,1,4.34955e+12
2638,0,3.39025e+12
2638,1,3.7403e+12
2639,0,2.68578e+12
2639,1,4.14268e+12
2640,0,2.80861e+12
2640,1,5.64206e+12
2641,0,4.55311e+12
2641,1,4.40555e+12
2642,0,3.19919e+12
2642,1,9.56407e+12
2643,0,3.74056e+12
2643,1,1.25763e+13
2644,0,2.7605e+12
2644,1,6.61523e+12
2645,0,2.41063e+12
2645,1,6.27849e+12
2646,0,3.1466e+12
2646,1,9.15874e+12
2647,0,3.08941e+12
2647,1,7.53335e+12
2648,0,2.99902e+12
2648,1,6.20684e+12
2649,0,1.62317e+12
2649,1,2.52317e+12
2650,0,3.13982e+12
2650,1,5.51183e+12
2651,0,2.23073e+12
2651,1,3.7829e+12
2652,0,3.58561e+12
2652,1,7.2826e+12
2653,0,4.38679e+12
2653,1,9.39153e+12
2654,0,4.54019e+12
2654,1,9.70595e+12
2655,0,4.49678e+12
2655,1,9.29068e+12
2656,0,3.35517e+12
2656,1,6.57101e+12
2657,0,3.22975e+12
2657,1,6.07022e+12
2658,0,3.28284e+12
2658,1,5.95233e+12
2659,0,2.5579e+12
2659,1,4.25729e+12
2660,0,5.29039e+12
2660,1,1.26028e+13
2661,0,4.58136e+12
2661,1,9.67961e+12
2662,0,2.71806e+12
2662,1,5.59102e+12
2663,0,2.14292e+12
2663,1,3.29427e+12
2664,0,2.20167e+12
2664,1,3.76577e+12
2665,0,4.39646e+12
2665,1,8.57173e+12
2666,0,4.49379e+12
2666,1,9.0675e+12
2667,0,4.65647e+12
2667,1,9.69542e+12
2668,0,4.33284e+12
2668,1,8.37959e+12
2669,0,4.31636e+12
2669,1,8.50793e+12
2670,0,4.34323e+12
2670,1,9.37937e+12
2671,0,3.71401e+12
2671,1,7.66257e+12
2672,0,3.56453e+12
2672,1,6.97812e+12
2673,0,5.84118e+12
2673,1,1.9712e+13
2728,0,3.71558e+12
2728,1,5.72711e+12
2729,0,8.6649e+12
2729,1,7.51726e+12
2730,0,5.07559e+12
2730,1,2.0265e+13
2731,0,3.69406e+12
2731,1,7.93477e+12
2732,0,2.54228e+12
2732,1,1.1339e+12
2733,0,3.11277e+12
2733,1,2.82372e+12
2734,0,5.60598e+12
2734,1,4.70946e+12
2735,0,4.92022e+12
2735,1,4.88079e+12
2736,0,3.67938e+12
2736,1,7.22861e+12
2737,0,2.31608e+12
2737,1,5.87561e+12
2738,0,3.23881e+12
2738,1,3.39191e+12
2739,0,4.99961e+12
2739,1,3.87732e+12
2740,0,3.02181e+12
2740,1,5.79372e+12
2741,0,4.22104e+12
2741,1,1.42577e+13
2742,0,4.21832e+12
2742,1,1.8916e+13
2743,0,2.15748e+12
2743,1,6.76453e+12
2744,0,3.22575e+12
2744,1,9.9351e+12
2745,0,3.23507e+12
2745,1,8.73428e+12
2746,0,4.35455e+12
2746,1,8.87938e+12
2747,0,2.43855e+12
2747,1,4.99519e+12
2748,0,1.60131e+12
2748,1,2.51223e+12
2749,0,3.00371e+12
2749,1,5.57974e+12
2750,0,2.71604e+12
2750,1,4.97494e+12
2751,0,3.70548e+12
2751,1,7.53892e+12
2752,0,3.77709e+12
2752,1,7.44749e+12
2753,0,4.58979e+12
2753,1,1.16699e+13
2754,0,5.76542e+12
2754,1,1.67407e+13
2755,0,4.60459e+12
2755,1,9.42879e+12
2756,0,4.81732e+12
2756,1,1.13772e+13
2757,0,3.245e+12
