GridcellIndex,FunctionalGroupIndex,TotalBiomass
947,1,2.07029e+13
948,0,2.42981e+12
948,1,2.42274e+13
949,0,2.44205e+12
949,1,2.17637e+13
950,0,1.99603e+12
950,1,1.37542e+13
951,0,2.03678e+12
951,1,2.51948e+13
952,0,2.49292e+12
952,1,3.40271e+13
953,0,3.04995e+12
953,1,2.41539e+13
959,0,2.57426e+12
959,1,1.53518e+13
960,0,2.44452e+12
960,1,1.52646e+13
961,0,2.56559e+12
961,1,1.66227e+13
962,0,3.02083e+12
962,1,1.86311e+13
977,0,3.25412e+12
977,1,1.74405e+13
978,0,2.72295e+12
978,1,1.29122e+13
979,0,3.03861e+12
979,1,1.57259e+13
1045,0,2.51952e+12
1045,1,2.24122e+13
1046,0,1.65163e+12
1046,1,8.28076e+12
1047,0,2.2376e+12
1047,1,2.08957e+13
1048,0,1.80714e+12
1048,1,1.39961e+13
1049,0,1.65326e+12
1049,1,1.44739e+13
1050,0,1.91048e+12
1050,1,1.7273e+13
1051,0,2.75117e+12
1051,1,2.87389e+13
1052,0,2.76283e+12
1052,1,2.31196e+13
1059,0,1.38113e+12
1059,1,5.44793e+12
1060,0,2.50023e+12
1060,1,1.75951e+13
1061,0,2.55831e+12
1061,1,1.72897e+13
1062,0,2.77717e+12
1062,1,1.86625e+13
1072,0,2.54685e+12
1072,1,9.91664e+12
1073,0,2.45865e+12
1073,1,1.11481e+13
1074,0,1.38192e+12
1074,1,4.07916e+12
1145,0,2.33955e+12
1145,1,1.54289e+13
1146,0,2.05697e+12
1146,1,2.19234e+13
1147,0,1.51032e+12
1147,1,1.03767e+13
1148,0,1.21757e+12
1148,1,8.9627e+12
1149,0,1.6041e+12
1149,1,1.41469e+13
1150,0,2.48345e+12
1150,1,2.36008e+13
1151,0,2.63933e+12
1151,1,2.29526e+13
1152,0,2.64246e+12
1152,1,1.34936e+13
1160,0,2.55713e+12
1160,1,1.31537e+13
1161,0,2.46901e+12
1161,1,1.51529e+13
1162,0,2.67417e+12
1162,1,1.69645e+13
1172,0,2.64008e+12
1172,1,1.27665e+13
1173,0,2.63502e+12
1173,1,9.98647e+12
1244,0,2.94042e+12
1244,1,2.19229e+13
1245,0,1.72093e+12
1245,1,1.02514e+13
1246,0,1.02938e+12
1246,1,6.76408e+12
1247,0,1.03995e+12
1247,1,7.60018e+12
1248,0,1.03357e+12
1248,1,5.57959e+12
1249,0,1.44436e+12
1249,1,6.02823e+12
1250,0,2.29891e+12
1250,1,1.95156e+13
1251,0,2.19759e+12
1251,1,1.20933e+13
1269,0,2.35654e+12
1269,1,1.02909e+13
1270,0,2.58706e+12
1270,1,1.18113e+13
1271,0,2.31231e+12
1271,1,8.69617e+12
1344,0,1.64095e+12
1344,1,9.50745e+12
1345,0,9.61583e+11
1345,1,6.45293e+12
1346,0,1.5519e+12
1346,1,7.33902e+12
1347,0,2.07768e+12
1347,1,7.50372e+12
1348,0,9.58252e+11
1348,1,2.91888e+12
1349,0,9.37697e+11
1349,1,5.9555e+12
1350,0,1.73418e+12
1350,1,1.5222e+13
1351,0,9.78126e+11
1351,1,3.55704e+12
1368,0,2.06358e+12
1368,1,6.52089e+12
1369,0,1.75593e+12
1369,1,5.29915e+12
1443,0,2.51161e+12
1443,1,2.56897e+13
1444,0,1.45921e+12
1444,1,9.50068e+12
1445,0,8.44502e+11
1445,1,5.10548e+12
1446,0,1.23231e+12
1446,1,3.81025e+12
1447,0,1.79147e+12
1447,1,3.9456e+12
1448,0,9.12649e+11
1448,1,4.67139e+12
1449,0,1.26362e+12
1449,1,8.303e+12
1450,0,2.01002e+12
1450,1,1.73417e+13
1451,0,1.99361e+12
1451,1,1.08249e+13
1538,0,2.1766e+12
1538,1,1.03688e+12
1542,0,2.01004e+12
1542,1,1.22207e+13
1543,0,1.99462e+12
1543,1,1.47534e+13
1544,0,1.20445e+12
1544,1,8.26436e+12
1545,0,1.46418e+12
1545,1,4.10183e+12
1546,0,1.4653e+12
1546,1,1.0226e+12
1547,0,1.6276e+12
1547,1,1.97156e+12
1548,0,1.99824e+12
1548,1,3.18819e+12
1549,0,6.88471e+11
1549,1,3.50801e+12
1550,0,2.22752e+12
1550,1,1.02952e+13
1551,0,1.31294e+12
1551,1,3.08593e+12
1637,0,2.45567e+12
1637,1,1.5539e+12
1641,0,2.01038e+12
1641,1,1.25336e+13
1642,0,2.32607e+12
1642,1,1.57401e+13
1643,0,1.55637e+12
1643,1,1.18661e+13
1644,0,1.12682e+12
1644,1,7.23902e+12
1645,0,1.42982e+12
1645,1,2.28469e+12
1646,0,1.50046e+12
1646,1,1.21057e+12
1647,0,2.07075e+12
1647,1,2.2302e+12
1648,0,3.04137e+12
1648,1,5.51134e+12
1649,0,2.81264e+12
1649,1,6.12676e+12
1650,0,2.74377e+12
1650,1,7.21202e+12
1651,0,2.37175e+12
1651,1,7.3785e+12
1652,0,1.65345e+12
1652,1,7.82899e+12
1668,0,2.23472e+12
1668,1,1.27987e+13
1669,0,1.63345e+12
1669,1,9.00796e+12
1736,0,1.00219e+12
1736,1,5.55338e+11
1737,0,4.52465e+12
1737,1,3.3189e+12
1739,0,3.10507e+12
1739,1,4.33263e+12
1740,0,2.57242e+12
1740,1,1.42027e+13
1741,0,2.09883e+12
1741,1,1.84996e+13
1742,0,1.46509e+12
1742,1,7.32236e+12
1743,0,1.38721e+12
1743,1,1.06394e+13
1744,0,1.41675e+12
1744,1,3.33488e+12
1745,0,2.43732e+12
1745,1,4.73037e+12
1746,0,2.87036e+12
1746,1,4.291e+12
1747,0,1.74975e+12
1747,1,3.6665e+12
1748,0,2.35828e+12
1748,1,6.41275e+12
1749,0,1.7858e+12
1749,1,4.10752e+12
1750,0,2.11522e+12
1750,1,7.32003e+12
1751,0,1.13216e+12
1751,1,6.39762e+12
1752,0,2.26974e+12
1752,1,1.28992e+13
1767,0,2.05012e+12
1767,1,1.07139e+13
1768,0,1.36376e+12
1768,1,7.51706e+12
1769,0,1.69744e+12
1769,1,6.42669e+12
1836,0,8.75107e+11
1836,1,5.68879e+11
1839,0,4.12546e+12
1839,1,8.14861e+12
1840,0,2.01992e+12
1840,1,1.77172e+13
1841,0,2.05193e+12
1841,1,1.29431e+13
1842,0,1.27062e+12
1842,1,9.67277e+12
1843,0,1.29289e+12
1843,1,8.3431e+12
1844,0,2.62193e+12
1844,1,4.076e+12
1845,0,2.71605e+12
1845,1,5.75936e+12
1846,0,2.01158e+12
1846,1,3.7201e+12
1847,0,1.65245e+12
1847,1,5.69431e+12
1848,0,2.33009e+12
1848,1,1.0723e+13
1849,0,1.82134e+12
1849,1,6.02354e+12
1850,0,2.1714e+12
1850,1,9.14208e+12
1851,0,2.00779e+12
1851,1,1.33135e+13
1852,0,2.31088e+12
1852,1,1.5447e+13
1867,0,1.97076e+12
1867,1,9.73066e+12
1868,0,1.30115e+12
1868,1,5.72559e+12
1869,0,2.75398e+12
1869,1,1.83562e+13
1935,0,9.41343e+11
1935,1,8.00725e+11
1936,0,1.51162e+12
1936,1,1.00077e+12
1938,0,3.82603e+12
1938,1,3.63795e+12
1939,0,1.87555e+12
1939,1,5.99768e+12
1940,0,1.26912e+12
1940,1,6.38639e+12
1941,0,1.18863e+12
1941,1,8.34131e+12
1942,0,1.26408e+12
1942,1,6.70398e+12
1943,0,1.83308e+12
1943,1,7.72395e+12
1944,0,1.65301e+12
1944,1,3.56556e+12
1945,0,1.85363e+12
1945,1,3.47105e+12
1946,0,1.41584e+12
1946,1,3.06158e+12
1947,0,2.00224e+12
1947,1,6.00314e+12
1948,0,1.96217e+12
1948,1,7.04308e+12
1949,0,1.38568e+12
1949,1,6.70184e+12
1950,0,1.67835e+12
1950,1,1.24886e+13
1951,0,1.4942e+12
1951,1,7.00663e+12
1952,0,2.19822e+12
1952,1,1.55479e+13
1953,0,2.35597e+12
1953,1,1.58016e+13
1954,0,2.27146e+12
1954,1,1.55647e+13
1967,0,2.15383e+12
1967,1,1.3919e+13
1968,0,1.87516e+12
1968,1,9.96567e+12
2034,0,2.53827e+12
2034,1,2.78064e+12
2037,0,2.0174e+12
2037,1,1.52526e+12
2038,0,2.6926e+12
2038,1,5.0763e+12
2039,0,1.52162e+12
2039,1,6.80847e+12
2040,0,1.80505e+12
2040,1,4.95969e+12
2041,0,1.6256e+12
2041,1,4.41465e+12
2042,0,1.6683e+12
2042,1,1.89732e+12
2043,0,2.02543e+12
2043,1,2.23074e+12
2044,0,2.04332e+12
2044,1,3.29139e+12
2045,0,1.0203e+12
2045,1,4.40708e+12
2046,0,1.99657e+12
2046,1,5.98655e+12
2047,0,1.785e+12
2047,1,5.21443e+12
2048,0,1.79537e+12
2048,1,7.01169e+12
2049,0,1.68436e+12
2049,1,9.33271e+12
2050,0,2.01177e+12
2050,1,1.15499e+13
2051,0,2.50761e+12
2051,1,1.51446e+13
2052,0,2.12252e+12
2052,1,1.38434e+13
2053,0,2.33651e+12
2053,1,1.6008e+13
2054,0,2.38949e+12
2054,1,1.76823e+13
2055,0,1.18871e+12
2055,1,5.28057e+12
2056,0,1.99979e+12
2056,1,9.69986e+12
2057,0,2.39164e+12
2057,1,1.8344e+13
2058,0,2.29224e+12
2058,1,1.65611e+13
2059,0,2.08482e+12
2059,1,1.17219e+13
2064,0,1.48755e+12
2064,1,8.9991e+12
2065,0,8.68338e+11
2065,1,3.20156e+12
2066,0,1.86043e+12
2066,1,1.1259e+13
2067,0,1.89672e+12
2067,1,1.27527e+13
2068,0,2.17203e+12
2068,1,1.40774e+13
2133,0,2.64318e+12
2133,1,3.62763e+12
2134,0,2.72207e+12
2134,1,2.66007e+12
2137,0,3.26228e+12
2137,1,3.3391e+12
2138,0,2.71798e+12
2138,1,7.63208e+12
2139,0,1.78046e+12
2139,1,7.90538e+12
2140,0,1.96023e+12
2140,1,6.21746e+12
2141,0,1.45052e+12
2141,1,2.59294e+12
2142,0,1.27066e+12
2142,1,1.56124e+12
2143,0,1.22638e+12
2143,1,1.72228e+12
2144,0,1.72663e+12
2144,1,4.00578e+12
2145,0,1.88285e+12
2145,1,4.9025e+12
2146,0,1.40477e+12
2146,1,2.11501e+12
2147,0,1.19939e+12
2147,1,2.98337e+12
2148,0,1.55154e+12
2148,1,7.83845e+12
2149,0,1.58757e+12
2149,1,7.82043e+12
2150,0,2.14792e+12
2150,1,1.23307e+13
2151,0,1.12831e+12
2151,1,4.04985e+12
2152,0,1.48137e+12
2152,1,6.81661e+12
2153,0,2.24008e+12
2153,1,1.56939e+13
2154,0,2.27347e+12
2154,1,1.85241e+13
2155,0,1.97076e+12
2155,1,1.21429e+13
2156,0,1.51278e+12
2156,1,6.02094e+12
2157,0,1.97271e+12
2157,1,1.37399e+13
2158,0,1.91864e+12
2158,1,1.171e+13
2159,0,2.36275e+12
2159,1,2.35998e+13
2160,0,2.19653e+12
2160,1,1.9898e+13
2161,0,2.18882e+12
2161,1,1.93406e+13
2162,0,2.21203e+12
2162,1,2.32648e+13
2163,0,2.21234e+12
2163,1,2.20757e+13
2164,0,2.09535e+12
2164,1,1.94124e+13
2165,0,2.11028e+12
2165,1,2.03534e+13
2166,0,1.90502e+12
2166,1,1.56482e+13
2167,0,2.04097e+12
2167,1,1.84464e+13
2168,0,1.66101e+12
2168,1,1.26384e+13
2233,0,9.69286e+11
2233,1,1.1472e+12
2234,0,4.52925e+11
2234,1,4.28028e+11
2235,0,8.23396e+11
2235,1,6.40666e+11
2236,0,7.67177e+11
2236,1,5.59494e+11
2237,0,3.145e+12
2237,1,2.55334e+12
2238,0,2.04432e+12
2238,1,2.55159e+12
2239,0,1.50558e+12
2239,1,7.48764e+12
2240,0,1.66306e+12
2240,1,3.83754e+12
2241,0,1.11228e+12
2241,1,4.5987e+12
2242,0,2.60188e+12
2242,1,3.95362e+12
2243,0,2.17296e+12
2243,1,4.20053e+12
2244,0,9.46196e+11
2244,1,6.67584e+12
2245,0,1.68443e+12
2245,1,4.07239e+12
2246,0,1.38884e+12
2246,1,5.15588e+12
2247,0,9.75071e+11
2247,1,3.52555e+12
2248,0,1.29873e+12
2248,1,7.04698e+12
2249,0,1.10727e+12
2249,1,5.27418e+12
2250,0,1.68427e+12
2250,1,6.7318e+12
2251,0,1.77108e+12
2251,1,7.48111e+12
2252,0,1.50505e+12
2252,1,4.98095e+12
2253,0,2.69201e+12
2253,1,1.59735e+13
2254,0,2.71454e+12
2254,1,1.78688e+13
2255,0,2.09655e+12
2255,1,1.32493e+13
2256,0,2.26706e+12
2256,1,1.86473e+13
2257,0,2.39689e+12
2257,1,2.45222e+13
2258,0,2.21098e+12
2258,1,1.80027e+13
2259,0,2.29046e+12
2259,1,1.99225e+13
2260,0,2.52482e+12
2260,1,1.70836e+13
2261,0,2.1758e+12
2261,1,1.95126e+13
2262,0,2.10437e+12
2262,1,2.08881e+13
2263,0,2.19463e+12
2263,1,2.29075e+13
2264,0,2.48338e+12
2264,1,1.96849e+13
2265,0,2.07928e+12
2265,1,2.22718e+13
2266,0,2.14109e+12
2266,1,1.38115e+13
2267,0,1.92327e+12
2267,1,1.61196e+13
2268,0,1.47558e+12
2268,1,1.04593e+13
2332,0,2.33542e+12
2332,1,7.96472e+12
2333,0,2.12727e+12
2333,1,2.15413e+12
2334,0,1.84235e+12
2334,1,1.49386e+12
2335,0,2.31196e+12
2335,1,1.78397e+12
2336,0,2.26491e+12
2336,1,2.37778e+12
2337,0,3.29343e+12
2337,1,4.02826e+12
2338,0,1.7273e+12
2338,1,6.34149e+12
2339,0,1.32009e+12
2339,1,7.16046e+12
2340,0,1.44331e+12
2340,1,1.12087e+13
2341,0,7.38089e+11
2341,1,5.20045e+12
2342,0,5.8167e+11
2342,1,2.51491e+12
2343,0,1.17288e+12
2343,1,3.80245e+12
2344,0,9.6312e+11
2344,1,6.87237e+12
2345,0,2.06744e+12
2345,1,6.07837e+12
2346,0,1.50615e+12
2346,1,6.98778e+12
2347,0,1.47769e+12
2347,1,9.39121e+12
2348,0,1.46965e+12
2348,1,8.46222e+12
2349,0,1.94016e+12
2349,1,1.14765e+13
2350,0,2.01419e+12
2350,1,9.98635e+12
2351,0,2.26848e+12
2351,1,1.22378e+13
2352,0,1.99704e+12
2352,1,9.75066e+12
2353,0,2.47321e+12
2353,1,1.35177e+13
2354,0,2.48853e+12
2354,1,1.41508e+13
2355,0,1.73828e+12
2355,1,7.13579e+12
2356,0,2.60488e+12
2356,1,1.78884e+13
2357,0,2.58246e+12
2357,1,1.71671e+13
2358,0,2.02621e+12
2358,1,1.04231e+13
2359,0,2.18009e+12
2359,1,1.2116e+13
2360,0,2.43081e+12
2360,1,1.52183e+13
2361,0,2.32792e+12
2361,1,1.49312e+13
2362,0,2.40186e+12
2362,1,1.82954e+13
2363,0,2.55228e+12
2363,1,2.05768e+13
2364,0,1.95722e+12
2364,1,1.07353e+13
2365,0,2.28114e+12
2365,1,1.67783e+13
2366,0,1.75884e+12
2366,1,8.72791e+12
2367,0,1.99398e+12
2367,1,1.06765e+13
2368,0,2.17585e+12
2368,1,1.48321e+13
2369,0,2.25288e+12
2369,1,1.4601e+13
2370,0,1.98045e+12
2370,1,1.3456e+13
2431,0,3.83405e+12
2431,1,8.63556e+12
2432,0,4.54865e+12
2432,1,1.00505e+13
2433,0,1.7185e+12
2433,1,2.43824e+12
2434,0,2.04871e+12
2434,1,1.76312e+12
2435,0,1.21731e+12
2435,1,9.15215e+11
2436,0,2.87974e+12
2436,1,5.60103e+12
2437,0,9.20729e+11
2437,1,5.81943e+12
2438,0,1.25884e+12
2438,1,5.90744e+12
2439,0,8.45609e+11
2439,1,2.02772e+12
2440,0,8.6181e+11
2440,1,1.80768e+12
2441,0,8.97458e+11
2441,1,4.50505e+12
2442,0,1.08442e+12
2442,1,5.23633e+12
2443,0,1.03337e+12
2443,1,5.96107e+12
2444,0,7.38268e+11
2444,1,3.56694e+12
2445,0,1.27676e+12
2445,1,6.65457e+12
2446,0,1.25483e+12
2446,1,7.42003e+12
2447,0,1.79846e+12
2447,1,1.17197e+13
2448,0,1.53276e+12
2448,1,7.91423e+12
2449,0,1.23906e+12
2449,1,4.85554e+12
2450,0,2.2215e+12
2450,1,1.25968e+13
2451,0,2.05249e+12
2451,1,1.00443e+13
2452,0,2.7009e+12
2452,1,1.72393e+13
2453,0,2.71476e+12
2453,1,1.49628e+13
2454,0,2.42683e+12
2454,1,1.20928e+13
2455,0,1.56391e+12
2455,1,5.92872e+12
2456,0,1.91051e+12
2456,1,7.83363e+12
2457,0,2.42431e+12
2457,1,1.39242e+13
2458,0,2.37917e+12
2458,1,1.31567e+13
2459,0,2.14364e+12
2459,1,9.81167e+12
2460,0,1.47439e+12
2460,1,6.32838e+12
2461,0,2.53614e+12
2461,1,1.56102e+13
2462,0,2.25002e+12
2462,1,1.22041e+13
2463,0,2.5618e+12
2463,1,1.71429e+13
2464,0,1.73136e+12
2464,1,8.41944e+12
2465,0,1.31268e+12
2465,1,4.88625e+12
2466,0,2.09311e+12
2466,1,1.21555e+13
2467,0,1.52842e+12
2467,1,6.92895e+12
2468,0,2.24413e+12
2468,1,1.45113e+13
2469,0,2.14099e+12
2469,1,1.18961e+13
2470,0,1.98292e+12
2470,1,1.01575e+13
2471,0,2.26268e+12
2471,1,1.33349e+13
2529,0,3.97765e+12
2529,1,1.02582e+13
2530,0,1.3483e+12
2530,1,1.79537e+12
2531,0,1.51908e+12
2531,1,8.63381e+12
2532,0,1.32411e+12
2532,1,1.50836e+12
2533,0,1.73993e+12
2533,1,1.74348e+12
2534,0,9.21237e+11
2534,1,9.61051e+11
2535,0,1.88333e+12
2535,1,1.71418e+12
2536,0,8.68308e+11
2536,1,1.36677e+12
2537,0,1.25781e+12
2537,1,8.48719e+12
2538,0,1.13074e+12
2538,1,3.68963e+12
2539,0,7.43792e+11
2539,1,1.68684e+12
2540,0,9.42046e+11
2540,1,3.32034e+12
2541,0,7.31261e+11
2541,1,2.76447e+12
2542,0,7.93994e+11
2542,1,5.50815e+12
2543,0,1.25083e+12
2543,1,1.10843e+13
2544,0,7.69786e+11
2544,1,3.33255e+12
2545,0,1.35535e+12
2545,1,6.47911e+12
2546,0,1.25274e+12
2546,1,4.90875e+12
2547,0,1.10615e+12
2547,1,5.64045e+12
2548,0,1.25145e+12
2548,1,5.83384e+12
2549,0,1.71622e+12
2549,1,8.35123e+12
2550,0,1.88808e+12
2550,1,9.67203e+12
2551,0,1.19197e+12
2551,1,3.57415e+12
2552,0,1.58155e+12
2552,1,6.32037e+12
2553,0,2.45005e+12
2553,1,1.24354e+13
2554,0,2.40028e+12
2554,1,1.19742e+13
2555,0,1.22039e+12
2555,1,3.97628e+12
2556,0,1.78965e+12
2556,1,6.67711e+12
2557,0,2.31431e+12
2557,1,1.32366e+13
2558,0,2.16253e+12
2558,1,1.1281e+13
2559,0,2.06499e+12
2559,1,9.8309e+12
2560,0,2.27971e+12
2560,1,1.41194e+13
2561,0,2.5833e+12
2561,1,1.61135e+13
2562,0,1.6496e+12
2562,1,6.50934e+12
2563,0,2.58156e+12
2563,1,1.76156e+13
2564,0,2.21033e+12
2564,1,1.29716e+13
2565,0,1.54229e+12
2565,1,5.77319e+12
2566,0,1.73315e+12
2566,1,9.52687e+12
2567,0,1.41484e+12
2567,1,5.73261e+12
2568,0,1.37708e+12
2568,1,7.44466e+12
2569,0,1.87928e+12
2569,1,1.01357e+13
2570,0,2.32165e+12
2570,1,1.51081e+13
2571,0,2.37859e+12
2571,1,1.42232e+13
2572,0,2.49522e+12
2572,1,1.58348e+13
2628,0,3.51325e+11
2628,1,1.12894e+12
2629,0,1.47024e+12
2629,1,2.55354e+12
2630,0,2.90268e+12
2630,1,4.59649e+12
2631,0,1.48508e+12
2631,1,9.56363e+12
2632,0,7.01334e+11
2632,1,6.94331e+11
2633,0,1.36359e+12
2633,1,1.30703e+12
2634,0,9.3899e+11
2634,1,1.68829e+12
2635,0,2.24567e+12
2635,1,1.87659e+12
2636,0,1.52946e+12
2636,1,5.58674e+12
2637,0,1.53233e+12
2637,1,9.82594e+12
2638,0,1.34784e+12
2638,1,3.24538e+12
2639,0,8.39994e+11
2639,1,2.83169e+12
2640,0,6.64825e+11
2640,1,3.77567e+12
2641,0,1.32492e+12
2641,1,3.39384e+12
2642,0,9.33621e+11
2642,1,6.90994e+12
2643,0,1.04006e+12
2643,1,7.39769e+12
2644,0,1.36875e+12
2644,1,1.13653e+13
2645,0,8.6132e+11
2645,1,5.71748e+12
2646,0,1.23914e+12
2646,1,7.55497e+12
2647,0,1.53369e+12
2647,1,9.2668e+12
2648,0,1.58664e+12
2648,1,7.28569e+12
2649,0,9.82892e+11
2649,1,2.98885e+12
2650,0,1.72109e+12
2650,1,7.49864e+12
2651,0,1.88701e+12
2651,1,8.04471e+12
2652,0,2.35384e+12
2652,1,1.31785e+13
2653,0,1.88728e+12
2653,1,8.65903e+12
2654,0,2.48509e+12
2654,1,1.13882e+13
2655,0,1.72339e+12
2655,1,6.33539e+12
2656,0,1.24706e+12
2656,1,4.2529e+12
2657,0,1.372e+12
2657,1,5.09152e+12
2658,0,1.69458e+12
2658,1,6.24085e+12
2659,0,1.30112e+12
2659,1,3.73083e+12
2660,0,2.36586e+12
2660,1,1.35683e+13
2661,0,2.14312e+12
2661,1,1.0797e+13
2662,0,2.01531e+12
2662,1,1.03006e+13
2663,0,2.06825e+12
2663,1,9.27382e+12
2664,0,9.24831e+11
2664,1,2.76774e+12
2665,0,2.0699e+12
2665,1,9.57123e+12
2666,0,1.97098e+12
2666,1,1.1261e+13
2667,0,2.28239e+12
2667,1,1.41826e+13
2668,0,1.73068e+12
2668,1,7.98574e+12
2669,0,2.08351e+12
2669,1,1.08456e+13
2670,0,2.56542e+12
2670,1,1.5244e+13
2671,0,2.04252e+12
2671,1,1.00081e+13
2672,0,2.25013e+12
2672,1,1.11029e+13
2673,0,2.6863e+12
2673,1,1.7883e+13
2728,0,1.5991e+12
2728,1,6.65465e+12
2729,0,3.12543e+12
2729,1,7.04923e+12
2730,0,1.8696e+12
2730,1,1.22098e+13
2731,0,1.19896e+12
2731,1,7.50008e+12
2732,0,9.08746e+11
2732,1,1.19158e+12
2733,0,7.91434e+11
2733,1,2.17076e+12
2734,0,1.07013e+12
2734,1,2.81881e+12
2735,0,1.36659e+12
2735,1,3.92132e+12
2736,0,1.22127e+12
2736,1,5.41627e+12
2737,0,7.56744e+11
2737,1,5.60823e+12
2738,0,9.33612e+11
2738,1,2.5599e+12
2739,0,1.13718e+12
2739,1,2.43404e+12
2740,0,8.76833e+11
2740,1,4.97252e+12
2741,0,1.609e+12
2741,1,1.58601e+13
2742,0,1.41251e+12
2742,1,1.69905e+13
2743,0,5.55841e+11
2743,1,5.26073e+12
2744,0,9.16605e+11
2744,1,7.21579e+12
2745,0,1.22372e+12
2745,1,7.67025e+12
2746,0,1.56792e+12
2746,1,6.72953e+12
2747,0,1.47296e+12
2747,1,9.64151e+12
2748,0,1.08726e+12
2748,1,4.86787e+12
2749,0,1.34878e+12
2749,1,6.01233e+12
2750,0,1.57651e+12
2750,1,7.84637e+12
2751,0,2.17673e+12
2751,1,1.16925e+13
2752,0,2.09252e+12
2752,1,9.48632e+12
2753,0,2.60812e+12
2753,1,1.43398e+13
2754,0,2.78174e+12
2754,1,1.62149e+13
2755,0,2.04156e+12
2755,1,8.55592e+12
2756,0,2.43525e+12
2756,1,1.22047e+13
2757,0,2.29238e+12
