GridcellIndex,FunctionalGroupIndex,TotalBiomass
1447,1,2.19661e+12
1448,0,1.65948e+12
1448,1,4.75127e+12
1449,0,2.22395e+12
1449,1,1.08011e+13
1450,0,3.26538e+12
1450,1,1.99363e+13
1451,0,1.40769e+12
1451,1,3.41408e+12
1538,0,2.21737e+12
1538,1,1.30968e+12
1542,0,2.07239e+12
1542,1,9.70131e+12
1543,0,1.68161e+12
1543,1,7.94785e+12
1544,0,1.66329e+12
1544,1,8.90462e+12
1545,0,2.27313e+12
1545,1,3.22357e+12
1546,0,2.39656e+12
1546,1,8.59621e+11
1547,0,1.93895e+12
1547,1,1.26413e+12
1548,0,4.3661e+12
1548,1,3.48166e+12
1549,0,1.90779e+12
1549,1,5.21797e+12
1550,0,3.93975e+12
1550,1,1.15328e+13
1551,0,3.11668e+12
1551,1,4.98106e+12
1637,0,2.93356e+12
1637,1,1.99962e+12
1641,0,1.73127e+12
1641,1,8.09521e+12
1642,0,2.07546e+12
1642,1,1.28178e+13
1643,0,2.14821e+12
1643,1,1.07364e+13
1644,0,1.45156e+12
1644,1,5.82044e+12
1645,0,2.04641e+12
1645,1,1.54414e+12
1646,0,1.97377e+12
1646,1,9.12082e+11
1647,0,4.08278e+12
1647,1,1.97552e+12
1648,0,5.71071e+12
1648,1,5.95378e+12
1649,0,4.99727e+12
1649,1,5.96707e+12
1650,0,4.36781e+12
1650,1,5.99501e+12
1651,0,4.19771e+12
1651,1,8.9673e+12
1652,0,2.23263e+12
1652,1,7.64752e+12
1668,0,3.03731e+12
1668,1,1.26156e+13
1669,0,2.44568e+12
1669,1,9.23574e+12
1736,0,2.01849e+12
1736,1,8.31355e+11
1737,0,4.47594e+12
1737,1,2.58581e+12
1739,0,2.6397e+12
1739,1,2.80047e+12
1740,0,2.96278e+12
1740,1,1.46126e+13
1741,0,2.08089e+12
1741,1,1.60329e+13
1742,0,1.58644e+12
1742,1,4.2132e+12
1743,0,1.62895e+12
1743,1,8.48604e+12
1744,0,2.36089e+12
1744,1,2.62295e+12
1745,0,4.11283e+12
1745,1,4.81381e+12
1746,0,3.6621e+12
1746,1,2.59644e+12
1747,0,4.0065e+12
1747,1,4.32448e+12
1748,0,3.76452e+12
1748,1,4.71699e+12
1749,0,5.16489e+12
1749,1,6.25401e+12
1750,0,3.79645e+12
1750,1,6.84957e+12
1751,0,2.54679e+12
1751,1,9.1595e+12
1752,0,3.18309e+12
1752,1,1.24231e+13
1767,0,2.7713e+12
1767,1,7.72742e+12
1768,0,2.14815e+12
1768,1,5.22693e+12
1769,0,2.70558e+12
1769,1,7.7424e+12
1836,0,1.53222e+12
1836,1,7.18866e+11
1839,0,3.28484e+12
1839,1,3.85184e+12
1840,0,2.18722e+12
1840,1,1.14474e+13
1841,0,1.96508e+12
1841,1,9.41281e+12
1842,0,1.37829e+12
1842,1,6.75597e+12
1843,0,1.44931e+12
1843,1,6.77252e+12
1844,0,3.73452e+12
1844,1,3.13158e+12
1845,0,3.64438e+12
1845,1,4.61275e+12
1846,0,3.89547e+12
1846,1,3.86368e+12
1847,0,2.76233e+12
1847,1,4.29606e+12
1848,0,4.47007e+12
1848,1,1.20882e+13
1849,0,3.29663e+12
1849,1,5.92111e+12
1850,0,3.71487e+12
1850,1,8.38843e+12
1851,0,3.19517e+12
1851,1,1.30875e+13
1852,0,3.51991e+12
1852,1,1.84508e+13
1867,0,2.95721e+12
1867,1,8.08818e+12
1868,0,2.83286e+12
1868,1,8.09344e+12
1869,0,3.18734e+12
1869,1,1.22544e+13
1935,0,1.77613e+12
1935,1,9.25336e+11
1936,0,2.36629e+12
1936,1,1.11706e+12
1938,0,4.73587e+12
1938,1,3.14122e+12
1939,0,2.9682e+12
1939,1,6.34337e+12
1940,0,2.39103e+12
1940,1,8.88471e+12
1941,0,1.78436e+12
1941,1,1.07152e+13
1942,0,1.59208e+12
1942,1,5.46898e+12
1943,0,2.13802e+12
1943,1,6.04272e+12
1944,0,2.71285e+12
1944,1,2.99952e+12
1945,0,4.16941e+12
1945,1,3.53829e+12
1946,0,3.00182e+12
1946,1,2.917e+12
1947,0,4.30342e+12
1947,1,6.0468e+12
1948,0,3.85951e+12
1948,1,6.25475e+12
1949,0,3.09156e+12
1949,1,9.14555e+12
1950,0,2.80277e+12
1950,1,1.14696e+13
1951,0,3.39599e+12
1951,1,1.37043e+13
1952,0,3.77378e+12
1952,1,1.9593e+13
1953,0,3.76775e+12
1953,1,1.77296e+13
1954,0,3.96944e+12
1954,1,1.98516e+13
1967,0,2.33354e+12
1967,1,4.7938e+12
1968,0,3.22924e+12
1968,1,1.00599e+13
2034,0,4.69699e+12
2034,1,3.51028e+12
2037,0,4.41907e+12
2037,1,1.66443e+12
2038,0,2.7239e+12
2038,1,2.76338e+12
2039,0,2.12772e+12
2039,1,6.79688e+12
2040,0,2.71328e+12
2040,1,3.91557e+12
2041,0,2.47426e+12
2041,1,4.08269e+12
2042,0,2.75745e+12
2042,1,1.63311e+12
2043,0,3.56648e+12
2043,1,1.99358e+12
2044,0,2.5986e+12
2044,1,2.17626e+12
2045,0,2.67802e+12
2045,1,6.99918e+12
2046,0,2.64498e+12
2046,1,3.89875e+12
2047,0,3.60778e+12
2047,1,5.38019e+12
2048,0,3.5319e+12
2048,1,7.72499e+12
2049,0,3.19123e+12
2049,1,1.32651e+13
2050,0,3.40088e+12
2050,1,1.49894e+13
2051,0,3.7817e+12
2051,1,1.52866e+13
2052,0,3.92573e+12
2052,1,1.64104e+13
2053,0,3.7138e+12
2053,1,1.60769e+13
2054,0,4.07242e+12
2054,1,1.81166e+13
2055,0,3.19497e+12
2055,1,8.74733e+12
2056,0,2.92048e+12
2056,1,6.69395e+12
2057,0,3.72542e+12
2057,1,1.36983e+13
2058,0,4.07122e+12
2058,1,1.98486e+13
2059,0,3.75331e+12
2059,1,1.17783e+13
2064,0,3.29731e+12
2064,1,9.61094e+12
2065,0,2.86939e+12
2065,1,6.92429e+12
2066,0,3.17594e+12
2066,1,8.3512e+12
2067,0,3.61616e+12
2067,1,1.34613e+13
2068,0,3.50045e+12
2068,1,1.34286e+13
2133,0,3.34598e+12
2133,1,2.85817e+12
2134,0,5.97154e+12
2134,1,2.70069e+12
2137,0,6.27844e+12
2137,1,3.39657e+12
2138,0,4.24508e+12
2138,1,7.19842e+12
2139,0,2.29728e+12
2139,1,6.15164e+12
2140,0,3.4683e+12
2140,1,6.5606e+12
2141,0,1.73618e+12
2141,1,1.49273e+12
2142,0,4.22853e+12
2142,1,1.97427e+12
2143,0,3.10781e+12
2143,1,1.73857e+12
2144,0,1.88067e+12
2144,1,1.98658e+12
2145,0,3.94959e+12
2145,1,5.20176e+12
2146,0,2.28836e+12
2146,1,1.77473e+12
2147,0,4.04523e+12
2147,1,4.752e+12
2148,0,2.98105e+12
2148,1,1.14757e+13
2149,0,3.12874e+12
2149,1,1.12777e+13
2150,0,3.77747e+12
2150,1,1.64488e+13
2151,0,3.25588e+12
2151,1,9.59844e+12
2152,0,3.56979e+12
2152,1,1.06858e+13
2153,0,4.29593e+12
2153,1,2.12764e+13
2154,0,4.372e+12
2154,1,2.25345e+13
2155,0,3.81913e+12
2155,1,1.31133e+13
2156,0,2.93065e+12
2156,1,6.51764e+12
2157,0,3.95217e+12
2157,1,1.38772e+13
2158,0,3.4408e+12
2158,1,9.89788e+12
2159,0,4.28809e+12
2159,1,2.20868e+13
2160,0,4.08188e+12
2160,1,1.67367e+13
2161,0,4.12374e+12
2161,1,1.76032e+13
2162,0,4.14314e+12
2162,1,1.88734e+13
2163,0,4.19501e+12
2163,1,1.86013e+13
2164,0,4.04106e+12
2164,1,1.72719e+13
2165,0,3.70397e+12
2165,1,1.35507e+13
2166,0,3.7223e+12
2166,1,1.75961e+13
2167,0,3.61582e+12
2167,1,1.36825e+13
2168,0,3.13477e+12
2168,1,1.01091e+13
2233,0,4.83797e+12
2233,1,3.16728e+12
2234,0,1.483e+12
2234,1,6.42838e+11
2235,0,2.65722e+12
2235,1,9.47338e+11
2236,0,2.37439e+12
2236,1,9.05223e+11
2237,0,6.79639e+12
2237,1,2.78184e+12
2238,0,4.51409e+12
2238,1,2.80218e+12
2239,0,2.87296e+12
2239,1,1.02708e+13
2240,0,4.74734e+12
2240,1,5.41247e+12
2241,0,2.14563e+12
2241,1,4.73527e+12
2242,0,3.68332e+12
2242,1,3.12209e+12
2243,0,3.59252e+12
2243,1,3.44059e+12
2244,0,1.71483e+12
2244,1,7.04997e+12
2245,0,4.04489e+12
2245,1,4.91618e+12
2246,0,2.73813e+12
2246,1,5.02115e+12
2247,0,3.24743e+12
2247,1,6.79494e+12
2248,0,2.63322e+12
2248,1,1.0635e+13
2249,0,2.82133e+12
2249,1,8.82784e+12
2250,0,3.27516e+12
2250,1,9.26567e+12
2251,0,3.70151e+12
2251,1,1.21865e+13
2252,0,4.07554e+12
2252,1,1.36671e+13
2253,0,4.47241e+12
2253,1,1.76393e+13
2254,0,4.89546e+12
2254,1,2.42649e+13
2255,0,3.79597e+12
2255,1,1.11242e+13
2256,0,4.38513e+12
2256,1,1.83409e+13
2257,0,4.10946e+12
2257,1,1.91529e+13
2258,0,3.71016e+12
2258,1,1.40201e+13
2259,0,4.35386e+12
2259,1,2.15771e+13
2260,0,4.35237e+12
2260,1,1.87779e+13
2261,0,4.212e+12
2261,1,1.97689e+13
2262,0,4.47291e+12
2262,1,2.33178e+13
2263,0,4.22391e+12
2263,1,1.98741e+13
2264,0,4.53771e+12
2264,1,2.37204e+13
2265,0,4.05036e+12
2265,1,1.77417e+13
2266,0,4.06449e+12
2266,1,1.64397e+13
2267,0,2.89571e+12
2267,1,7.2997e+12
2268,0,2.91522e+12
2268,1,7.78483e+12
2332,0,3.9258e+12
2332,1,9.56728e+12
2333,0,4.26731e+12
2333,1,2.16671e+12
2334,0,4.78128e+12
2334,1,1.70185e+12
2335,0,4.60856e+12
2335,1,1.74186e+12
2336,0,5.6915e+12
2336,1,2.76777e+12
2337,0,6.93631e+12
2337,1,4.20891e+12
2338,0,3.55744e+12
2338,1,8.14155e+12
2339,0,2.47147e+12
2339,1,8.46982e+12
2340,0,2.02276e+12
2340,1,1.17862e+13
2341,0,1.55987e+12
2341,1,4.71595e+12
2342,0,9.53146e+11
2342,1,1.72093e+12
2343,0,3.56746e+12
2343,1,5.19616e+12
2344,0,1.63589e+12
2344,1,6.34928e+12
2345,0,4.33442e+12
2345,1,7.00423e+12
2346,0,2.70467e+12
2346,1,6.89783e+12
2347,0,2.27674e+12
2347,1,1.16295e+13
2348,0,2.19924e+12
2348,1,8.76512e+12
2349,0,3.266e+12
2349,1,1.55711e+13
2350,0,3.33345e+12
2350,1,1.15037e+13
2351,0,3.89263e+12
2351,1,1.54901e+13
2352,0,4.16168e+12
2352,1,1.4457e+13
2353,0,4.6782e+12
2353,1,1.91852e+13
2354,0,4.36146e+12
2354,1,1.70509e+13
2355,0,3.7712e+12
2355,1,1.01812e+13
2356,0,4.8296e+12
2356,1,2.27254e+13
2357,0,4.39312e+12
2357,1,1.77708e+13
2358,0,3.04569e+12
2358,1,7.46858e+12
2359,0,2.9739e+12
2359,1,8.97379e+12
2360,0,3.9814e+12
2360,1,1.31297e+13
2361,0,4.22161e+12
2361,1,1.67783e+13
2362,0,4.40541e+12
2362,1,2.08326e+13
2363,0,4.32184e+12
2363,1,1.98236e+13
2364,0,4.02866e+12
2364,1,1.392e+13
2365,0,3.87684e+12
2365,1,1.40208e+13
2366,0,3.14275e+12
2366,1,7.31384e+12
2367,0,3.43602e+12
2367,1,9.43347e+12
2368,0,3.96695e+12
2368,1,1.7918e+13
2369,0,3.75371e+12
2369,1,1.3769e+13
2370,0,2.39147e+12
2370,1,4.89184e+12
2431,0,8.85824e+12
2431,1,1.03696e+13
2432,0,9.14953e+12
2432,1,1.10677e+13
2433,0,6.29833e+12
2433,1,3.68902e+12
2434,0,4.70889e+12
2434,1,1.8313e+12
2435,0,3.30064e+12
2435,1,1.15922e+12
2436,0,5.49551e+12
2436,1,6.75512e+12
2437,0,2.03272e+12
2437,1,7.7397e+12
2438,0,1.82151e+12
2438,1,5.19853e+12
2439,0,2.56131e+12
2439,1,2.83147e+12
2440,0,2.22179e+12
2440,1,2.22605e+12
2441,0,1.83651e+12
2441,1,5.61947e+12
2442,0,2.41871e+12
2442,1,6.40103e+12
2443,0,2.31986e+12
2443,1,7.68022e+12
2444,0,1.47274e+12
2444,1,3.76722e+12
2445,0,2.50787e+12
2445,1,8.58534e+12
2446,0,2.16027e+12
2446,1,7.98464e+12
2447,0,2.61749e+12
2447,1,1.37925e+13
2448,0,2.88571e+12
2448,1,1.15038e+13
2449,0,2.54111e+12
2449,1,7.67009e+12
2450,0,3.79118e+12
2450,1,1.74779e+13
2451,0,3.7519e+12
2451,1,1.51145e+13
2452,0,4.64924e+12
2452,1,2.47551e+13
2453,0,4.64418e+12
2453,1,1.95766e+13
2454,0,4.34001e+12
2454,1,1.50078e+13
2455,0,3.85537e+12
2455,1,1.01143e+13
2456,0,4.24412e+12
2456,1,1.23056e+13
2457,0,3.82825e+12
2457,1,1.14309e+13
2458,0,3.3954e+12
2458,1,1.45329e+13
2459,0,3.42567e+12
2459,1,9.3854e+12
2460,0,3.70385e+12
2460,1,1.04944e+13
2461,0,4.41244e+12
2461,1,1.81705e+13
2462,0,4.08199e+12
2462,1,1.35247e+13
2463,0,4.4815e+12
2463,1,2.16408e+13
2464,0,3.14402e+12
2464,1,7.70091e+12
2465,0,2.85033e+12
2465,1,6.14613e+12
2466,0,3.4887e+12
2466,1,1.00312e+13
2467,0,2.8776e+12
2467,1,6.66873e+12
2468,0,3.92272e+12
2468,1,1.52614e+13
2469,0,3.37567e+12
2469,1,9.62868e+12
2470,0,3.32226e+12
2470,1,1.05335e+13
2471,0,3.63291e+12
2471,1,1.19979e+13
2529,0,8.70309e+12
2529,1,1.15585e+13
2530,0,5.21627e+12
2530,1,2.11408e+12
2531,0,3.5359e+12
2531,1,1.48109e+13
2532,0,4.94866e+12
2532,1,2.43512e+12
2533,0,4.65221e+12
2533,1,1.73531e+12
2534,0,3.44784e+12
2534,1,1.93245e+12
2535,0,5.00273e+12
2535,1,2.11529e+12
2536,0,3.39157e+12
2536,1,2.48479e+12
2537,0,2.44207e+12
2537,1,1.18431e+13
2538,0,2.79013e+12
2538,1,4.43079e+12
2539,0,3.40829e+12
2539,1,3.04899e+12
2540,0,3.19224e+12
2540,1,5.45222e+12
2541,0,1.54169e+12
2541,1,3.0045e+12
2542,0,1.96766e+12
2542,1,7.30712e+12
2543,0,2.18262e+12
2543,1,1.0444e+13
2544,0,1.66923e+12
2544,1,4.36202e+12
2545,0,2.67811e+12
2545,1,8.5369e+12
2546,0,2.78372e+12
2546,1,6.37227e+12
2547,0,2.53328e+12
2547,1,9.4378e+12
2548,0,2.31012e+12
2548,1,6.56113e+12
2549,0,2.97434e+12
2549,1,1.0681e+13
2550,0,2.95433e+12
2550,1,9.74413e+12
2551,0,2.53286e+12
2551,1,5.8083e+12
2552,0,2.80994e+12
2552,1,6.65274e+12
2553,0,4.52318e+12
2553,1,1.81322e+13
2554,0,4.61964e+12
2554,1,1.68513e+13
2555,0,3.58784e+12
2555,1,9.50133e+12
2556,0,3.08618e+12
2556,1,6.75208e+12
2557,0,4.50489e+12
2557,1,2.01029e+13
2558,0,4.25663e+12
2558,1,1.49732e+13
2559,0,3.18014e+12
2559,1,1.02488e+13
2560,0,3.81616e+12
2560,1,1.63614e+13
2561,0,4.58945e+12
2561,1,1.81699e+13
2562,0,3.57735e+12
2562,1,9.03689e+12
2563,0,4.46924e+12
2563,1,2.2459e+13
2564,0,3.58555e+12
2564,1,1.12009e+13
2565,0,3.40225e+12
2565,1,8.5837e+12
2566,0,3.63783e+12
2566,1,1.25903e+13
2567,0,3.35987e+12
2567,1,9.47718e+12
2568,0,3.06913e+12
2568,1,8.11386e+12
2569,0,3.69632e+12
2569,1,1.21962e+13
2570,0,4.10929e+12
2570,1,2.01342e+13
2571,0,3.68062e+12
2571,1,1.31132e+13
2572,0,3.69932e+12
2572,1,1.59213e+13
2628,0,2.08053e+12
2628,1,6.6955e+12
2629,0,5.14771e+12
2629,1,3.77201e+12
2630,0,8.85268e+12
2630,1,6.33946e+12
2631,0,1.7049e+12
2631,1,1.04485e+13
2632,0,3.91658e+12
2632,1,1.11484e+12
2633,0,4.93662e+12
2633,1,1.6868e+12
2634,0,5.76036e+12
2634,1,4.21212e+12
2635,0,5.44795e+12
2635,1,2.07541e+12
2636,0,4.13332e+12
2636,1,8.00656e+12
2637,0,3.10892e+12
2637,1,1.27153e+13
2638,0,3.42662e+12
2638,1,3.99575e+12
2639,0,2.57638e+12
2639,1,4.01313e+12
2640,0,2.47847e+12
2640,1,6.39102e+12
2641,0,3.84359e+12
2641,1,4.263e+12
2642,0,2.21584e+12
2642,1,9.87737e+12
2643,0,2.2629e+12
2643,1,1.15795e+13
2644,0,2.14615e+12
2644,1,8.91136e+12
2645,0,2.03794e+12
2645,1,7.84265e+12
2646,0,2.17432e+12
2646,1,1.06842e+13
2647,0,2.67797e+12
2647,1,1.20409e+13
2648,0,2.78328e+12
2648,1,1.10567e+13
2649,0,2.27958e+12
2649,1,5.83389e+12
2650,0,2.8941e+12
2650,1,1.02281e+13
2651,0,3.12626e+12
2651,1,8.89037e+12
2652,0,3.77657e+12
2652,1,1.63988e+13
2653,0,3.96425e+12
2653,1,1.45637e+13
2654,0,4.15989e+12
2654,1,1.62187e+13
2655,0,4.26545e+12
2655,1,1.40604e+13
2656,0,3.44081e+12
2656,1,9.0033e+12
2657,0,3.5886e+12
2657,1,9.79581e+12
2658,0,3.75126e+12
2658,1,1.00331e+13
2659,0,2.75082e+12
2659,1,6.27046e+12
2660,0,4.35614e+12
2660,1,1.95728e+13
2661,0,4.30728e+12
2661,1,1.62815e+13
2662,0,3.95788e+12
2662,1,1.31665e+13
2663,0,3.79985e+12
2663,1,1.14171e+13
2664,0,2.76349e+12
2664,1,5.994e+12
2665,0,3.83953e+12
2665,1,1.30743e+13
2666,0,3.87083e+12
2666,1,1.5093e+13
2667,0,3.77746e+12
2667,1,1.54468e+13
2668,0,3.46345e+12
2668,1,1.10599e+13
2669,0,3.721e+12
2669,1,1.37982e+13
2670,0,3.57535e+12
2670,1,1.24502e+13
2671,0,3.12179e+12
2671,1,8.8823e+12
2672,0,3.34635e+12
2672,1,1.0525e+13
2673,0,4.08476e+12
2673,1,2.31744e+13
2728,0,3.91711e+12
2728,1,8.25893e+12
2729,0,9.70381e+12
2729,1,1.01057e+13
2730,0,2.93913e+12
2730,1,1.81693e+13
2731,0,3.04983e+12
2731,1,9.9342e+12
2732,0,3.91545e+12
2732,1,1.64065e+12
2733,0,3.47621e+12
2733,1,3.40356e+12
2734,0,5.09445e+12
2734,1,5.11125e+12
2735,0,4.07427e+12
2735,1,5.09402e+12
2736,0,2.80523e+12
2736,1,6.89039e+12
2737,0,1.65333e+12
2737,1,7.27343e+12
2738,0,3.46611e+12
2738,1,3.95393e+12
2739,0,4.74115e+12
2739,1,3.81764e+12
2740,0,2.87363e+12
2740,1,7.735e+12
2741,0,3.02775e+12
2741,1,1.81756e+13
2742,0,2.03037e+12
2742,1,1.77445e+13
2743,0,1.28286e+12
2743,1,6.45035e+12
2744,0,1.93957e+12
2744,1,9.42967e+12
2745,0,2.43743e+12
2745,1,1.01958e+13
2746,0,3.15049e+12
2746,1,9.65668e+12
2747,0,2.62207e+12
2747,1,1.28614e+13
2748,0,2.47819e+12
2748,1,9.04797e+12
2749,0,2.63323e+12
2749,1,9.58385e+12
2750,0,3.01867e+12
2750,1,1.17171e+13
2751,0,3.638e+12
2751,1,1.67362e+13
2752,0,3.55966e+12
2752,1,1.25675e+13
2753,0,4.14343e+12
2753,1,1.90407e+13
2754,0,4.33027e+12
2754,1,2.23902e+13
2755,0,3.88205e+12
2755,1,1.34768e+13
2756,0,4.17687e+12
2756,1,1.6222e+13
2757,0,4.19234e+12
