GridcellIndex,FunctionalGroupIndex,TotalBiomass
1844,1,3.75017e+12
1845,0,3.64947e+12
1845,1,4.92757e+12
1846,0,4.07611e+12
1846,1,4.73274e+12
1847,0,1.09657e+12
1847,1,2.14824e+12
1848,0,3.68792e+12
1848,1,1.12161e+13
1849,0,1.51889e+12
1849,1,3.07071e+12
1850,0,2.22058e+12
1850,1,4.93734e+12
1851,0,2.06945e+12
1851,1,6.02897e+12
1852,0,3.24525e+12
1852,1,1.36336e+13
1867,0,2.45875e+12
1867,1,6.34462e+12
1868,0,1.79451e+12
1868,1,4.30312e+12
1869,0,2.38999e+12
1869,1,5.55335e+12
1935,0,1.58912e+12
1935,1,7.44601e+11
1936,0,1.16677e+12
1936,1,6.15165e+11
1938,0,5.601e+12
1938,1,3.15256e+12
1939,0,2.92272e+12
1939,1,6.31221e+12
1940,0,2.86147e+12
1940,1,1.07793e+13
1941,0,2.39689e+12
1941,1,1.34295e+13
1942,0,2.15159e+12
1942,1,7.91173e+12
1943,0,3.1046e+12
1943,1,7.89285e+12
1944,0,2.66669e+12
1944,1,3.61546e+12
1945,0,3.02574e+12
1945,1,3.43192e+12
1946,0,2.2271e+12
1946,1,3.13299e+12
1947,0,2.50883e+12
1947,1,4.23535e+12
1948,0,2.02714e+12
1948,1,3.91212e+12
1949,0,2.44376e+12
1949,1,8.1505e+12
1950,0,1.57944e+12
1950,1,5.10734e+12
1951,0,2.93207e+12
1951,1,1.1176e+13
1952,0,3.34816e+12
1952,1,1.38573e+13
1953,0,3.4135e+12
1953,1,1.27483e+13
1954,0,3.40762e+12
1954,1,1.25797e+13
1967,0,1.92922e+12
1967,1,5.26928e+12
1968,0,2.54881e+12
1968,1,6.67348e+12
2034,0,1.69928e+12
2034,1,1.57277e+12
2037,0,3.63947e+12
2037,1,1.42164e+12
2038,0,2.16362e+12
2038,1,2.66644e+12
2039,0,2.39096e+12
2039,1,8.60587e+12
2040,0,3.02971e+12
2040,1,5.40767e+12
2041,0,3.0074e+12
2041,1,5.89365e+12
2042,0,2.12967e+12
2042,1,1.69225e+12
2043,0,2.27362e+12
2043,1,1.86288e+12
2044,0,2.14942e+12
2044,1,2.46079e+12
2045,0,2.56716e+12
2045,1,9.15499e+12
2046,0,2.02339e+12
2046,1,3.79319e+12
2047,0,1.98203e+12
2047,1,3.46209e+12
2048,0,1.94671e+12
2048,1,4.53066e+12
2049,0,2.20033e+12
2049,1,7.69277e+12
2050,0,2.11964e+12
2050,1,7.28497e+12
2051,0,2.22514e+12
2051,1,5.97027e+12
2052,0,3.27798e+12
2052,1,1.16806e+13
2053,0,2.01879e+12
2053,1,4.83478e+12
2054,0,2.64838e+12
2054,1,7.13814e+12
2055,0,1.29068e+12
2055,1,2.89354e+12
2056,0,1.0011e+12
2056,1,2.2044e+12
2057,0,1.52836e+12
2057,1,3.05603e+12
2058,0,3.0475e+12
2058,1,7.92302e+12
2059,0,1.21105e+12
2059,1,2.38688e+12
2064,0,1.29144e+12
2064,1,3.36885e+12
2065,0,1.94294e+12
2065,1,5.04431e+12
2066,0,1.43516e+12
2066,1,3.26084e+12
2067,0,1.87612e+12
2067,1,4.56503e+12
2068,0,2.71649e+12
2068,1,6.66546e+12
2133,0,2.10122e+12
2133,1,1.78327e+12
2134,0,3.25516e+12
2134,1,1.85817e+12
2137,0,3.53986e+12
2137,1,2.27626e+12
2138,0,2.24451e+12
2138,1,3.79494e+12
2139,0,2.15926e+12
2139,1,5.32423e+12
2140,0,2.74694e+12
2140,1,5.39054e+12
2141,0,1.19874e+12
2141,1,1.42958e+12
2142,0,2.8555e+12
2142,1,2.03446e+12
2143,0,1.98073e+12
2143,1,1.75505e+12
2144,0,1.19138e+12
2144,1,1.72037e+12
2145,0,2.58857e+12
2145,1,4.36515e+12
2146,0,2.10942e+12
2146,1,2.60876e+12
2147,0,3.17595e+12
2147,1,5.19283e+12
2148,0,2.28435e+12
2148,1,8.58457e+12
2149,0,1.89846e+12
2149,1,5.74948e+12
2150,0,2.5982e+12
2150,1,8.69159e+12
2151,0,2.42329e+12
2151,1,7.49407e+12
2152,0,2.34616e+12
2152,1,6.75327e+12
2153,0,3.31466e+12
2153,1,1.12591e+13
2154,0,3.56429e+12
2154,1,1.32573e+13
2155,0,1.91777e+12
2155,1,4.6116e+12
2156,0,1.06472e+12
2156,1,2.55736e+12
2157,0,1.58188e+12
2157,1,3.86577e+12
2158,0,1.55345e+12
2158,1,3.8454e+12
2159,0,1.99462e+12
2159,1,4.60972e+12
2160,0,8.99372e+11
2160,1,1.8302e+12
2161,0,2.68319e+12
2161,1,6.86155e+12
2162,0,2.21989e+12
2162,1,5.69975e+12
2163,0,2.27176e+12
2163,1,5.76187e+12
2164,0,7.11335e+11
2164,1,1.3948e+12
2165,0,1.65213e+12
2165,1,3.47664e+12
2166,0,1.70812e+12
2166,1,3.33017e+12
2167,0,1.46851e+12
2167,1,2.99453e+12
2168,0,1.01899e+12
2168,1,2.26512e+12
2233,0,3.18631e+12
2233,1,2.67696e+12
2234,0,8.384e+11
2234,1,4.7789e+11
2235,0,1.13816e+12
2235,1,6.42046e+11
2236,0,1.11032e+12
2236,1,6.273e+11
2237,0,3.78391e+12
2237,1,1.93594e+12
2238,0,2.53254e+12
2238,1,2.12697e+12
2239,0,2.2432e+12
2239,1,8.48591e+12
2240,0,2.99152e+12
2240,1,4.42545e+12
2241,0,1.86892e+12
2241,1,5.92194e+12
2242,0,9.66503e+11
2242,1,1.20865e+12
2243,0,1.90534e+12
2243,1,2.49522e+12
2244,0,1.42758e+12
2244,1,6.26042e+12
2245,0,1.45962e+12
2245,1,2.28684e+12
2246,0,1.6284e+12
2246,1,3.73376e+12
2247,0,2.2679e+12
2247,1,5.72991e+12
2248,0,2.18055e+12
2248,1,9.13533e+12
2249,0,1.76159e+12
2249,1,4.57729e+12
2250,0,1.18548e+12
2250,1,2.89619e+12
2251,0,1.9076e+12
2251,1,4.74285e+12
2252,0,3.30749e+12
2252,1,1.16534e+13
2253,0,3.11857e+12
2253,1,9.35291e+12
2254,0,3.76585e+12
2254,1,1.36422e+13
2255,0,9.41333e+11
2255,1,2.37385e+12
2256,0,1.22583e+12
2256,1,2.60599e+12
2257,0,1.3513e+12
2257,1,3.13104e+12
2258,0,1.46707e+12
2258,1,2.61651e+12
2259,0,3.39509e+12
2259,1,1.00096e+13
2260,0,2.51315e+12
2260,1,6.68538e+12
2261,0,2.3106e+12
2261,1,6.52993e+12
2262,0,3.35286e+12
2262,1,1.0775e+13
2263,0,5.39763e+11
2263,1,1.02893e+12
2264,0,3.21971e+12
2264,1,9.82877e+12
2265,0,1.01195e+12
2265,1,2.03763e+12
2266,0,2.55756e+12
2266,1,6.75887e+12
2267,0,1.39061e+12
2267,1,3.06517e+12
2268,0,1.20884e+12
2268,1,2.98152e+12
2332,0,1.48741e+12
2332,1,2.75322e+12
2333,0,2.20234e+12
2333,1,1.5305e+12
2334,0,2.64338e+12
2334,1,1.1727e+12
2335,0,1.26119e+12
2335,1,8.68103e+11
2336,0,2.43481e+12
2336,1,1.75392e+12
2337,0,3.10571e+12
2337,1,2.60987e+12
2338,0,1.71977e+12
2338,1,4.56749e+12
2339,0,1.36006e+12
2339,1,4.07301e+12
2340,0,1.69317e+12
2340,1,6.89436e+12
2341,0,1.15453e+12
2341,1,3.94291e+12
2342,0,9.13877e+11
2342,1,2.85236e+12
2343,0,2.3406e+12
2343,1,4.77919e+12
2344,0,1.35485e+12
2344,1,7.14973e+12
2345,0,1.72121e+12
2345,1,3.22399e+12
2346,0,1.23048e+12
2346,1,2.87346e+12
2347,0,1.73818e+12
2347,1,6.36133e+12
2348,0,2.17195e+12
2348,1,8.71032e+12
2349,0,1.62672e+12
2349,1,3.84513e+12
2350,0,2.14745e+12
2350,1,5.46354e+12
2351,0,2.06559e+12
2351,1,4.94641e+12
2352,0,2.04724e+12
2352,1,5.21264e+12
2353,0,2.24933e+12
2353,1,6.11273e+12
2354,0,1.63509e+12
2354,1,4.26496e+12
2355,0,2.40286e+12
2355,1,6.79295e+12
2356,0,3.40087e+12
2356,1,1.04727e+13
2357,0,2.71334e+12
2357,1,7.85586e+12
2358,0,1.79869e+12
2358,1,4.60978e+12
2359,0,2.01132e+12
2359,1,4.3422e+12
2360,0,2.30447e+12
2360,1,5.95267e+12
2361,0,2.73123e+12
2361,1,7.97998e+12
2362,0,2.9506e+12
2362,1,9.45656e+12
2363,0,3.00924e+12
2363,1,8.51936e+12
2364,0,2.02994e+12
2364,1,4.50087e+12
2365,0,1.44399e+12
2365,1,3.12417e+12
2366,0,1.71894e+12
2366,1,3.80962e+12
2367,0,1.6435e+12
2367,1,3.76881e+12
2368,0,2.27787e+12
2368,1,5.19111e+12
2369,0,1.16501e+12
2369,1,2.03989e+12
2370,0,1.0337e+12
2370,1,2.32081e+12
2431,0,4.47871e+12
2431,1,6.11023e+12
2432,0,5.71906e+12
2432,1,8.12412e+12
2433,0,3.36967e+12
2433,1,2.96382e+12
2434,0,1.7453e+12
2434,1,1.13367e+12
2435,0,1.27352e+12
2435,1,7.54434e+11
2436,0,1.96353e+12
2436,1,3.17495e+12
2437,0,1.66179e+12
2437,1,8.68286e+12
2438,0,1.11181e+12
2438,1,4.09321e+12
2439,0,1.22733e+12
2439,1,2.18536e+12
2440,0,1.25483e+12
2440,1,2.19995e+12
2441,0,1.35633e+12
2441,1,5.14046e+12
2442,0,1.73785e+12
2442,1,6.73218e+12
2443,0,1.76648e+12
2443,1,9.63951e+12
2444,0,1.33561e+12
2444,1,6.30712e+12
2445,0,1.77596e+12
2445,1,7.24328e+12
2446,0,1.02948e+12
2446,1,3.31922e+12
2447,0,1.94109e+12
2447,1,9.15877e+12
2448,0,1.62236e+12
2448,1,4.20479e+12
2449,0,1.7114e+12
2449,1,4.07975e+12
2450,0,3.03262e+12
2450,1,1.02478e+13
2451,0,2.94804e+12
2451,1,8.41298e+12
2452,0,4.28118e+12
2452,1,2.08781e+13
2453,0,2.41476e+12
2453,1,5.17885e+12
2454,0,2.69897e+12
2454,1,6.84281e+12
2455,0,2.26569e+12
2455,1,5.9591e+12
2456,0,3.09245e+12
2456,1,8.45644e+12
2457,0,1.01628e+12
2457,1,2.20449e+12
2458,0,3.64639e+12
2458,1,1.0511e+13
2459,0,1.90273e+12
2459,1,3.44823e+12
2460,0,2.0222e+12
2460,1,4.20421e+12
2461,0,1.74249e+12
2461,1,3.49315e+12
2462,0,1.42308e+12
2462,1,2.65602e+12
2463,0,2.19894e+12
2463,1,4.41358e+12
2464,0,8.57653e+11
2464,1,1.593e+12
2465,0,1.68961e+12
2465,1,3.9351e+12
2466,0,2.48027e+12
2466,1,6.37713e+12
2467,0,1.30834e+12
2467,1,2.99088e+12
2468,0,2.01731e+12
2468,1,4.33799e+12
2469,0,1.29603e+12
2469,1,2.94221e+12
2470,0,3.37855e+12
2470,1,9.59688e+12
2471,0,2.31448e+12
2471,1,5.05071e+12
2529,0,4.06628e+12
2529,1,5.70721e+12
2530,0,2.23487e+12
2530,1,1.49893e+12
2531,0,2.28576e+12
2531,1,1.13827e+13
2532,0,1.76472e+12
2532,1,1.59871e+12
2533,0,2.12346e+12
2533,1,1.21848e+12
2534,0,1.2128e+12
2534,1,1.17336e+12
2535,0,8.22685e+11
2535,1,6.47209e+11
2536,0,2.56342e+12
2536,1,3.09119e+12
2537,0,1.28032e+12
2537,1,4.21768e+12
2538,0,1.59307e+12
2538,1,4.24064e+12
2539,0,1.34985e+12
2539,1,2.29827e+12
2540,0,1.63608e+12
2540,1,3.70844e+12
2541,0,1.05754e+12
2541,1,3.65002e+12
2542,0,1.21777e+12
2542,1,4.67795e+12
2543,0,1.15018e+12
2543,1,4.24535e+12
2544,0,1.09354e+12
2544,1,4.81174e+12
2545,0,2.05066e+12
2545,1,8.35378e+12
2546,0,1.32768e+12
2546,1,2.69111e+12
2547,0,1.51185e+12
2547,1,5.45202e+12
2548,0,1.26561e+12
2548,1,3.25292e+12
2549,0,1.68079e+12
2549,1,3.88879e+12
2550,0,1.16593e+12
2550,1,2.20729e+12
2551,0,1.21135e+12
2551,1,2.53933e+12
2552,0,8.75231e+11
2552,1,1.6923e+12
2553,0,3.35051e+12
2553,1,8.66832e+12
2554,0,2.16841e+12
2554,1,4.74242e+12
2555,0,2.51357e+12
2555,1,5.62451e+12
2556,0,1.71991e+12
2556,1,3.61945e+12
2557,0,2.63115e+12
2557,1,5.96452e+12
2558,0,2.52244e+12
2558,1,5.62287e+12
2559,0,1.89463e+12
2559,1,3.28874e+12
2560,0,2.01125e+12
2560,1,3.93683e+12
2561,0,2.74571e+12
2561,1,6.04124e+12
2562,0,6.92094e+11
2562,1,1.1791e+12
2563,0,2.7942e+12
2563,1,6.52795e+12
2564,0,1.43875e+12
2564,1,2.86093e+12
2565,0,1.90577e+12
2565,1,3.88859e+12
2566,0,1.94752e+12
2566,1,4.03357e+12
2567,0,2.05622e+12
2567,1,4.09467e+12
2568,0,7.08299e+11
2568,1,1.31022e+12
2569,0,2.32076e+12
2569,1,4.96919e+12
2570,0,3.35533e+12
2570,1,9.45001e+12
2571,0,1.34369e+12
2571,1,2.33879e+12
2572,0,2.90161e+12
2572,1,6.61649e+12
2628,0,1.45288e+12
2628,1,3.95054e+12
2629,0,2.397e+12
2629,1,2.6766e+12
2630,0,5.33874e+12
2630,1,5.31831e+12
2631,0,2.76254e+12
2631,1,1.6381e+13
2632,0,1.77512e+12
2632,1,9.56594e+11
2633,0,1.38302e+12
2633,1,1.03622e+12
2634,0,2.32753e+12
2634,1,2.96193e+12
2635,0,2.35936e+12
2635,1,1.53054e+12
2636,0,1.52697e+12
2636,1,3.39286e+12
2637,0,1.0577e+12
2637,1,2.82672e+12
2638,0,1.50825e+12
2638,1,2.77813e+12
2639,0,1.27732e+12
2639,1,3.43562e+12
2640,0,1.38966e+12
2640,1,4.29239e+12
2641,0,2.25507e+12
2641,1,3.74016e+12
2642,0,1.76573e+12
2642,1,8.71647e+12
2643,0,2.11106e+12
2643,1,1.09725e+13
2644,0,1.48277e+12
2644,1,5.27915e+12
2645,0,1.30665e+12
2645,1,5.26915e+12
2646,0,1.81527e+12
2646,1,7.13047e+12
2647,0,1.84928e+12
2647,1,6.12782e+12
2648,0,1.85161e+12
2648,1,4.47556e+12
2649,0,9.08618e+11
2649,1,1.63941e+12
2650,0,1.82949e+12
2650,1,3.35821e+12
2651,0,1.40676e+12
2651,1,2.63167e+12
2652,0,2.6095e+12
2652,1,5.9239e+12
2653,0,3.27098e+12
2653,1,7.81365e+12
2654,0,3.30456e+12
2654,1,7.83675e+12
2655,0,3.33581e+12
2655,1,7.81084e+12
2656,0,2.49423e+12
2656,1,5.85693e+12
2657,0,2.20031e+12
2657,1,4.60831e+12
2658,0,2.23302e+12
2658,1,4.71207e+12
2659,0,1.65565e+12
2659,1,3.05094e+12
2660,0,3.73185e+12
2660,1,1.00385e+13
2661,0,3.21436e+12
2661,1,7.74782e+12
2662,0,1.86504e+12
2662,1,4.53702e+12
2663,0,1.06842e+12
2663,1,1.75244e+12
2664,0,1.40591e+12
2664,1,2.71983e+12
2665,0,3.00494e+12
2665,1,6.97402e+12
2666,0,2.80557e+12
2666,1,6.31812e+12
2667,0,3.07311e+12
2667,1,7.40082e+12
2668,0,2.82249e+12
2668,1,6.27494e+12
2669,0,2.66655e+12
2669,1,5.80231e+12
2670,0,2.98973e+12
2670,1,7.70458e+12
2671,0,2.61431e+12
2671,1,6.33042e+12
2672,0,2.50995e+12
2672,1,5.69028e+12
2673,0,4.49583e+12
2673,1,1.78726e+13
2728,0,2.12763e+12
2728,1,5.06513e+12
2729,0,4.62338e+12
2729,1,6.46193e+12
2730,0,2.92494e+12
2730,1,1.79931e+13
2731,0,2.00638e+12
2731,1,6.74912e+12
2732,0,1.0396e+12
2732,1,9.17839e+11
2733,0,1.32981e+12
2733,1,2.15109e+12
2734,0,2.62544e+12
2734,1,3.93143e+12
2735,0,2.45082e+12
2735,1,4.16242e+12
2736,0,1.86045e+12
2736,1,6.32263e+12
2737,0,1.16199e+12
2737,1,4.79009e+12
2738,0,1.47367e+12
2738,1,2.54169e+12
2739,0,2.17632e+12
2739,1,3.06662e+12
2740,0,1.51471e+12
2740,1,4.42946e+12
2741,0,2.21137e+12
2741,1,1.22425e+13
2742,0,2.26672e+12
2742,1,1.61228e+13
2743,0,1.16599e+12
2743,1,5.59231e+12
2744,0,1.7056e+12
2744,1,8.52735e+12
2745,0,1.75033e+12
2745,1,7.34074e+12
2746,0,2.55602e+12
2746,1,7.56223e+12
2747,0,1.32935e+12
2747,1,3.2019e+12
2748,0,7.13215e+11
2748,1,1.20487e+12
2749,0,1.85194e+12
2749,1,3.86036e+12
2750,0,1.74808e+12
2750,1,3.52762e+12
2751,0,2.61654e+12
2751,1,6.04422e+12
2752,0,2.62892e+12
2752,1,5.71106e+12
2753,0,3.59521e+12
2753,1,1.0661e+13
2754,0,4.46165e+12
2754,1,1.50145e+13
2755,0,3.2383e+12
2755,1,7.12264e+12
2756,0,3.65225e+12
2756,1,1.03991e+13
2757,0,2.16428e+12
