GridcellIndex,FunctionalGroupIndex,TotalBiomass
947,0,3.34321e+12
947,1,1.39119e+13
948,0,3.70391e+12
948,1,2.02417e+13
949,0,2.8714e+12
949,1,9.14642e+12
950,0,2.91799e+12
950,1,1.09996e+13
951,0,3.34409e+12
951,1,1.91183e+13
952,0,4.57546e+12
952,1,2.6118e+13
953,0,4.8485e+12
953,1,1.99401e+13
959,0,3.54424e+12
959,1,9.95725e+12
960,0,2.53408e+12
960,1,6.91696e+12
961,0,3.35098e+12
961,1,8.57324e+12
962,0,2.38569e+12
962,1,6.29015e+12
977,0,3.43546e+12
977,1,1.1495e+13
978,0,3.25551e+12
978,1,8.50401e+12
979,0,3.69174e+12
979,1,1.03992e+13
1045,0,4.18289e+12
1045,1,1.85291e+13
1046,0,3.31382e+12
1046,1,1.09276e+13
1047,0,3.89181e+12
1047,1,1.80302e+13
1048,0,3.50219e+12
1048,1,1.3808e+13
1049,0,3.27815e+12
1049,1,1.47003e+13
1050,0,3.73861e+12
1050,1,1.75295e+13
1051,0,2.37186e+12
1051,1,6.30633e+12
1052,0,4.44164e+12
1052,1,1.43446e+13
1059,0,3.00667e+12
1059,1,8.27935e+12
1060,0,3.12093e+12
1060,1,7.34877e+12
1061,0,1.46803e+12
1061,1,3.39953e+12
1062,0,4.37865e+12
1062,1,1.84052e+13
1072,0,4.26784e+12
1072,1,1.67939e+13
1073,0,4.28799e+12
1073,1,1.71185e+13
1074,0,3.63644e+12
1074,1,1.20563e+13
1145,0,4.7815e+12
1145,1,2.22115e+13
1146,0,3.6114e+12
1146,1,1.58129e+13
1147,0,3.7739e+12
1147,1,1.64503e+13
1148,0,2.62067e+12
1148,1,9.06703e+12
1149,0,2.02238e+12
1149,1,5.38334e+12
1150,0,3.70761e+12
1150,1,1.0629e+13
1151,0,3.76204e+12
1151,1,9.43519e+12
1152,0,2.76186e+12
1152,1,6.48373e+12
1160,0,2.47313e+12
1160,1,6.21333e+12
1161,0,1.98881e+12
1161,1,4.06124e+12
1162,0,3.05783e+12
1162,1,8.19895e+12
1172,0,4.50375e+12
1172,1,1.85237e+13
1173,0,4.262e+12
1173,1,1.69374e+13
1244,0,4.05522e+12
1244,1,1.10916e+13
1245,0,3.98066e+12
1245,1,1.26898e+13
1246,0,2.58463e+12
1246,1,7.56032e+12
1247,0,2.86828e+12
1247,1,8.24411e+12
1248,0,2.21602e+12
1248,1,4.63062e+12
1249,0,2.98522e+12
1249,1,6.00636e+12
1250,0,2.67567e+12
1250,1,6.28293e+12
1251,0,4.64837e+12
1251,1,1.27543e+13
1269,0,4.49169e+12
1269,1,1.77909e+13
1270,0,4.08182e+12
1270,1,1.33816e+13
1271,0,4.03413e+12
1271,1,1.45419e+13
1344,0,3.66366e+12
1344,1,1.14408e+13
1345,0,2.99135e+12
1345,1,1.06658e+13
1346,0,5.18193e+12
1346,1,1.19148e+13
1347,0,4.35527e+12
1347,1,5.45714e+12
1348,0,4.23969e+12
1348,1,7.05474e+12
1349,0,3.54445e+12
1349,1,1.50821e+13
1350,0,3.8859e+12
1350,1,1.6282e+13
1351,0,3.38785e+12
1351,1,9.46885e+12
1368,0,3.58307e+12
1368,1,9.99469e+12
1369,0,3.57931e+12
1369,1,1.03454e+13
1443,0,4.61314e+12
1443,1,1.6459e+13
1444,0,2.65719e+12
1444,1,5.63469e+12
1445,0,3.24996e+12
1445,1,9.20437e+12
1446,0,5.35485e+12
1446,1,8.11821e+12
1447,0,3.51595e+12
1447,1,3.42351e+12
1448,0,2.11306e+12
1448,1,4.91512e+12
1449,0,3.31763e+12
1449,1,1.2585e+13
1450,0,4.46932e+12
1450,1,1.55617e+13
1451,0,1.74213e+12
1451,1,3.50232e+12
1538,0,3.27843e+12
1538,1,1.2008e+12
1542,0,4.83935e+12
1542,1,1.61871e+13
1543,0,3.3286e+12
1543,1,8.16051e+12
1544,0,3.49772e+12
1544,1,1.29444e+13
1545,0,5.88204e+12
1545,1,6.50003e+12
1546,0,6.41116e+12
1546,1,1.52547e+12
1547,0,3.80908e+12
1547,1,2.18406e+12
1548,0,6.53449e+12
1548,1,4.23702e+12
1549,0,2.95876e+12
1549,1,7.40856e+12
1550,0,5.7492e+12
1550,1,1.15083e+13
1551,0,5.791e+12
1551,1,8.11073e+12
1637,0,2.65835e+12
1637,1,1.32142e+12
1641,0,4.22695e+12
1641,1,1.18083e+13
1642,0,4.65095e+12
1642,1,1.50314e+13
1643,0,3.68553e+12
1643,1,1.11251e+13
1644,0,3.72837e+12
1644,1,1.03164e+13
1645,0,3.51939e+12
1645,1,2.28083e+12
1646,0,4.63047e+12
1646,1,1.48471e+12
1647,0,5.31113e+12
1647,1,2.09613e+12
1648,0,8.13813e+12
1648,1,6.21656e+12
1649,0,7.53114e+12
1649,1,6.73503e+12
1650,0,4.97235e+12
1650,1,5.26416e+12
1651,0,4.42459e+12
1651,1,6.01059e+12
1652,0,2.71723e+12
1652,1,5.80785e+12
1668,0,3.52157e+12
1668,1,1.02501e+13
1669,0,2.85651e+12
1669,1,6.65125e+12
1736,0,1.61039e+12
1736,1,5.90589e+11
1737,0,5.61147e+12
1737,1,2.13176e+12
1739,0,3.63189e+12
1739,1,2.6765e+12
1740,0,5.40297e+12
1740,1,1.56805e+13
1741,0,4.64684e+12
1741,1,1.85611e+13
1742,0,3.19164e+12
1742,1,7.40902e+12
1743,0,4.14667e+12
1743,1,1.19945e+13
1744,0,4.27998e+12
1744,1,3.75131e+12
1745,0,8.45493e+12
1745,1,6.24603e+12
1746,0,4.30809e+12
1746,1,2.34512e+12
1747,0,5.71466e+12
1747,1,4.89553e+12
1748,0,2.38332e+12
1748,1,2.37343e+12
1749,0,7.11546e+12
1749,1,6.58587e+12
1750,0,5.25287e+12
1750,1,7.21712e+12
1751,0,3.87068e+12
1751,1,1.01394e+13
1752,0,4.01603e+12
1752,1,9.08967e+12
1767,0,2.76365e+12
1767,1,5.05184e+12
1768,0,2.54649e+12
1768,1,4.99801e+12
1769,0,3.11531e+12
1769,1,6.17786e+12
1836,0,1.46217e+12
1836,1,5.56352e+11
1839,0,6.60306e+12
1839,1,5.24071e+12
1840,0,4.13949e+12
1840,1,1.3304e+13
1841,0,4.09261e+12
1841,1,1.26007e+13
1842,0,2.69324e+12
1842,1,6.35027e+12
1843,0,3.56335e+12
1843,1,9.45424e+12
1844,0,7.70513e+12
1844,1,4.13442e+12
1845,0,6.90624e+12
1845,1,5.6854e+12
1846,0,7.60939e+12
1846,1,5.1351e+12
1847,0,2.01865e+12
1847,1,2.43951e+12
1848,0,6.58406e+12
1848,1,1.19834e+13
1849,0,3.28017e+12
1849,1,4.42032e+12
1850,0,3.77046e+12
1850,1,5.60987e+12
1851,0,3.46786e+12
1851,1,7.51036e+12
1852,0,4.89708e+12
1852,1,1.46881e+13
1867,0,3.60045e+12
1867,1,7.09173e+12
1868,0,3.11187e+12
1868,1,5.82923e+12
1869,0,3.38683e+12
1869,1,6.81314e+12
1935,0,2.31828e+12
1935,1,8.09427e+11
1936,0,1.8774e+12
1936,1,7.64614e+11
1938,0,8.26957e+12
1938,1,3.16617e+12
1939,0,4.38968e+12
1939,1,6.01943e+12
1940,0,4.63512e+12
1940,1,1.16074e+13
1941,0,3.62036e+12
1941,1,1.3793e+13
1942,0,3.67452e+12
1942,1,8.03257e+12
1943,0,5.80641e+12
1943,1,9.09489e+12
1944,0,4.70744e+12
1944,1,3.68972e+12
1945,0,6.28692e+12
1945,1,4.06504e+12
1946,0,4.68937e+12
1946,1,3.81027e+12
1947,0,5.06594e+12
1947,1,5.12294e+12
1948,0,4.21519e+12
1948,1,5.03979e+12
1949,0,4.32133e+12
1949,1,8.68368e+12
1950,0,2.7395e+12
1950,1,6.31436e+12
1951,0,4.87374e+12
1951,1,1.33488e+13
1952,0,5.29426e+12
1952,1,1.59369e+13
1953,0,5.32884e+12
1953,1,1.5174e+13
1954,0,5.44696e+12
1954,1,1.56682e+13
1967,0,2.81278e+12
1967,1,5.37921e+12
1968,0,3.79273e+12
1968,1,7.4848e+12
2034,0,3.22655e+12
2034,1,2.05904e+12
2037,0,5.55006e+12
2037,1,1.44929e+12
2038,0,3.40541e+12
2038,1,2.70132e+12
2039,0,3.89001e+12
2039,1,8.99797e+12
2040,0,5.21168e+12
2040,1,5.5753e+12
2041,0,5.04756e+12
2041,1,5.83152e+12
2042,0,4.93777e+12
2042,1,2.00406e+12
2043,0,5.8226e+12
2043,1,2.33895e+12
2044,0,4.17589e+12
2044,1,2.66406e+12
2045,0,4.78146e+12
2045,1,9.45522e+12
2046,0,4.04583e+12
2046,1,4.72622e+12
2047,0,4.20367e+12
2047,1,4.68037e+12
2048,0,3.66876e+12
2048,1,5.17106e+12
2049,0,4.13769e+12
2049,1,1.02461e+13
2050,0,3.53415e+12
2050,1,7.77655e+12
2051,0,4.19206e+12
2051,1,9.01713e+12
2052,0,5.33995e+12
2052,1,1.44303e+13
2053,0,3.60768e+12
2053,1,7.22743e+12
2054,0,4.18914e+12
2054,1,8.80778e+12
2055,0,2.17262e+12
2055,1,3.80012e+12
2056,0,1.94851e+12
2056,1,3.30016e+12
2057,0,3.62712e+12
2057,1,6.51419e+12
2058,0,5.38813e+12
2058,1,1.34215e+13
2059,0,2.98536e+12
2059,1,5.01244e+12
2064,0,1.92915e+12
2064,1,3.43343e+12
2065,0,3.07045e+12
2065,1,5.62241e+12
2066,0,2.48979e+12
2066,1,4.12669e+12
2067,0,3.31708e+12
2067,1,5.98438e+12
2068,0,4.2479e+12
2068,1,8.84406e+12
2133,0,3.03218e+12
2133,1,1.98298e+12
2134,0,5.1402e+12
2134,1,1.93813e+12
2137,0,5.62716e+12
2137,1,2.3917e+12
2138,0,4.17596e+12
2138,1,4.56604e+12
2139,0,3.84584e+12
2139,1,6.19236e+12
2140,0,5.63325e+12
2140,1,6.86666e+12
2141,0,2.31931e+12
2141,1,1.57275e+12
2142,0,6.45095e+12
2142,1,2.23913e+12
2143,0,5.01192e+12
2143,1,2.13399e+12
2144,0,2.56223e+12
2144,1,2.03179e+12
2145,0,5.73945e+12
2145,1,5.34881e+12
2146,0,4.30409e+12
2146,1,2.904e+12
2147,0,6.02129e+12
2147,1,5.49891e+12
2148,0,4.30152e+12
2148,1,1.06675e+13
2149,0,3.68369e+12
2149,1,7.90664e+12
2150,0,4.72534e+12
2150,1,1.185e+13
2151,0,3.96688e+12
2151,1,8.12586e+12
2152,0,3.60164e+12
2152,1,6.66136e+12
2153,0,5.1491e+12
2153,1,1.40221e+13
2154,0,5.47238e+12
2154,1,1.61524e+13
2155,0,3.09276e+12
2155,1,5.37325e+12
2156,0,1.76984e+12
2156,1,3.03226e+12
2157,0,2.41562e+12
2157,1,4.24519e+12
2158,0,2.37419e+12
2158,1,4.41085e+12
2159,0,4.03974e+12
2159,1,8.46164e+12
2160,0,2.38841e+12
2160,1,3.89834e+12
2161,0,4.82729e+12
2161,1,1.10431e+13
2162,0,4.22071e+12
2162,1,9.17882e+12
2163,0,4.14535e+12
2163,1,8.68214e+12
2164,0,2.32101e+12
2164,1,3.64857e+12
2165,0,3.41728e+12
2165,1,6.1231e+12
2166,0,4.2412e+12
2166,1,8.62038e+12
2167,0,3.08717e+12
2167,1,5.37982e+12
2168,0,1.78439e+12
2168,1,3.11309e+12
2233,0,4.86531e+12
2233,1,2.64039e+12
2234,0,1.41537e+12
2234,1,4.74572e+11
2235,0,2.14853e+12
2235,1,6.67036e+11
2236,0,1.65283e+12
2236,1,5.8774e+11
2237,0,6.85378e+12
2237,1,2.0711e+12
2238,0,4.25924e+12
2238,1,2.11604e+12
2239,0,4.08466e+12
2239,1,9.57641e+12
2240,0,6.31935e+12
2240,1,5.19698e+12
2241,0,3.54228e+12
2241,1,6.05708e+12
2242,0,2.72538e+12
2242,1,1.87142e+12
2243,0,5.37641e+12
2243,1,3.71854e+12
2244,0,2.98681e+12
2244,1,7.39548e+12
2245,0,4.23825e+12
2245,1,3.84174e+12
2246,0,3.82325e+12
2246,1,5.20037e+12
2247,0,4.80101e+12
2247,1,7.27495e+12
2248,0,3.85704e+12
2248,1,1.03623e+13
2249,0,3.49486e+12
2249,1,7.0551e+12
2250,0,2.0962e+12
2250,1,3.44952e+12
2251,0,3.22128e+12
2251,1,5.65118e+12
2252,0,4.97892e+12
2252,1,1.19716e+13
2253,0,4.51002e+12
2253,1,9.49988e+12
2254,0,5.48337e+12
2254,1,1.57071e+13
2255,0,1.22795e+12
2255,1,1.97432e+12
2256,0,2.49946e+12
2256,1,4.04503e+12
2257,0,2.26157e+12
2257,1,3.7979e+12
2258,0,3.63005e+12
2258,1,6.27881e+12
2259,0,5.24841e+12
2259,1,1.33565e+13
2260,0,4.01934e+12
2260,1,8.14324e+12
2261,0,3.33407e+12
2261,1,6.4799e+12
2262,0,5.55808e+12
2262,1,1.50865e+13
2263,0,2.38253e+12
2263,1,3.71462e+12
2264,0,5.73839e+12
2264,1,1.61394e+13
2265,0,2.93784e+12
2265,1,5.06622e+12
2266,0,4.54015e+12
2266,1,9.94452e+12
2267,0,2.55176e+12
2267,1,4.39058e+12
2268,0,2.05095e+12
2268,1,3.65805e+12
2332,0,2.69872e+12
2332,1,3.8979e+12
2333,0,3.58511e+12
2333,1,1.55597e+12
2334,0,4.8512e+12
2334,1,1.2541e+12
2335,0,3.01689e+12
2335,1,1.09513e+12
2336,0,4.05594e+12
2336,1,1.74617e+12
2337,0,5.94545e+12
2337,1,2.85757e+12
2338,0,3.27495e+12
2338,1,5.01993e+12
2339,0,2.83497e+12
2339,1,5.58879e+12
2340,0,3.37827e+12
2340,1,1.00679e+13
2341,0,2.42216e+12
2341,1,4.97292e+12
2342,0,2.01079e+12
2342,1,3.58016e+12
2343,0,5.80463e+12
2343,1,5.99398e+12
2344,0,2.82519e+12
2344,1,7.24064e+12
2345,0,4.8583e+12
2345,1,5.17024e+12
2346,0,3.34449e+12
2346,1,5.4466e+12
2347,0,3.83972e+12
2347,1,9.94764e+12
2348,0,3.90612e+12
2348,1,1.01592e+13
2349,0,3.73773e+12
2349,1,8.15135e+12
2350,0,3.85813e+12
2350,1,7.80821e+12
2351,0,3.71377e+12
2351,1,7.06361e+12
2352,0,3.19984e+12
2352,1,5.67861e+12
2353,0,3.29055e+12
2353,1,6.23216e+12
2354,0,2.44065e+12
2354,1,4.68835e+12
2355,0,3.22088e+12
2355,1,5.60532e+12
2356,0,4.89914e+12
2356,1,1.20329e+13
2357,0,3.73267e+12
2357,1,7.4853e+12
2358,0,2.58087e+12
2358,1,4.60297e+12
2359,0,3.71961e+12
2359,1,7.20615e+12
2360,0,3.70482e+12
2360,1,7.03058e+12
2361,0,4.13443e+12
2361,1,8.64738e+12
2362,0,4.37219e+12
2362,1,1.0157e+13
2363,0,4.88187e+12
2363,1,1.09761e+13
2364,0,4.23524e+12
2364,1,8.01948e+12
2365,0,2.911e+12
2365,1,4.90263e+12
2366,0,3.21283e+12
2366,1,5.63324e+12
2367,0,2.8008e+12
2367,1,4.54495e+12
2368,0,4.78367e+12
2368,1,1.0821e+13
2369,0,3.39202e+12
2369,1,5.68026e+12
2370,0,1.85336e+12
2370,1,3.12592e+12
2431,0,7.47138e+12
2431,1,6.40524e+12
2432,0,9.95515e+12
2432,1,8.52123e+12
2433,0,5.97732e+12
2433,1,2.85612e+12
2434,0,3.20901e+12
2434,1,1.19182e+12
2435,0,2.76062e+12
2435,1,8.42862e+11
2436,0,3.68798e+12
2436,1,3.31297e+12
2437,0,3.0437e+12
2437,1,8.49777e+12
2438,0,2.35534e+12
2438,1,4.88024e+12
2439,0,3.41592e+12
2439,1,3.0146e+12
2440,0,3.36962e+12
2440,1,2.84192e+12
2441,0,3.52745e+12
2441,1,7.24476e+12
2442,0,4.44153e+12
2442,1,8.16353e+12
2443,0,4.40767e+12
2443,1,1.07992e+13
2444,0,3.35522e+12
2444,1,7.71682e+12
2445,0,4.2945e+12
2445,1,9.55504e+12
2446,0,2.52807e+12
2446,1,5.43758e+12
2447,0,4.1266e+12
2447,1,1.19481e+13
2448,0,3.24188e+12
2448,1,6.41745e+12
2449,0,3.31503e+12
2449,1,6.32061e+12
2450,0,4.72662e+12
2450,1,1.26152e+13
2451,0,4.66758e+12
2451,1,1.09377e+13
2452,0,5.91323e+12
2452,1,2.1746e+13
2453,0,4.5798e+12
2453,1,9.90662e+12
2454,0,3.79545e+12
2454,1,7.11641e+12
2455,0,2.95957e+12
2455,1,5.06359e+12
2456,0,4.09659e+12
2456,1,7.77773e+12
2457,0,1.92096e+12
2457,1,3.17008e+12
2458,0,5.6686e+12
2458,1,1.44088e+13
2459,0,4.01836e+12
2459,1,7.18541e+12
2460,0,3.78409e+12
2460,1,7.05403e+12
2461,0,4.5092e+12
2461,1,9.36557e+12
2462,0,3.67204e+12
2462,1,6.38297e+12
2463,0,5.20575e+12
2463,1,1.14627e+13
2464,0,2.03823e+12
2464,1,3.08821e+12
2465,0,3.02747e+12
2465,1,5.28283e+12
2466,0,4.1857e+12
2466,1,7.89812e+12
2467,0,2.32373e+12
2467,1,4.1144e+12
2468,0,4.00214e+12
2468,1,7.55716e+12
2469,0,2.12367e+12
2469,1,3.47762e+12
2470,0,5.14551e+12
2470,1,1.1976e+13
2471,0,3.76257e+12
2471,1,6.89116e+12
2529,0,8.52037e+12
2529,1,7.81914e+12
2530,0,5.46504e+12
2530,1,1.85067e+12
2531,0,4.21001e+12
2531,1,1.18867e+13
2532,0,3.98568e+12
2532,1,1.80856e+12
2533,0,4.79965e+12
2533,1,1.34413e+12
2534,0,1.99329e+12
2534,1,1.09094e+12
2535,0,1.31744e+12
2535,1,6.68542e+11
2536,0,4.94916e+12
2536,1,2.95032e+12
2537,0,3.24194e+12
2537,1,7.90352e+12
2538,0,4.02335e+12
2538,1,4.85151e+12
2539,0,3.91583e+12
2539,1,2.91848e+12
2540,0,4.55988e+12
2540,1,5.43766e+12
2541,0,2.74585e+12
2541,1,4.72629e+12
2542,0,3.44406e+12
2542,1,8.01316e+12
2543,0,3.17293e+12
2543,1,6.93919e+12
2544,0,2.57946e+12
2544,1,5.53345e+12
2545,0,4.88533e+12
2545,1,1.01473e+13
2546,0,4.26112e+12
2546,1,6.26851e+12
2547,0,3.1497e+12
2547,1,7.18994e+12
2548,0,2.39844e+12
2548,1,4.4882e+12
2549,0,3.31589e+12
2549,1,6.19889e+12
2550,0,2.73199e+12
2550,1,4.85022e+12
2551,0,2.12362e+12
2551,1,3.54437e+12
2552,0,1.74794e+12
2552,1,2.78997e+12
2553,0,4.9035e+12
2553,1,1.10053e+13
2554,0,3.38781e+12
2554,1,6.08907e+12
2555,0,3.94459e+12
2555,1,7.47644e+12
2556,0,2.93959e+12
2556,1,5.14803e+12
2557,0,4.94579e+12
2557,1,1.14142e+13
2558,0,4.26088e+12
2558,1,8.40118e+12
2559,0,4.16329e+12
2559,1,7.5075e+12
2560,0,3.92848e+12
2560,1,7.17622e+12
2561,0,4.9423e+12
2561,1,1.04188e+13
2562,0,2.25665e+12
2562,1,3.47738e+12
2563,0,5.56227e+12
2563,1,1.34308e+13
2564,0,2.95797e+12
2564,1,5.15513e+12
2565,0,3.79737e+12
2565,1,6.63027e+12
2566,0,4.25441e+12
2566,1,8.0249e+12
2567,0,4.60289e+12
2567,1,8.84422e+12
2568,0,2.00667e+12
2568,1,3.19224e+12
2569,0,4.52262e+12
2569,1,9.00941e+12
2570,0,5.52444e+12
2570,1,1.51543e+13
2571,0,3.51433e+12
2571,1,5.96323e+12
2572,0,4.7082e+12
2572,1,1.00715e+13
2628,0,2.96286e+12
2628,1,6.34859e+12
2629,0,5.3477e+12
2629,1,3.28989e+12
2630,0,1.10355e+13
2630,1,6.03378e+12
2631,0,4.71589e+12
2631,1,1.61995e+13
2632,0,4.19432e+12
2632,1,1.04004e+12
2633,0,4.94916e+12
2633,1,1.45607e+12
2634,0,5.59717e+12
2634,1,3.51384e+12
2635,0,6.176e+12
2635,1,1.83865e+12
2636,0,4.07643e+12
2636,1,5.19341e+12
2637,0,3.38849e+12
2637,1,6.69336e+12
2638,0,4.53606e+12
2638,1,4.16807e+12
2639,0,3.40514e+12
2639,1,4.42568e+12
2640,0,3.43771e+12
2640,1,6.24813e+12
2641,0,5.70258e+12
2641,1,4.73839e+12
2642,0,3.64421e+12
2642,1,1.01083e+13
2643,0,4.41825e+12
2643,1,1.37457e+13
2644,0,3.34387e+12
2644,1,7.34648e+12
2645,0,2.98971e+12
2645,1,7.10925e+12
2646,0,3.75155e+12
2646,1,1.09557e+13
2647,0,3.55176e+12
2647,1,8.59145e+12
2648,0,3.5425e+12
2648,1,7.8592e+12
2649,0,2.17462e+12
2649,1,3.48069e+12
2650,0,3.83043e+12
2650,1,7.39563e+12
2651,0,2.51781e+12
2651,1,4.12308e+12
2652,0,3.82531e+12
2652,1,7.93697e+12
2653,0,4.58624e+12
2653,1,1.00129e+13
2654,0,4.88442e+12
2654,1,1.08877e+13
2655,0,4.71097e+12
2655,1,9.7718e+12
2656,0,3.44436e+12
2656,1,6.37685e+12
2657,0,3.47815e+12
2657,1,6.47025e+12
2658,0,3.59679e+12
2658,1,6.38415e+12
2659,0,2.93414e+12
2659,1,4.94512e+12
2660,0,5.7302e+12
2660,1,1.4581e+13
2661,0,4.98806e+12
2661,1,1.08832e+13
2662,0,2.87538e+12
2662,1,5.82014e+12
2663,0,2.98022e+12
2663,1,4.81101e+12
2664,0,2.53647e+12
2664,1,4.41511e+12
2665,0,4.82899e+12
2665,1,9.65755e+12
2666,0,5.16966e+12
2666,1,1.13337e+13
2667,0,5.28168e+12
2667,1,1.18187e+13
2668,0,4.83577e+12
2668,1,9.64197e+12
2669,0,4.92852e+12
2669,1,1.04001e+13
2670,0,4.6527e+12
2670,1,9.99663e+12
2671,0,3.84532e+12
2671,1,7.7586e+12
2672,0,3.70263e+12
2672,1,7.11002e+12
2673,0,5.81883e+12
2673,1,2.03773e+13
2728,0,4.22343e+12
2728,1,6.07364e+12
2729,0,1.00914e+13
2729,1,8.04582e+12
2730,0,5.25461e+12
2730,1,2.01544e+13
2731,0,4.00874e+12
2731,1,8.49808e+12
2732,0,2.87974e+12
2732,1,1.16148e+12
2733,0,3.56073e+12
2733,1,2.92298e+12
2734,0,6.49541e+12
2734,1,5.03027e+12
2735,0,5.49837e+12
2735,1,5.08542e+12
2736,0,4.23652e+12
2736,1,7.47225e+12
2737,0,2.76697e+12
2737,1,6.65731e+12
2738,0,4.34457e+12
2738,1,3.80881e+12
2739,0,6.59533e+12
2739,1,4.17017e+12
2740,0,3.77436e+12
2740,1,6.75814e+12
2741,0,5.17463e+12
2741,1,1.60966e+13
2742,0,5.39487e+12
2742,1,2.08846e+13
2743,0,2.70769e+12
2743,1,7.76867e+12
2744,0,3.79507e+12
2744,1,1.0747e+13
2745,0,3.90803e+12
2745,1,9.95707e+12
2746,0,4.93635e+12
2746,1,9.6735e+12
2747,0,3.12658e+12
2747,1,6.99349e+12
2748,0,2.31551e+12
2748,1,3.91344e+12
2749,0,3.55856e+12
2749,1,7.1536e+12
2750,0,3.07666e+12
2750,1,5.8517e+12
2751,0,4.04678e+12
2751,1,8.7173e+12
2752,0,4.12148e+12
2752,1,8.40751e+12
2753,0,4.57069e+12
2753,1,1.16721e+13
2754,0,5.92661e+12
2754,1,1.82746e+13
2755,0,4.91322e+12
2755,1,1.04633e+13
2756,0,4.84678e+12
2756,1,1.12819e+13
2757,0,3.55734e+12
