GridcellIndex,FunctionalGroupIndex,TotalBiomass
857,0,4.17297e+12
857,1,1.41119e+13
858,0,3.46322e+12
858,1,9.62677e+12
859,0,3.3807e+12
859,1,8.70415e+12
860,0,2.86842e+12
860,1,7.68796e+12
861,0,2.56128e+12
861,1,6.18446e+12
878,0,3.73988e+12
878,1,1.4307e+13
883,0,2.84651e+12
883,1,7.16504e+12
946,0,3.08773e+12
946,1,1.26154e+13
947,0,2.85776e+12
947,1,1.11765e+13
948,0,3.25331e+12
948,1,1.96037e+13
949,0,2.60316e+12
949,1,7.54753e+12
950,0,2.4904e+12
950,1,8.4736e+12
951,0,3.33813e+12
951,1,2.14419e+13
952,0,4.3398e+12
952,1,2.85061e+13
953,0,4.72445e+12
953,1,2.35443e+13
959,0,4.06662e+12
959,1,1.41869e+13
960,0,3.28198e+12
960,1,1.06566e+13
961,0,3.88833e+12
961,1,1.15674e+13
962,0,3.1503e+12
962,1,9.29275e+12
977,0,3.0597e+12
977,1,9.95539e+12
978,0,3.25744e+12
978,1,9.0106e+12
979,0,3.61017e+12
979,1,1.06189e+13
1045,0,3.59176e+12
1045,1,1.85261e+13
1046,0,2.55121e+12
1046,1,8.25574e+12
1047,0,3.58379e+12
1047,1,1.94741e+13
1048,0,3.34553e+12
1048,1,1.21393e+13
1049,0,3.29628e+12
1049,1,1.67672e+13
1050,0,3.51478e+12
1050,1,1.8814e+13
1051,0,2.22605e+12
1051,1,4.77205e+12
1052,0,4.38584e+12
1052,1,1.58355e+13
1059,0,2.94144e+12
1059,1,8.77065e+12
1060,0,4.31851e+12
1060,1,1.56886e+13
1061,0,2.71804e+12
1061,1,7.1173e+12
1062,0,4.78029e+12
1062,1,2.28092e+13
1072,0,4.01944e+12
1072,1,1.69661e+13
1073,0,4.14544e+12
1073,1,1.82576e+13
1074,0,3.54321e+12
1074,1,1.26997e+13
1145,0,3.71937e+12
1145,1,1.883e+13
1146,0,3.25753e+12
1146,1,1.64331e+13
1147,0,3.0087e+12
1147,1,1.27022e+13
1148,0,2.46424e+12
1148,1,9.00619e+12
1149,0,2.13139e+12
1149,1,5.27765e+12
1150,0,3.88499e+12
1150,1,1.46353e+13
1151,0,4.33944e+12
1151,1,1.53724e+13
1152,0,2.75905e+12
1152,1,6.76113e+12
1160,0,3.03916e+12
1160,1,8.6941e+12
1161,0,2.58196e+12
1161,1,5.94533e+12
1162,0,3.1922e+12
1162,1,8.64787e+12
1172,0,4.13575e+12
1172,1,1.89346e+13
1173,0,3.95405e+12
1173,1,1.68956e+13
1244,0,3.37469e+12
1244,1,1.04637e+13
1245,0,3.19572e+12
1245,1,1.14692e+13
1246,0,2.10808e+12
1246,1,6.76686e+12
1247,0,2.1829e+12
1247,1,6.97218e+12
1248,0,2.42658e+12
1248,1,5.45155e+12
1249,0,2.71725e+12
1249,1,4.9811e+12
1250,0,2.52572e+12
1250,1,5.6001e+12
1251,0,4.32427e+12
1251,1,1.27599e+13
1269,0,4.37023e+12
1269,1,1.82905e+13
1270,0,4.08075e+12
1270,1,1.67542e+13
1271,0,3.89621e+12
1271,1,1.53551e+13
1344,0,2.65968e+12
1344,1,7.90816e+12
1345,0,2.65347e+12
1345,1,9.8027e+12
1346,0,4.24643e+12
1346,1,1.00385e+13
1347,0,3.88545e+12
1347,1,5.1045e+12
1348,0,3.73841e+12
1348,1,5.75449e+12
1349,0,3.12936e+12
1349,1,1.29946e+13
1350,0,3.73934e+12
1350,1,1.72065e+13
1351,0,3.18025e+12
1351,1,8.73682e+12
1368,0,3.55994e+12
1368,1,1.12914e+13
1369,0,3.42448e+12
1369,1,1.07012e+13
1443,0,3.75406e+12
1443,1,1.65976e+13
1444,0,2.6758e+12
1444,1,6.91706e+12
1445,0,2.48292e+12
1445,1,6.89837e+12
1446,0,4.48804e+12
1446,1,7.0116e+12
1447,0,3.27492e+12
1447,1,3.1159e+12
1448,0,2.2216e+12
1448,1,5.3452e+12
1449,0,3.13135e+12
1449,1,1.25488e+13
1450,0,4.39345e+12
1450,1,2.01826e+13
1451,0,1.60318e+12
1451,1,3.30994e+12
1538,0,2.55159e+12
1538,1,1.17171e+12
1542,0,3.85148e+12
1542,1,1.40984e+13
1543,0,2.79822e+12
1543,1,8.11926e+12
1544,0,2.77361e+12
1544,1,1.12123e+13
1545,0,4.85884e+12
1545,1,5.49665e+12
1546,0,5.20661e+12
1546,1,1.29978e+12
1547,0,3.43908e+12
1547,1,1.89127e+12
1548,0,6.27081e+12
1548,1,4.06469e+12
1549,0,2.71302e+12
1549,1,6.60188e+12
1550,0,5.32055e+12
1550,1,1.22374e+13
1551,0,4.88064e+12
1551,1,7.02657e+12
1637,0,2.31481e+12
1637,1,1.41196e+12
1641,0,3.40208e+12
1641,1,1.15664e+13
1642,0,3.7952e+12
1642,1,1.56637e+13
1643,0,3.14472e+12
1643,1,1.11917e+13
1644,0,2.96878e+12
1644,1,9.22661e+12
1645,0,3.39028e+12
1645,1,2.08696e+12
1646,0,3.56263e+12
1646,1,1.20967e+12
1647,0,5.44368e+12
1647,1,2.13194e+12
1648,0,7.96084e+12
1648,1,6.43802e+12
1649,0,6.85988e+12
1649,1,6.57954e+12
1650,0,5.38978e+12
1650,1,6.09783e+12
1651,0,5.28885e+12
1651,1,8.5011e+12
1652,0,2.77847e+12
1652,1,7.26801e+12
1668,0,3.63723e+12
1668,1,1.19642e+13
1669,0,3.19596e+12
1669,1,9.3176e+12
1736,0,1.71356e+12
1736,1,6.76149e+11
1737,0,5.10373e+12
1737,1,2.29756e+12
1739,0,3.25359e+12
1739,1,2.63363e+12
1740,0,4.44452e+12
1740,1,1.57547e+13
1741,0,3.71558e+12
1741,1,1.87992e+13
1742,0,2.53059e+12
1742,1,5.94436e+12
1743,0,3.13366e+12
1743,1,1.05121e+13
1744,0,4.4101e+12
1744,1,3.90693e+12
1745,0,6.90711e+12
1745,1,5.75534e+12
1746,0,4.84615e+12
1746,1,2.63181e+12
1747,0,5.60311e+12
1747,1,4.97537e+12
1748,0,3.38963e+12
1748,1,3.45429e+12
1749,0,6.67286e+12
1749,1,6.70817e+12
1750,0,4.87521e+12
1750,1,7.2774e+12
1751,0,3.48161e+12
1751,1,1.00757e+13
1752,0,4.0438e+12
1752,1,1.14197e+13
1767,0,3.07323e+12
1767,1,6.57015e+12
1768,0,2.523e+12
1768,1,5.2439e+12
1769,0,3.32271e+12
1769,1,7.7218e+12
1836,0,1.42319e+12
1836,1,6.04872e+11
1839,0,5.48785e+12
1839,1,4.88043e+12
1840,0,3.48077e+12
1840,1,1.37906e+13
1841,0,3.27807e+12
1841,1,1.21618e+13
1842,0,2.37189e+12
1842,1,7.15517e+12
1843,0,2.86673e+12
1843,1,9.48608e+12
1844,0,6.2265e+12
1844,1,3.73663e+12
1845,0,5.99074e+12
1845,1,5.46166e+12
1846,0,6.32729e+12
1846,1,4.71485e+12
1847,0,2.49727e+12
1847,1,3.09806e+12
1848,0,6.08279e+12
1848,1,1.2658e+13
1849,0,3.68134e+12
1849,1,5.42047e+12
1850,0,4.30613e+12
1850,1,7.40334e+12
1851,0,3.75759e+12
1851,1,1.04117e+13
1852,0,4.67016e+12
1852,1,1.78632e+13
1867,0,3.5309e+12
1867,1,7.87812e+12
1868,0,3.59299e+12
1868,1,8.4191e+12
1869,0,3.70068e+12
1869,1,9.58129e+12
1935,0,2.10166e+12
1935,1,8.65784e+11
1936,0,2.34219e+12
1936,1,9.6126e+11
1938,0,7.65661e+12
1938,1,3.4298e+12
1939,0,4.7749e+12
1939,1,7.87545e+12
1940,0,3.74358e+12
1940,1,1.09235e+13
1941,0,2.65819e+12
1941,1,1.20859e+13
1942,0,2.70316e+12
1942,1,6.53236e+12
1943,0,4.30479e+12
1943,1,8.02891e+12
1944,0,4.11728e+12
1944,1,3.47244e+12
1945,0,5.87711e+12
1945,1,4.00659e+12
1946,0,4.42926e+12
1946,1,3.71041e+12
1947,0,5.42527e+12
1947,1,6.05395e+12
1948,0,4.44485e+12
1948,1,5.84783e+12
1949,0,4.04658e+12
1949,1,9.40217e+12
1950,0,3.1834e+12
1950,1,9.208e+12
1951,0,4.55395e+12
1951,1,1.49958e+13
1952,0,4.96196e+12
1952,1,1.87815e+13
1953,0,4.94402e+12
1953,1,1.72181e+13
1954,0,5.0532e+12
1954,1,1.83078e+13
1967,0,2.54605e+12
1967,1,4.76805e+12
1968,0,3.87524e+12
1968,1,9.04023e+12
2034,0,3.9464e+12
2034,1,2.67349e+12
2037,0,5.40186e+12
2037,1,1.59123e+12
2038,0,3.67906e+12
2038,1,3.05559e+12
2039,0,3.1708e+12
2039,1,8.37307e+12
2040,0,4.10835e+12
2040,1,4.83683e+12
2041,0,3.71297e+12
2041,1,4.77876e+12
2042,0,4.08619e+12
2042,1,1.78521e+12
2043,0,5.19117e+12
2043,1,2.21326e+12
2044,0,3.58692e+12
2044,1,2.39609e+12
2045,0,3.85228e+12
2045,1,8.32479e+12
2046,0,3.69875e+12
2046,1,4.57476e+12
2047,0,4.39818e+12
2047,1,5.34007e+12
2048,0,3.99221e+12
2048,1,6.55274e+12
2049,0,4.05864e+12
2049,1,1.26837e+13
2050,0,4.08561e+12
2050,1,1.23517e+13
2051,0,4.54184e+12
2051,1,1.31826e+13
2052,0,5.10035e+12
2052,1,1.67289e+13
2053,0,4.58863e+12
2053,1,1.31181e+13
2054,0,4.49647e+12
2054,1,1.28524e+13
2055,0,3.15601e+12
2055,1,6.37579e+12
2056,0,2.50309e+12
2056,1,4.3826e+12
2057,0,4.30505e+12
2057,1,1.02253e+13
2058,0,5.05046e+12
2058,1,1.67789e+13
2059,0,3.80469e+12
2059,1,7.90948e+12
2064,0,2.89565e+12
2064,1,5.5464e+12
2065,0,3.17268e+12
2065,1,6.27123e+12
2066,0,3.06769e+12
2066,1,5.68276e+12
2067,0,4.01644e+12
2067,1,9.81313e+12
2068,0,4.26495e+12
2068,1,1.14452e+13
2133,0,3.15563e+12
2133,1,2.27836e+12
2134,0,5.04883e+12
2134,1,2.16268e+12
2137,0,6.29811e+12
2137,1,2.88725e+12
2138,0,4.71094e+12
2138,1,5.93313e+12
2139,0,3.11735e+12
2139,1,5.93486e+12
2140,0,4.51246e+12
2140,1,6.39552e+12
2141,0,2.1565e+12
2141,1,1.4809e+12
2142,0,5.63411e+12
2142,1,2.10745e+12
2143,0,4.30603e+12
2143,1,1.94301e+12
2144,0,1.96222e+12
2144,1,1.60906e+12
2145,0,4.94195e+12
2145,1,5.12303e+12
2146,0,3.48833e+12
2146,1,2.40337e+12
2147,0,5.34052e+12
2147,1,5.26716e+12
2148,0,3.87236e+12
2148,1,1.16356e+13
2149,0,3.7647e+12
2149,1,1.02e+13
2150,0,4.60587e+12
2150,1,1.4741e+13
2151,0,3.8991e+12
2151,1,9.18187e+12
2152,0,3.80114e+12
2152,1,8.30185e+12
2153,0,5.14611e+12
2153,1,1.8496e+13
2154,0,5.21055e+12
2154,1,1.97381e+13
2155,0,3.71871e+12
2155,1,8.01755e+12
2156,0,2.30934e+12
2156,1,3.77753e+12
2157,0,3.66159e+12
2157,1,8.03915e+12
2158,0,3.34654e+12
2158,1,6.86974e+12
2159,0,4.38688e+12
2159,1,1.29824e+13
2160,0,3.51204e+12
2160,1,7.29734e+12
2161,0,4.68717e+12
2161,1,1.38542e+13
2162,0,4.52079e+12
2162,1,1.33966e+13
2163,0,4.45038e+12
2163,1,1.2321e+13
2164,0,3.87068e+12
2164,1,9.15778e+12
2165,0,3.81426e+12
2165,1,8.53616e+12
2166,0,4.75398e+12
2166,1,1.5312e+13
2167,0,3.59811e+12
2167,1,7.95682e+12
2168,0,2.72141e+12
2168,1,5.59429e+12
2233,0,4.31938e+12
2233,1,2.60308e+12
2234,0,1.35035e+12
2234,1,5.16807e+11
2235,0,2.19691e+12
2235,1,7.3847e+11
2236,0,1.66569e+12
2236,1,6.62417e+11
2237,0,6.73775e+12
2237,1,2.35764e+12
2238,0,3.86355e+12
2238,1,2.18836e+12
2239,0,3.28137e+12
2239,1,9.16217e+12
2240,0,5.34547e+12
2240,1,4.98427e+12
2241,0,2.73749e+12
2241,1,4.92122e+12
2242,0,3.34582e+12
2242,1,2.37308e+12
2243,0,4.5992e+12
2243,1,3.47857e+12
2244,0,2.4303e+12
2244,1,7.10823e+12
2245,0,4.46888e+12
2245,1,4.36782e+12
2246,0,3.52104e+12
2246,1,5.2047e+12
2247,0,4.43305e+12
2247,1,7.60798e+12
2248,0,3.46043e+12
2248,1,1.11624e+13
2249,0,3.52791e+12
2249,1,8.81012e+12
2250,0,3.27107e+12
2250,1,6.56998e+12
2251,0,3.96954e+12
2251,1,9.13965e+12
2252,0,4.78573e+12
2252,1,1.33964e+13
2253,0,4.59519e+12
2253,1,1.19183e+13
2254,0,5.36908e+12
2254,1,1.99642e+13
2255,0,2.74269e+12
2255,1,4.68455e+12
2256,0,4.19386e+12
2256,1,1.03175e+13
2257,0,3.67155e+12
2257,1,8.75165e+12
2258,0,4.24136e+12
2258,1,9.94705e+12
2259,0,5.03412e+12
2259,1,1.70936e+13
2260,0,4.52481e+12
2260,1,1.24343e+13
2261,0,4.35486e+12
2261,1,1.22505e+13
2262,0,5.24038e+12
2262,1,1.92063e+13
2263,0,4.17901e+12
2263,1,1.0366e+13
2264,0,5.34507e+12
2264,1,2.0052e+13
2265,0,4.20636e+12
2265,1,1.04973e+13
2266,0,4.66855e+12
2266,1,1.34812e+13
2267,0,2.70011e+12
2267,1,4.91261e+12
2268,0,2.69856e+12
2268,1,5.13451e+12
2332,0,3.10733e+12
2332,1,5.72678e+12
2333,0,3.31439e+12
2333,1,1.66349e+12
2334,0,4.5972e+12
2334,1,1.40698e+12
2335,0,3.53362e+12
2335,1,1.32588e+12
2336,0,4.56579e+12
2336,1,2.10682e+12
2337,0,6.09843e+12
2337,1,3.3051e+12
2338,0,3.27165e+12
2338,1,5.64018e+12
2339,0,2.63027e+12
2339,1,6.25293e+12
2340,0,2.54609e+12
2340,1,1.02741e+13
2341,0,1.98695e+12
2341,1,4.39682e+12
2342,0,1.34935e+12
2342,1,2.265e+12
2343,0,4.85621e+12
2343,1,5.58878e+12
2344,0,2.36329e+12
2344,1,6.66192e+12
2345,0,5.11732e+12
2345,1,6.29284e+12
2346,0,3.40495e+12
2346,1,6.40261e+12
2347,0,3.45283e+12
2347,1,1.20746e+13
2348,0,3.22609e+12
2348,1,9.33186e+12
2349,0,4.05948e+12
2349,1,1.3653e+13
2350,0,3.79876e+12
2350,1,9.38178e+12
2351,0,4.17879e+12
2351,1,1.10536e+13
2352,0,4.02039e+12
2352,1,9.26842e+12
2353,0,4.3617e+12
2353,1,1.12983e+13
2354,0,3.96631e+12
2354,1,9.58657e+12
2355,0,3.54368e+12
2355,1,6.71568e+12
2356,0,5.02403e+12
2356,1,1.68264e+13
2357,0,4.18609e+12
2357,1,1.08052e+13
2358,0,3.07835e+12
2358,1,5.75669e+12
2359,0,4.21637e+12
2359,1,1.01369e+13
2360,0,3.82693e+12
2360,1,8.11433e+12
2361,0,4.62181e+12
2361,1,1.23692e+13
2362,0,4.8731e+12
2362,1,1.53667e+13
2363,0,4.86075e+12
2363,1,1.44311e+13
2364,0,4.54558e+12
2364,1,1.11701e+13
2365,0,3.82882e+12
2365,1,8.18756e+12
2366,0,3.25463e+12
2366,1,5.95551e+12
2367,0,3.4879e+12
2367,1,6.78656e+12
2368,0,4.93226e+12
2368,1,1.55955e+13
2369,0,4.21308e+12
2369,1,9.80642e+12
2370,0,2.2667e+12
2370,1,3.83226e+12
2431,0,7.5438e+12
2431,1,7.59385e+12
2432,0,8.68901e+12
2432,1,9.11119e+12
2433,0,5.25878e+12
2433,1,2.9009e+12
2434,0,3.45183e+12
2434,1,1.37967e+12
2435,0,2.55004e+12
2435,1,8.92856e+11
2436,0,4.2591e+12
2436,1,4.35862e+12
2437,0,2.24016e+12
2437,1,6.64374e+12
2438,0,1.91113e+12
2438,1,4.08097e+12
2439,0,2.78594e+12
2439,1,2.57806e+12
2440,0,2.44166e+12
2440,1,2.1284e+12
2441,0,2.76338e+12
2441,1,6.44364e+12
2442,0,3.52162e+12
2442,1,7.20857e+12
2443,0,3.4949e+12
2443,1,9.48798e+12
2444,0,2.51437e+12
2444,1,5.95916e+12
2445,0,3.64391e+12
2445,1,9.46792e+12
2446,0,2.63421e+12
2446,1,6.86238e+12
2447,0,3.71368e+12
2447,1,1.38833e+13
2448,0,3.57167e+12
2448,1,9.76771e+12
2449,0,3.26604e+12
2449,1,7.39235e+12
2450,0,4.44512e+12
2450,1,1.52264e+13
2451,0,4.41847e+12
2451,1,1.29812e+13
2452,0,5.14891e+12
2452,1,2.21818e+13
2453,0,4.68871e+12
2453,1,1.38114e+13
2454,0,4.10761e+12
2454,1,9.62432e+12
2455,0,3.23279e+12
2455,1,5.7652e+12
2456,0,4.08507e+12
2456,1,8.67048e+12
2457,0,2.77565e+12
2457,1,4.72436e+12
2458,0,5.11911e+12
2458,1,1.6325e+13
2459,0,4.16621e+12
2459,1,8.93891e+12
2460,0,3.73231e+12
2460,1,7.51747e+12
2461,0,4.77591e+12
2461,1,1.31785e+13
2462,0,4.38943e+12
2462,1,9.9107e+12
2463,0,5.46515e+12
2463,1,1.83273e+13
2464,0,3.01186e+12
2464,1,5.21887e+12
2465,0,2.98882e+12
2465,1,5.32999e+12
2466,0,3.9854e+12
2466,1,8.36263e+12
2467,0,2.6082e+12
2467,1,4.63234e+12
2468,0,4.27941e+12
2468,1,1.06127e+13
2469,0,3.01281e+12
2469,1,5.49441e+12
2470,0,4.56022e+12
2470,1,1.21584e+13
2471,0,3.93909e+12
2471,1,8.717e+12
2529,0,8.72063e+12
2529,1,9.38729e+12
2530,0,5.00215e+12
2530,1,1.86333e+12
2531,0,3.43452e+12
2531,1,1.17104e+13
2532,0,3.62836e+12
2532,1,1.81271e+12
2533,0,4.32369e+12
2533,1,1.44624e+12
2534,0,1.92062e+12
2534,1,1.17833e+12
2535,0,2.44721e+12
2535,1,1.24249e+12
2536,0,3.46135e+12
2536,1,2.26644e+12
2537,0,2.87722e+12
2537,1,9.83363e+12
2538,0,2.99035e+12
2538,1,3.85893e+12
2539,0,3.4272e+12
2539,1,2.67247e+12
2540,0,3.73554e+12
2540,1,5.01664e+12
2541,0,2.09292e+12
2541,1,3.62653e+12
2542,0,2.84081e+12
2542,1,7.9316e+12
2543,0,2.98247e+12
2543,1,8.74027e+12
2544,0,2.18105e+12
2544,1,4.63757e+12
2545,0,4.14706e+12
2545,1,1.00988e+13
2546,0,4.30339e+12
2546,1,7.62837e+12
2547,0,3.31592e+12
2547,1,9.21695e+12
2548,0,2.61889e+12
2548,1,5.44718e+12
2549,0,3.82951e+12
2549,1,9.7631e+12
2550,0,3.31789e+12
2550,1,7.72954e+12
2551,0,2.44808e+12
2551,1,4.30505e+12
2552,0,2.51018e+12
2552,1,4.3476e+12
2553,0,4.50346e+12
2553,1,1.26345e+13
2554,0,4.18997e+12
2554,1,9.70647e+12
2555,0,3.61882e+12
2555,1,7.14902e+12
2556,0,2.88131e+12
2556,1,4.93245e+12
2557,0,4.84393e+12
2557,1,1.52152e+13
2558,0,4.31783e+12
2558,1,1.04073e+13
2559,0,4.30475e+12
2559,1,1.00387e+13
2560,0,4.64445e+12
2560,1,1.2789e+13
2561,0,4.67988e+12
2561,1,1.21361e+13
2562,0,3.38044e+12
2562,1,5.99106e+12
2563,0,5.50142e+12
2563,1,1.93698e+13
2564,0,3.60559e+12
2564,1,7.3137e+12
2565,0,3.784e+12
2565,1,7.42962e+12
2566,0,4.51828e+12
2566,1,1.10878e+13
2567,0,4.43769e+12
2567,1,1.01891e+13
2568,0,2.76105e+12
2568,1,4.82269e+12
2569,0,4.33345e+12
2569,1,1.05291e+13
2570,0,4.94072e+12
2570,1,1.78863e+13
2571,0,4.07973e+12
2571,1,9.09833e+12
2572,0,4.50354e+12
2572,1,1.23174e+13
2628,0,2.75044e+12
2628,1,7.05654e+12
2629,0,4.88327e+12
2629,1,3.23159e+12
2630,0,8.92284e+12
2630,1,5.5682e+12
2631,0,2.1098e+12
2631,1,9.45935e+12
2632,0,3.20621e+12
2632,1,9.25428e+11
2633,0,4.00057e+12
2633,1,1.36815e+12
2634,0,4.85751e+12
2634,1,3.29924e+12
2635,0,5.07023e+12
2635,1,1.76285e+12
2636,0,3.79737e+12
2636,1,5.62927e+12
2637,0,3.34503e+12
2637,1,9.37212e+12
2638,0,3.59897e+12
2638,1,3.54085e+12
2639,0,2.64791e+12
2639,1,3.46898e+12
2640,0,2.84549e+12
2640,1,5.80269e+12
2641,0,4.7816e+12
2641,1,4.35268e+12
2642,0,3.13676e+12
2642,1,1.03478e+13
2643,0,3.81726e+12
2643,1,1.41221e+13
2644,0,3.0403e+12
2644,1,7.75935e+12
2645,0,2.8879e+12
2645,1,7.77399e+12
2646,0,3.33234e+12
2646,1,1.2285e+13
2647,0,3.39319e+12
2647,1,1.06004e+13
2648,0,3.50216e+12
2648,1,1.01694e+13
2649,0,2.74421e+12
2649,1,5.40981e+12
2650,0,3.92125e+12
2650,1,1.01014e+13
2651,0,3.03834e+12
2651,1,5.79973e+12
2652,0,4.17054e+12
2652,1,1.16206e+13
2653,0,4.23569e+12
2653,1,1.11618e+13
2654,0,4.68204e+12
2654,1,1.30965e+13
2655,0,4.32357e+12
2655,1,1.03279e+13
2656,0,3.32661e+12
2656,1,6.2344e+12
2657,0,3.383e+12
2657,1,6.4961e+12
2658,0,3.67991e+12
2658,1,7.19488e+12
2659,0,3.10878e+12
2659,1,5.62227e+12
2660,0,5.24255e+12
2660,1,1.73397e+13
2661,0,4.68486e+12
2661,1,1.24302e+13
2662,0,3.28419e+12
2662,1,7.02173e+12
2663,0,3.94582e+12
2663,1,8.02382e+12
2664,0,2.63345e+12
2664,1,4.53702e+12
2665,0,4.67107e+12
2665,1,1.14433e+13
2666,0,4.90344e+12
2666,1,1.39816e+13
2667,0,4.9407e+12
2667,1,1.44305e+13
2668,0,4.5881e+12
2668,1,1.10833e+13
2669,0,4.61701e+12
2669,1,1.23434e+13
2670,0,4.18125e+12
2670,1,1.02429e+13
2671,0,3.22099e+12
2671,1,6.50355e+12
2672,0,3.36571e+12
2672,1,6.95183e+12
2673,0,4.98497e+12
2673,1,2.14531e+13
2728,0,4.01655e+12
2728,1,6.629e+12
2729,0,9.30947e+12
2729,1,8.30918e+12
2730,0,3.1401e+12
2730,1,1.60177e+13
2731,0,3.41219e+12
2731,1,8.27775e+12
2732,0,2.35909e+12
2732,1,1.10519e+12
2733,0,2.83996e+12
2733,1,2.47806e+12
2734,0,5.29107e+12
2734,1,4.57579e+12
2735,0,4.29546e+12
2735,1,4.46743e+12
2736,0,3.21022e+12
2736,1,6.27821e+12
2737,0,2.19825e+12
2737,1,6.5696e+12
2738,0,3.59474e+12
2738,1,3.41982e+12
2739,0,5.38274e+12
2739,1,3.70841e+12
2740,0,3.2629e+12
2740,1,6.90303e+12
2741,0,4.03546e+12
2741,1,1.60801e+13
2742,0,4.10171e+12
2742,1,2.02031e+13
2743,0,2.18939e+12
2743,1,7.342e+12
2744,0,3.14798e+12
2744,1,1.06306e+13
2745,0,3.49296e+12
2745,1,1.09279e+13
2746,0,4.26026e+12
2746,1,9.9612e+12
2747,0,3.33873e+12
2747,1,1.09711e+13
2748,0,2.96907e+12
2748,1,7.38655e+12
2749,0,3.60571e+12
2749,1,9.7013e+12
2750,0,3.51379e+12
2750,1,8.96315e+12
2751,0,4.43539e+12
2751,1,1.39106e+13
2752,0,4.1102e+12
2752,1,1.03196e+13
2753,0,4.29108e+12
2753,1,1.31344e+13
2754,0,5.25456e+12
2754,1,2.0544e+13
2755,0,4.62283e+12
2755,1,1.21043e+13
2756,0,4.50765e+12
2756,1,1.24902e+13
2757,0,4.02761e+12
