GridcellIndex,IsMarine,GetRealm,GetLatitudeIndex,GetLongitudeIndex,GetCellArea,GetGridcellRealm,GetGridcellLandMask,AvailableWater,GetGridcellHanpp,TemperatureRange,Temp,GroundFrost,Precipitation,TerrestrialNPP,Get_Ecto_max,Get_Endo_C_max,Get_Endo_H_max,Get_Endo_O_max,TotalPrecip,Seasonality,BreedingSeason,AnnualTemperature,SDTemperature,ExpTDevWeight,AET,TotalAET,FractionMonthFrost,FractionYearFrost,FractionYearFire
34,1,1,0,34,12108.3,1,0,-9999,-9999,-9999,28.9915,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
35,1,1,0,35,12108.3,1,0,-9999,-9999,-9999,29.0779,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
36,1,1,0,36,12108.3,1,0,-9999,-9999,-9999,29.0957,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
37,1,1,0,37,12108.3,1,0,-9999,-9999,-9999,29.133,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
38,1,1,0,38,12108.3,1,0,-9999,-9999,-9999,29.1833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
39,1,1,0,39,12108.3,1,0,-9999,-9999,-9999,29.2246,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
40,1,1,0,40,12108.3,1,0,-9999,-9999,-9999,29.3089,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
41,1,1,0,41,12108.3,1,0,-9999,-9999,-9999,29.359,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
42,1,1,0,42,12108.3,1,0,-9999,-9999,-9999,29.499,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
43,1,1,0,43,12108.3,1,0,-9999,-9999,-9999,29.5645,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
44,1,1,0,44,12108.3,1,0,-9999,-9999,-9999,29.7007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
45,1,1,0,45,12108.3,1,0,-9999,-9999,-9999,29.7355,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
46,1,1,0,46,12108.3,1,0,-9999,-9999,-9999,29.8669,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
47,1,1,0,47,12108.3,1,0,-9999,-9999,-9999,29.8952,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
48,1,1,0,48,12108.3,1,0,-9999,-9999,-9999,29.9986,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
49,1,1,0,49,12108.3,1,0,-9999,-9999,-9999,30.0616,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
50,1,1,0,50,12108.3,1,0,-9999,-9999,-9999,30.1686,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
51,1,1,0,51,12108.3,1,0,-9999,-9999,-9999,30.2152,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
52,1,1,0,52,12108.3,1,0,-9999,-9999,-9999,30.233,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
53,1,1,0,53,12108.3,1,0,-9999,-9999,-9999,30.2625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
54,1,1,0,54,12108.3,1,0,-9999,-9999,-9999,30.2678,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
55,1,1,0,55,12108.3,1,0,-9999,-9999,-9999,30.2793,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
56,1,1,0,56,12108.3,1,0,-9999,-9999,-9999,30.2801,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
57,1,1,0,57,12108.3,1,0,-9999,-9999,-9999,30.2385,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
58,1,1,0,58,12108.3,1,0,-9999,-9999,-9999,30.1583,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
59,1,1,0,59,12108.3,1,0,-9999,-9999,-9999,30.0434,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
60,1,1,0,60,12108.3,1,0,-9999,-9999,-9999,29.8425,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
61,1,1,0,61,12108.3,1,0,-9999,-9999,-9999,29.8478,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
62,1,1,0,62,12108.3,1,0,-9999,-9999,-9999,30.1356,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
63,1,1,0,63,12108.3,1,0,-9999,-9999,-9999,30.4475,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
64,0,2,0,64,12108.3,2,1,800,391.007,11.1967,30.4122,0,244.43,1.53937,200000,100000,299999,32233.7,2460.46,0.0702038,1,29.741,0.639144,0.0652139,111.52,1777.32,0,0,0
65,0,2,0,65,12108.3,2,1,800,186.802,10.0082,27.5827,0,226.998,2.10039,200000,100000,299999,32233.7,3412.05,0.0807783,1,26.925,0.590026,0.0656234,143.019,1709.13,0,0,0
66,0,2,0,66,12108.3,2,1,797.917,275.318,9.50825,28.5458,3.04269e-06,286.339,3.31102,200000,100000,299999,32233.7,3146.75,0.0804631,1,27.6831,0.553477,0.0614282,151.595,1779.71,9.81514e-08,0,0
67,1,1,0,67,12108.3,1,0,-9999,-9999,-9999,29.2711,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
68,1,1,0,68,12108.3,1,0,-9999,-9999,-9999,29.081,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
69,1,1,0,69,12108.3,1,0,-9999,-9999,-9999,29.2151,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
70,1,1,0,70,12108.3,1,0,-9999,-9999,-9999,29.2333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
71,1,1,0,71,12108.3,1,0,-9999,-9999,-9999,29.3253,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
72,1,1,0,72,12108.3,1,0,-9999,-9999,-9999,29.4631,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
73,1,1,0,73,12108.3,1,0,-9999,-9999,-9999,29.558,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
74,1,1,0,74,12108.3,1,0,-9999,-9999,-9999,30.0112,-9999,-9999,-9999,200000,100000,55508.6,21266.7,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
75,0,2,0,75,12108.3,2,1,700,131.543,9.88033,29.9948,0,212.43,2.75,200000,100000,55508.6,32233.7,1417.74,0.0858688,1,30.2367,0.615044,0.0884644,90.7928,1417.74,0,0,0
76,0,2,0,76,12108.3,2,1,800,180.162,9.97705,24.108,0,298.6,2.07087,200000,100000,207501,32233.7,1758.46,0.0619771,1,24.1405,0.424801,0.0833886,105.657,1335.36,0,0,0
77,0,2,0,77,12108.3,2,1,700,148.302,9.15246,27.5648,0,151.782,3.81299,200000,100000,140001,32233.7,991.582,0.075934,1,27.4721,0.475778,0.0797698,70.8328,991.582,0,0,0
78,0,2,0,78,12108.3,2,1,700,133.984,8.22623,31.0838,0,75.9049,1.48031,200000,51600,207501,21266.7,572.569,0.0844564,1,31.1052,0.367772,0.083295,35.2939,572.569,0,0,0.141323
79,0,2,0,79,12108.3,2,1,300,131.068,8.52787,29.7281,0,86.6689,2.66142,200000,100000,207501,32233.7,702.354,0.0821186,1,29.5955,0.601798,0.0781353,49.5787,702.354,0,0,0.0513143
80,0,2,0,80,12108.3,2,1,800,130.496,8.89508,28.5931,0,105.144,2.4252,200000,100000,207501,32233.7,926.079,0.0743557,1,28.3323,0.612639,0.0747918,63.3494,926.079,0,0,0
81,0,2,0,81,12108.3,2,1,753.248,149.088,8.97049,28.1537,0,91.6984,3.63583,200000,100000,207501,32233.7,936.302,0.0906993,1,27.7722,0.608096,0.0718482,72.3708,936.302,0,0,0
82,0,2,0,82,12108.3,2,1,705.321,155.922,8.15246,27.3614,0,105.136,4.16732,200000,100000,207501,32233.7,956.62,0.0855043,1,27.171,0.512825,0.077058,59.778,956.62,0,0,0
83,0,2,0,83,12108.3,2,1,578.966,159.836,8.72131,27.8136,0,74.4295,4.49213,200000,100000,207501,32233.7,903.459,0.0760819,1,27.5411,0.647394,0.074308,54.5719,903.459,0,0,0
84,0,2,0,84,12108.3,2,1,657.381,155.047,9.11372,28.4468,0.00120835,67.3667,3.03727,29.2,100000,207501,32233.7,969.181,0.0765212,1,28.4263,0.706134,0.0804913,55.7629,969.181,3.8979e-05,0,0
85,0,2,0,85,12108.3,2,1,586.142,157.798,9.18525,28.0352,0,52.6393,3.08088,29.2,100000,207501,21266.7,930.364,0.0823773,1,27.9548,0.612588,0.0794471,51.8399,930.364,0,0,0
86,0,2,0,86,12108.3,2,1,723.331,179.19,8.85574,27.8577,0,62.5541,3.45866,200000,100000,207501,32233.7,950.118,0.0777984,1,27.5136,0.548086,0.0730339,64.1164,950.118,0,0,0
87,0,2,0,87,12108.3,2,1,793.801,217.701,9.1623,28.6152,0,82.2131,5.67323,29.2,100000,207501,32233.7,1404.39,0.0927911,1,28.4592,0.499083,0.0780209,91.2887,1404.39,0,0,0
88,0,2,0,88,12108.3,2,1,800,376.966,8.37541,28.7858,0,100.903,4.18335,29.2,45359.7,207501,21266.7,1759.86,0.0860606,1,28.5566,0.499383,0.076137,104.849,1652.03,0,0,0
89,1,1,0,89,12108.3,1,0,-9999,-9999,-9999,28.6711,-9999,-9999,-9999,29.2,5515.06,6320.06,21266.7,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
90,1,1,0,90,12108.3,1,0,-9999,-9999,-9999,28.7299,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
91,1,1,0,91,12108.3,1,0,-9999,-9999,-9999,28.7561,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
92,1,1,0,92,12108.3,1,0,-9999,-9999,-9999,28.7688,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
93,1,1,0,93,12108.3,1,0,-9999,-9999,-9999,28.7522,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
94,1,1,0,94,12108.3,1,0,-9999,-9999,-9999,28.6856,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
95,1,1,0,95,12108.3,1,0,-9999,-9999,-9999,28.5866,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
96,1,1,0,96,12108.3,1,0,-9999,-9999,-9999,28.5097,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
97,1,1,0,97,12108.3,1,0,-9999,-9999,-9999,28.4558,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
98,1,1,0,98,12108.3,1,0,-9999,-9999,-9999,28.3738,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
99,1,1,0,99,12108.3,1,0,-9999,-9999,-9999,28.3322,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
100,1,1,1,0,12068.4,1,0,-9999,-9999,-9999,28.2452,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
101,1,1,1,1,12068.4,1,0,-9999,-9999,-9999,28.1934,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
102,1,1,1,2,12068.4,1,0,-9999,-9999,-9999,28.1413,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
103,1,1,1,3,12068.4,1,0,-9999,-9999,-9999,28.0858,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
104,1,1,1,4,12068.4,1,0,-9999,-9999,-9999,28.0661,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
105,1,1,1,5,12068.4,1,0,-9999,-9999,-9999,28.0555,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
106,1,1,1,6,12068.4,1,0,-9999,-9999,-9999,28.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
107,1,1,1,7,12068.4,1,0,-9999,-9999,-9999,27.987,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
108,1,1,1,8,12068.4,1,0,-9999,-9999,-9999,27.9151,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
109,1,1,1,9,12068.4,1,0,-9999,-9999,-9999,27.8772,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
110,1,1,1,10,12068.4,1,0,-9999,-9999,-9999,27.8536,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
111,1,1,1,11,12068.4,1,0,-9999,-9999,-9999,27.8339,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
112,1,1,1,12,12068.4,1,0,-9999,-9999,-9999,27.836,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
113,1,1,1,13,12068.4,1,0,-9999,-9999,-9999,27.8636,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
114,1,1,1,14,12068.4,1,0,-9999,-9999,-9999,27.8949,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
115,1,1,1,15,12068.4,1,0,-9999,-9999,-9999,27.9417,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
116,1,1,1,16,12068.4,1,0,-9999,-9999,-9999,27.9577,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
117,1,1,1,17,12068.4,1,0,-9999,-9999,-9999,28.0099,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
118,1,1,1,18,12068.4,1,0,-9999,-9999,-9999,28.0809,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
119,1,1,1,19,12068.4,1,0,-9999,-9999,-9999,28.1256,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
120,1,1,1,20,12068.4,1,0,-9999,-9999,-9999,28.1688,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
121,1,1,1,21,12068.4,1,0,-9999,-9999,-9999,28.2203,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
122,1,1,1,22,12068.4,1,0,-9999,-9999,-9999,28.2865,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
123,1,1,1,23,12068.4,1,0,-9999,-9999,-9999,28.3136,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
124,1,1,1,24,12068.4,1,0,-9999,-9999,-9999,28.3465,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
125,1,1,1,25,12068.4,1,0,-9999,-9999,-9999,28.4148,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
126,1,1,1,26,12068.4,1,0,-9999,-9999,-9999,28.4508,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
127,1,1,1,27,12068.4,1,0,-9999,-9999,-9999,28.4989,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
128,1,1,1,28,12068.4,1,0,-9999,-9999,-9999,28.4761,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
129,1,1,1,29,12068.4,1,0,-9999,-9999,-9999,28.5068,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
130,1,1,1,30,12068.4,1,0,-9999,-9999,-9999,28.5302,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
131,1,1,1,31,12068.4,1,0,-9999,-9999,-9999,28.588,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
132,1,1,1,32,12068.4,1,0,-9999,-9999,-9999,28.6608,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
133,1,1,1,33,12068.4,1,0,-9999,-9999,-9999,28.7466,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
134,1,1,1,34,12068.4,1,0,-9999,-9999,-9999,28.8043,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
135,1,1,1,35,12068.4,1,0,-9999,-9999,-9999,28.9431,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
136,1,1,1,36,12068.4,1,0,-9999,-9999,-9999,28.9984,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
137,1,1,1,37,12068.4,1,0,-9999,-9999,-9999,29.1069,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
