GridcellIndex,IsMarine,GetRealm,GetLatitudeIndex,GetLongitudeIndex,GetCellArea,GetGridcellRealm,GetGridcellLandMask,AvailableWater,GetGridcellHanpp,TemperatureRange,Temp,GroundFrost,Precipitation,TerrestrialNPP,Get_Ecto_max,Get_Endo_C_max,Get_Endo_H_max,Get_Endo_O_max,TotalPrecip,Seasonality,BreedingSeason,AnnualTemperature,SDTemperature,ExpTDevWeight,AET,TotalAET,FractionMonthFrost,FractionYearFrost,FractionYearFire
36,1,1,0,36,12108.3,1,0,-9999,-9999,-9999,28.0464,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
37,1,1,0,37,12108.3,1,0,-9999,-9999,-9999,28.158,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
38,1,1,0,38,12108.3,1,0,-9999,-9999,-9999,28.2615,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
39,1,1,0,39,12108.3,1,0,-9999,-9999,-9999,28.3434,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
40,1,1,0,40,12108.3,1,0,-9999,-9999,-9999,28.4518,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
41,1,1,0,41,12108.3,1,0,-9999,-9999,-9999,28.5827,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
42,1,1,0,42,12108.3,1,0,-9999,-9999,-9999,28.7081,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
43,1,1,0,43,12108.3,1,0,-9999,-9999,-9999,28.7777,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
44,1,1,0,44,12108.3,1,0,-9999,-9999,-9999,28.8691,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
45,1,1,0,45,12108.3,1,0,-9999,-9999,-9999,28.9476,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
46,1,1,0,46,12108.3,1,0,-9999,-9999,-9999,28.9979,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
47,1,1,0,47,12108.3,1,0,-9999,-9999,-9999,29.0256,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
48,1,1,0,48,12108.3,1,0,-9999,-9999,-9999,28.97,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
49,1,1,0,49,12108.3,1,0,-9999,-9999,-9999,28.9293,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
50,1,1,0,50,12108.3,1,0,-9999,-9999,-9999,28.8424,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
51,1,1,0,51,12108.3,1,0,-9999,-9999,-9999,28.7413,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
52,1,1,0,52,12108.3,1,0,-9999,-9999,-9999,28.7287,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
53,1,1,0,53,12108.3,1,0,-9999,-9999,-9999,28.8057,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
54,1,1,0,54,12108.3,1,0,-9999,-9999,-9999,28.9844,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
55,1,1,0,55,12108.3,1,0,-9999,-9999,-9999,29.1425,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
56,1,1,0,56,12108.3,1,0,-9999,-9999,-9999,29.3087,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
57,1,1,0,57,12108.3,1,0,-9999,-9999,-9999,29.3077,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
58,1,1,0,58,12108.3,1,0,-9999,-9999,-9999,29.2772,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
59,1,1,0,59,12108.3,1,0,-9999,-9999,-9999,29.2148,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
60,1,1,0,60,12108.3,1,0,-9999,-9999,-9999,29.1079,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
61,1,1,0,61,12108.3,1,0,-9999,-9999,-9999,29.0674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
62,1,1,0,62,12108.3,1,0,-9999,-9999,-9999,29.3464,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
63,1,1,0,63,12108.3,1,0,-9999,-9999,-9999,29.6564,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
64,0,2,0,64,12108.3,2,1,800,391.007,11.8049,29.3375,0,76.2475,1.92323,200000,100000,299999,32233.7,2460.46,0.0877098,1,29.741,0.639144,0.0933095,157.597,1777.32,0,0,0
65,0,2,0,65,12108.3,2,1,800,186.802,10.318,25.858,0,242.731,1.86417,200000,100000,299999,32233.7,3412.05,0.0716935,1,26.925,0.590026,0.116607,137.055,1709.13,0,0,0
66,0,2,0,66,12108.3,2,1,797.917,275.318,10.0127,26.6021,5.73773e-05,186.173,3.04528,200000,100000,299999,32233.7,3146.75,0.074005,1,27.6831,0.553477,0.117421,143.322,1779.71,1.85088e-06,0,0
67,1,1,0,67,12108.3,1,0,-9999,-9999,-9999,27.9256,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
68,1,1,0,68,12108.3,1,0,-9999,-9999,-9999,28.2392,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
69,1,1,0,69,12108.3,1,0,-9999,-9999,-9999,28.5759,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
70,1,1,0,70,12108.3,1,0,-9999,-9999,-9999,28.7759,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
71,1,1,0,71,12108.3,1,0,-9999,-9999,-9999,28.8772,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
72,1,1,0,72,12108.3,1,0,-9999,-9999,-9999,28.9743,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
73,1,1,0,73,12108.3,1,0,-9999,-9999,-9999,29.0506,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
74,1,1,0,74,12108.3,1,0,-9999,-9999,-9999,29.9451,-9999,-9999,-9999,200000,100000,55508.6,21266.7,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
75,0,2,0,75,12108.3,2,1,700,131.543,12.041,30.2285,0,9.37377,2.92717,200000,100000,55508.6,32233.7,1417.74,0.0914008,1,30.2367,0.615044,0.0818324,124.906,1417.74,0,0,0
76,0,2,0,76,12108.3,2,1,800,180.162,12.423,23.5269,0,11.1754,3.19291,200000,100000,207501,32233.7,1758.46,0.0955579,1,24.1405,0.424801,0.101211,105.987,1335.36,0,0,0
77,0,2,0,77,12108.3,2,1,700,148.302,10.5607,26.6354,0,8.84098,3.2815,200000,100000,140001,32233.7,991.582,0.0653495,1,27.4721,0.475778,0.108739,87.1094,991.582,0,0,0
78,0,2,0,78,12108.3,2,1,700,133.984,9.51803,30.8382,0,2.62623,1.45079,200000,51600,207501,21266.7,572.569,0.0827718,1,31.1052,0.367772,0.0903999,56.1726,572.569,0,0,0.141323
79,0,2,0,79,12108.3,2,1,300,131.068,9.58197,28.8501,0,16.5311,2.63189,200000,100000,207501,32233.7,702.354,0.0812075,1,29.5955,0.601798,0.1047,65.9076,702.354,0,0,0.0513143
80,0,2,0,80,12108.3,2,1,800,130.496,10.3131,27.1759,0,23.2574,2.27756,200000,100000,207501,32233.7,926.079,0.0698292,1,28.3323,0.612639,0.119952,76.123,926.079,0,0,0
81,0,2,0,81,12108.3,2,1,753.248,149.088,10.9459,26.5789,0,63.7229,2.80906,200000,100000,207501,32233.7,936.302,0.0700746,1,27.7722,0.608096,0.121448,84.0278,936.302,0,0,0
82,0,2,0,82,12108.3,2,1,705.321,155.922,9.4918,26.2655,0,32.6984,3.51772,200000,100000,207501,32233.7,956.62,0.0721758,1,27.171,0.512825,0.111038,81.2052,956.62,0,0,0
83,0,2,0,83,12108.3,2,1,578.966,159.836,9.74426,26.427,0,37.6836,4.55118,200000,100000,207501,32233.7,903.459,0.0770821,1,27.5411,0.647394,0.117969,77.7963,903.459,0,0,0
84,0,2,0,84,12108.3,2,1,657.381,155.047,9.96165,27.5434,0.0058284,33.5811,2.94103,29.2,100000,207501,32233.7,969.181,0.0740966,1,28.4263,0.706134,0.108772,83.1479,969.181,0.000188013,0,0
85,0,2,0,85,12108.3,2,1,586.142,157.798,9.57213,27.0447,0,36.5869,2.64295,29.2,100000,207501,21266.7,930.364,0.0706679,1,27.9548,0.612588,0.110524,82.9667,930.364,0,0,0
86,0,2,0,86,12108.3,2,1,723.331,179.19,9.6541,26.4727,0,62.8361,2.75,200000,100000,207501,32233.7,950.118,0.061858,1,27.5136,0.548086,0.115884,83.9437,950.118,0,0,0
87,0,2,0,87,12108.3,2,1,793.801,217.701,9.16557,27.7063,0,75.6836,3.90158,29.2,100000,207501,32233.7,1404.39,0.063814,1,28.4592,0.499083,0.105628,128.223,1404.39,0,0,0
88,0,2,0,88,12108.3,2,1,800,376.966,9.07705,27.7908,0,68.8689,2.80896,29.2,45359.7,207501,21266.7,1759.86,0.0577863,1,28.5566,0.499383,0.106082,145.319,1652.03,0,0,0
89,1,1,0,89,12108.3,1,0,-9999,-9999,-9999,28.0065,-9999,-9999,-9999,29.2,5515.06,6320.06,21266.7,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
90,1,1,0,90,12108.3,1,0,-9999,-9999,-9999,28.0861,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
91,1,1,0,91,12108.3,1,0,-9999,-9999,-9999,28.0927,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
92,1,1,0,92,12108.3,1,0,-9999,-9999,-9999,28.103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
93,1,1,0,93,12108.3,1,0,-9999,-9999,-9999,28.0909,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
94,1,1,0,94,12108.3,1,0,-9999,-9999,-9999,28.0465,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
95,1,1,0,95,12108.3,1,0,-9999,-9999,-9999,28.0222,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
96,1,1,0,96,12108.3,1,0,-9999,-9999,-9999,27.9321,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
97,1,1,0,97,12108.3,1,0,-9999,-9999,-9999,27.9348,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
98,1,1,0,98,12108.3,1,0,-9999,-9999,-9999,27.8859,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
99,1,1,0,99,12108.3,1,0,-9999,-9999,-9999,27.851,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
100,1,1,1,0,12068.4,1,0,-9999,-9999,-9999,27.5622,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
101,1,1,1,1,12068.4,1,0,-9999,-9999,-9999,27.5117,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
102,1,1,1,2,12068.4,1,0,-9999,-9999,-9999,27.4757,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
103,1,1,1,3,12068.4,1,0,-9999,-9999,-9999,27.4292,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
104,1,1,1,4,12068.4,1,0,-9999,-9999,-9999,27.4656,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
105,1,1,1,5,12068.4,1,0,-9999,-9999,-9999,27.4398,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
106,1,1,1,6,12068.4,1,0,-9999,-9999,-9999,27.4554,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
107,1,1,1,7,12068.4,1,0,-9999,-9999,-9999,27.4272,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
108,1,1,1,8,12068.4,1,0,-9999,-9999,-9999,27.5317,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
109,1,1,1,9,12068.4,1,0,-9999,-9999,-9999,27.504,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
110,1,1,1,10,12068.4,1,0,-9999,-9999,-9999,27.4901,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
111,1,1,1,11,12068.4,1,0,-9999,-9999,-9999,27.4453,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
112,1,1,1,12,12068.4,1,0,-9999,-9999,-9999,27.3967,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
113,1,1,1,13,12068.4,1,0,-9999,-9999,-9999,27.3561,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
114,1,1,1,14,12068.4,1,0,-9999,-9999,-9999,27.3259,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
115,1,1,1,15,12068.4,1,0,-9999,-9999,-9999,27.3474,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
116,1,1,1,16,12068.4,1,0,-9999,-9999,-9999,27.3211,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
117,1,1,1,17,12068.4,1,0,-9999,-9999,-9999,27.3152,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
118,1,1,1,18,12068.4,1,0,-9999,-9999,-9999,27.2807,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
119,1,1,1,19,12068.4,1,0,-9999,-9999,-9999,27.2735,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
120,1,1,1,20,12068.4,1,0,-9999,-9999,-9999,27.2504,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
121,1,1,1,21,12068.4,1,0,-9999,-9999,-9999,27.2852,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
122,1,1,1,22,12068.4,1,0,-9999,-9999,-9999,27.2809,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
123,1,1,1,23,12068.4,1,0,-9999,-9999,-9999,27.3104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
124,1,1,1,24,12068.4,1,0,-9999,-9999,-9999,27.2935,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
125,1,1,1,25,12068.4,1,0,-9999,-9999,-9999,27.3383,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
126,1,1,1,26,12068.4,1,0,-9999,-9999,-9999,27.3699,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
127,1,1,1,27,12068.4,1,0,-9999,-9999,-9999,27.4301,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
128,1,1,1,28,12068.4,1,0,-9999,-9999,-9999,27.4672,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
129,1,1,1,29,12068.4,1,0,-9999,-9999,-9999,27.5282,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
130,1,1,1,30,12068.4,1,0,-9999,-9999,-9999,27.5301,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
131,1,1,1,31,12068.4,1,0,-9999,-9999,-9999,27.5986,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
132,1,1,1,32,12068.4,1,0,-9999,-9999,-9999,27.6823,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
133,1,1,1,33,12068.4,1,0,-9999,-9999,-9999,27.7734,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
134,1,1,1,34,12068.4,1,0,-9999,-9999,-9999,27.8105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
135,1,1,1,35,12068.4,1,0,-9999,-9999,-9999,27.8874,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
136,1,1,1,36,12068.4,1,0,-9999,-9999,-9999,28.0132,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
137,1,1,1,37,12068.4,1,0,-9999,-9999,-9999,28.1209,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-119988,0.0833333,1,0,0,0.0833333,25,300,0,0,0
